# T(K)	P(bar)
1224.2      	1e-08       
1225.2771555853544	1.1885022274370215e-08
1226.530764136793	1.4125375446227554e-08
1227.9726527269609	1.6788040181225588e-08
1229.6124806013286	1.9952623149688826e-08
1231.4413520571284	2.3713737056616554e-08
1233.4260942733688	2.818382931264461e-08
1235.6051740266716	3.3496543915782795e-08
1237.9860278530764	3.981071705534969e-08
1240.575302340643	4.731512589614813e-08
1243.3184063107751	5.6234132519034905e-08
1246.1590154905002	6.683439175686162e-08
1249.1912914385107	7.94328234724282e-08
1252.392764298327	9.440608762859226e-08
1255.6992052906917	1.1220184543019653e-07
1259.1855181125823	1.333521432163324e-07
1262.9148875163035	1.584893192461114e-07
1267.029327597035	1.883649089489802e-07
1271.6409969767376	2.2387211385683422e-07
1276.826300356696	2.6607250597988136e-07
1282.5712061663055	3.162277660168379e-07
1289.0388465525543	3.7583740428844433e-07
1296.0401441469457	4.466835921509635e-07
1303.3201574651882	5.308844442309889e-07
1310.411937797809	6.309573444801942e-07
1317.8376980437724	7.498942093324558e-07
1325.5769394684482	8.912509381337459e-07
1333.88129730424	1.0592537251772896e-06
1343.1233406393233	1.2589254117941687e-06
1352.0418628924378	1.4962356560944327e-06
1361.217434156482	1.7782794100389227e-06
1370.7069054672454	2.1134890398366474e-06
1380.5405869886824	2.511886431509582e-06
1390.8130466477116	2.9853826189179636e-06
1400.8898555716598	3.5481338923357534e-06
1411.1081421763067	4.216965034285822e-06
1421.4902590850616	5.011872336272725e-06
1432.0577735281288	5.95662143529011e-06
1442.5967461701416	7.079457843841388e-06
1453.0081269813606	8.413951416451948e-06
1463.6697907188354	1e-05       
1474.5915053530205	1.188502227437019e-05
1485.7801558171352	1.4125375446227555e-05
1496.868085212142	1.678804018122562e-05
1507.883785076788	1.9952623149688786e-05
1518.9938927217945	2.371373705661655e-05
1530.2466908935794	2.818382931264455e-05
1541.769540535033	3.349654391578279e-05
1552.8578445850044	3.981071705534977e-05
1564.076331001426	4.731512589614803e-05
1575.474009568977	5.623413251903491e-05
1587.0635979551314	6.683439175686148e-05
1598.6904691970576	7.943282347242821e-05
1609.8805622455354	9.440608762859246e-05
1621.2215003566469	0.00011220184543019629
1632.7235715999493	0.0001333521432163324
1644.4111313925746	0.00015848931924611142
1655.9682674092107	0.00018836490894898024
1667.558598474683	0.00022387211385683424
1679.3704210219696	0.0002660725059798809
1691.407695096153	0.0003162277660168379
1703.7051263149274	0.00037583740428844437
1715.4869868784972	0.0004466835921509635
1727.3068853454397	0.0005308844442309889
1739.392793503479	0.000630957344480193
1751.8200449200342	0.0007498942093324559
1764.5541638318784	0.0008912509381337458
1777.0917912665598	0.0010592537251772895
1790.1676350383243	0.0012589254117941673
1803.8929948355599	0.0014962356560944345
1818.3520774757917	0.0017782794100389225
1833.294204841775	0.0021134890398366475
1848.5630245501713	0.002511886431509582
1864.8032721201712	0.0029853826189179603
1882.1632840401903	0.0035481338923357567
1900.769620549561	0.004216965034285822
1919.8817195669105	0.0050118723362727255
1940.1871891171	0.005956621435290103
1962.0172134557622	0.00707945784384138
1985.4875466403994	0.008413951416451957
2010.7      	0.01        
2036.320914994501	0.01188502227437019
2063.381794377927	0.014125375446227554
2091.8440754487756	0.016788040181225587
2121.603481317776	0.01995262314968883
2152.058166864358	0.023713737056616554
2182.37235168105	0.02818382931264455
2213.3363478823676	0.033496543915782793
2244.570776088961	0.03981071705534969
2275.6496679354614	0.04731512589614813
2305.0400676154486	0.056234132519034905
2333.0250687999746	0.06683439175686148
2360.291412655415	0.07943282347242821
2386.6808175188135	0.09440608762859228
2412.047972269737	0.11220184543019629
2434.819278280358	0.1333521432163324
2456.4914553968893	0.1584893192461114
2477.014546229833	0.18836490894898023
2496.2073590447003	0.22387211385683378
2513.6778427402533	0.26607250597988086
2528.3144901235396	0.3162277660168379
2541.308289835011	0.3758374042884443
2552.6338227936403	0.4466835921509634
2562.281501296201	0.5308844442309879
2569.84606698433	0.630957344480193
2575.479393453818	0.7498942093324559
2580.0384697342242	0.8912509381337458
2583.670666982197	1.0592537251772898
2586.5092189160328	1.2589254117941662
2588.3704757340743	1.4962356560944328
2589.6971555659434	1.7782794100389228
2590.64723073119	2.1134890398366473
2591.2914291792454	2.511886431509582
2591.692697134676	2.9853826189179573
2591.8509901613993	3.548133892335753
2591.9      	4.216965034285823
2591.9      	5.011872336272725
2591.9      	5.956621435290109
2591.9      	7.079457843841373
2591.9      	8.413951416451948
2591.9      	10.0        
