# T(K)	P(bar)
999.0       	1e-08       
999.5385777926772	1.1885022274370215e-08
1000.1927574841847	1.4125375446227554e-08
1000.9363263634805	1.6788040181225588e-08
1001.7902055834174	1.9952623149688826e-08
1002.9034316869478	2.3713737056616554e-08
1004.1237503220731	2.818382931264461e-08
1005.5206312588539	3.3496543915782795e-08
1007.1368325193987	3.981071705534969e-08
1009.0202418725145	4.731512589614813e-08
1011.2147250486202	5.6234132519034905e-08
1013.6402296134056	6.683439175686162e-08
1016.4067268665851	7.94328234724282e-08
1019.5580885152779	9.440608762859226e-08
1023.1102281007686	1.1220184543019653e-07
1026.9839090139803	1.333521432163324e-07
1031.274460988353	1.584893192461114e-07
1035.9467555538604	1.883649089489802e-07
1041.0050583291525	2.2387211385683422e-07
1046.5094573017236	2.6607250597988136e-07
1052.3441555818565	3.162277660168379e-07
1058.5327192041025	3.7583740428844433e-07
1065.1196982503766	4.466835921509635e-07
1072.1712773243653	5.308844442309889e-07
1079.657045453243	6.309573444801942e-07
1087.4695381491217	7.498942093324558e-07
1095.7350946259241	8.912509381337459e-07
1104.4571121102902	1.0592537251772896e-06
1113.6825008855076	1.2589254117941687e-06
1123.6092039150612	1.4962356560944327e-06
1134.512693433054	1.7782794100389227e-06
1146.4344095843608	2.1134890398366474e-06
1159.345163766042	2.511886431509582e-06
1173.1487814328627	2.9853826189179636e-06
1187.1401046873443	3.5481338923357534e-06
1201.550491944985	4.216965034285822e-06
1216.2453650744048	5.011872336272725e-06
1231.1807123599442	5.95662143529011e-06
1246.3156279586242	7.079457843841388e-06
1261.4140213951605	8.413951416451948e-06
1277.1338489535942	1e-05       
1293.6629975655067	1.188502227437019e-05
1311.1392587832477	1.4125375446227555e-05
1328.5519929739976	1.678804018122562e-05
1346.226667482989	1.9952623149688786e-05
1364.5386707451441	2.371373705661655e-05
1383.6103450462078	2.818382931264455e-05
1403.615533773534	3.349654391578279e-05
1424.2520996443138	3.981071705534977e-05
1445.916148211126	4.731512589614803e-05
1468.6229849851597	5.623413251903491e-05
1492.21611089472	6.683439175686148e-05
1515.9476700049531	7.943282347242821e-05
1539.506565842302	9.440608762859246e-05
1564.1371042353585	0.00011220184543019629
1589.1389289341396	0.0001333521432163324
1613.7222627851493	0.00015848931924611142
1636.8365348184216	0.00018836490894898024
1660.342483565189	0.00022387211385683424
1684.184354765939	0.0002660725059798809
1706.9168973761925	0.0003162277660168379
1726.5942446662343	0.00037583740428844437
1745.119670157637	0.0004466835921509635
1762.5329466490216	0.0005308844442309889
1779.186690846492	0.000630957344480193
1794.46608011324	0.0007498942093324559
1806.479399841395	0.0008912509381337458
1812.7604387120136	0.0010592537251772895
1816.417039330518	0.0012589254117941673
1817.8375084375916	0.0014962356560944345
1817.3014671341127	0.0017782794100389225
1814.5344065107824	0.0021134890398366475
1809.1259957725485	0.002511886431509582
1803.7083911370369	0.0029853826189179603
1799.1847127203134	0.0035481338923357567
1796.127326256554	0.004216965034285822
1795.1132148801232	0.0050118723362727255
1796.0021406169467	0.005956621435290103
1798.8121533327176	0.00707945784384138
1803.3808811867998	0.008413951416451957
1809.1      	0.01        
1815.0243557194492	0.01188502227437019
1821.94657816815	0.014125375446227554
1829.4959983621081	0.016788040181225587
1837.114061274302	0.01995262314968883
1843.6343855949801	0.023713737056616554
1849.1164076590699	0.02818382931264455
1854.0103480533435	0.033496543915782793
1858.162911557163	0.03981071705534969
1861.3730471855472	0.04731512589614813
1863.0972839667731	0.056234132519034905
1864.6113863329595	0.06683439175686148
1866.1033634332925	0.07943282347242821
1867.5919453017045	0.09440608762859228
1869.054912904215	0.11220184543019629
1870.9846846000303	0.1333521432163324
1873.5062534518056	0.1584893192461114
1876.5944716833849	0.18836490894898023
1880.23279758139	0.22387211385683378
1884.381040285357	0.26607250597988086
1889.5605602574506	0.3162277660168379
1895.4816979793604	0.3758374042884443
1902.1401441469457	0.4466835921509634
1909.5428451272132	0.5308844442309879
1917.5801961708503	0.630957344480193
1925.6686422123312	0.7498942093324559
1933.6321700737637	0.8912509381337458
1941.276667455492	1.0592537251772898
1948.4731646297782	1.2589254117941662
1954.832458758086	1.4962356560944328
1961.025019313967	1.7782794100389228
1967.47940135013	2.1134890398366473
1974.49201191321	2.511886431509582
1982.3568638396541	2.9853826189179573
1990.9554490383657	3.548133892335753
2000.2266667596139	4.216965034285823
2010.1577571222958	5.011872336272725
2020.7076313785988	5.956621435290109
2031.5635656038298	7.079457843841373
2044.421345087639	8.413951416451948
2063.1      	10.0        
