# T(K)	P(bar)
2668.7      	1e-08       
2655.8510726604154	1.1885022274370215e-08
2643.7326244320143	1.4125375446227554e-08
2632.09053300223	1.6788040181225588e-08
2620.8473914099395	1.9952623149688826e-08
2610.589808027409	2.3713737056616554e-08
2601.6230445600995	2.818382931264461e-08
2592.191669679059	3.3496543915782795e-08
2582.726590884641	3.981071705534969e-08
2573.921287665038	4.731512589614813e-08
2566.1622221495218	5.6234132519034905e-08
2557.722953528499	6.683439175686162e-08
2549.175795401984	7.94328234724282e-08
2541.0838229694446	9.440608762859226e-08
2534.0126122286933	1.1220184543019653e-07
2527.4273546762333	1.333521432163324e-07
2520.8170318594734	1.584893192461114e-07
2514.6271025109018	1.883649089489802e-07
2508.834788289811	2.2387211385683422e-07
2502.5326503357073	2.6607250597988136e-07
2496.874692664796	3.162277660168379e-07
2491.8387265154797	3.7583740428844433e-07
2487.1535344997487	4.466835921509635e-07
2482.639921267406	5.308844442309889e-07
2479.0940311010954	6.309573444801942e-07
2476.277119262556	7.498942093324558e-07
2474.4732284744173	8.912509381337459e-07
2472.901888599653	1.0592537251772896e-06
2470.3226366011436	1.2589254117941687e-06
2469.004246355031	1.4962356560944327e-06
2466.6664473838623	1.7782794100389227e-06
2464.2968889987837	2.1134890398366474e-06
2462.29771161132	2.511886431509582e-06
2460.5321326074245	2.9853826189179636e-06
2459.216583628105	3.5481338923357534e-06
2456.767103796186	4.216965034285822e-06
2453.1148861595943	5.011872336272725e-06
2448.4022743924793	5.95662143529011e-06
2443.3308890609846	7.079457843841388e-06
2436.801429278679	8.413951416451948e-06
2428.763603275705	1e-05       
2418.9225914997055	1.188502227437019e-05
2406.964451469949	1.4125375446227555e-05
2392.9874137114552	1.678804018122562e-05
2377.4122554519836	1.9952623149688786e-05
2360.90643232295	2.371373705661655e-05
2344.240572685069	2.818382931264455e-05
2328.3445118326235	3.349654391578279e-05
2311.6350536462087	3.981071705534977e-05
2293.832047754637	4.731512589614803e-05
2274.6067554536066	5.623413251903491e-05
2253.7061765664234	6.683439175686148e-05
2231.1691590221417	7.943282347242821e-05
2207.335483735438	9.440608762859246e-05
2182.313878510964	0.00011220184543019629
2155.73035672615	0.0001333521432163324
2127.0660844480185	0.00015848931924611142
2096.7973948806384	0.00018836490894898024
2065.1313255330388	0.00022387211385683424
2032.3376313160852	0.0002660725059798809
1999.5358903098315	0.0003162277660168379
1968.2169409992493	0.00037583740428844437
1940.6225833635197	0.0004466835921509635
1915.1658582904618	0.0005308844442309889
1891.6103445550505	0.000630957344480193
1870.128486220326	0.0007498942093324559
1851.0673522516536	0.0008912509381337458
1835.7118118357128	0.0010592537251772895
1822.4104782293123	0.0012589254117941673
1811.2754893803076	0.0014962356560944345
1802.434614348359	0.0017782794100389225
1796.4261398519848	0.0021134890398366475
1793.2644779708232	0.002511886431509582
1792.1920495034758	0.0029853826189179603
1793.366051643671	0.0035481338923357567
1796.9528133245487	0.004216965034285822
1803.2715072853866	0.0050118723362727255
1812.070064181527	0.005956621435290103
1820.2671196216309	0.00707945784384138
1827.0753714947998	0.008413951416451957
1833.6      	0.01        
1839.6012954041173	0.01188502227437019
1845.5610631997808	0.014125375446227554
1851.7242435441913	0.016788040181225587
1858.1597168218968	0.01995262314968883
1864.3619765415665	0.023713737056616554
1870.4485172152358	0.02818382931264455
1876.8217049728878	0.033496543915782793
1883.3427580030998	0.03981071705534969
1889.5696917145779	0.04731512589614813
1893.2532884744696	0.056234132519034905
1896.1315011396625	0.06683439175686148
1898.499339435032	0.07943282347242821
1899.7169283932135	0.09440608762859228
1898.5835846430643	0.11220184543019629
1894.4924686479358	0.1333521432163324
1889.9033868411389	0.1584893192461114
1884.5096745540766	0.18836490894898023
1877.5820673989392	0.22387211385683378
1867.5305562316353	0.26607250597988086
1856.3493853295915	0.3162277660168379
1845.3080497608614	0.3758374042884443
1833.4713838182424	0.4466835921509634
1819.9085652104466	0.5308844442309879
1805.3310167489483	0.630957344480193
1791.8847003759909	0.7498942093324559
1779.4741295866966	0.8912509381337458
1767.067591058765	1.0592537251772898
1753.1219325629638	1.2589254117941662
1741.566629817624	1.4962356560944328
1732.3806695541468	1.7782794100389228
1723.4474193021724	2.1134890398366473
1714.3531305792428	2.511886431509582
1706.24751787954	2.9853826189179573
1705.5715344351022	3.548133892335753
1707.3793989352928	4.216965034285823
1719.533130047763	5.011872336272725
1755.2349849073157	5.956621435290109
1844.4596705833017	7.079457843841373
1936.4010083234805	8.413951416451948
2036.4      	10.0        
