# T(K)	P(bar)
1524.6      	1e-08       
1538.4491432402708	1.1885022274370215e-08
1547.8560798313022	1.4125375446227554e-08
1554.4533866353188	1.6788040181225588e-08
1559.6336501074672	1.9952623149688826e-08
1563.9275222210845	2.3713737056616554e-08
1567.8819541516082	2.818382931264461e-08
1571.9680766694346	3.3496543915782795e-08
1576.2228603724752	3.981071705534969e-08
1580.671946869674	4.731512589614813e-08
1585.374410818472	5.6234132519034905e-08
1590.2167020513923	6.683439175686162e-08
1595.375195445468	7.94328234724282e-08
1600.8895559458017	9.440608762859226e-08
1606.7675467131683	1.1220184543019653e-07
1612.65554170125	1.333521432163324e-07
1618.8531814045016	1.584893192461114e-07
1625.3439913955526	1.883649089489802e-07
1632.0773190769146	2.2387211385683422e-07
1638.9378743180903	2.6607250597988136e-07
1645.8654473995668	3.162277660168379e-07
1652.9939526762644	3.7583740428844433e-07
1660.3304785693724	4.466835921509635e-07
1667.881501296201	5.308844442309889e-07
1675.4460669843297	6.309573444801942e-07
1682.9376980437726	7.498942093324558e-07
1690.5874006790793	8.912509381337459e-07
1698.3943342010416	1.0592537251772896e-06
1706.359629604971	1.2589254117941687e-06
1714.192418714228	1.4962356560944327e-06
1722.220278590539	1.7782794100389227e-06
1730.489606389574	2.1134890398366474e-06
1738.99315610755	2.511886431509582e-06
1747.7407975359422	2.9853826189179636e-06
1756.4309441190655	3.5481338923357534e-06
1765.3521858799638	4.216965034285822e-06
1774.535231606343	5.011872336272725e-06
1784.0081999767187	5.95662143529011e-06
1793.596287869076	7.079457843841388e-06
1803.1496870051014	8.413951416451948e-06
1813.0447679708825	1e-05       
1823.2790446132783	1.188502227437019e-05
1833.8318382768541	1.4125375446227555e-05
1844.3731796030927	1.678804018122562e-05
1855.0960994765742	1.9952623149688786e-05
1866.2171670350242	2.371373705661655e-05
1877.7909345037547	2.818382931264455e-05
1889.8813141832995	3.349654391578279e-05
1901.7396393478518	3.981071705534977e-05
1913.961529848787	4.731512589614803e-05
1926.6738729578014	5.623413251903491e-05
1939.9488962211137	6.683439175686148e-05
1953.6463061773554	7.943282347242821e-05
1967.5578052858061	9.440608762859246e-05
1982.063048738273	0.00011220184543019629
1997.2567859478763	0.0001333521432163324
2013.2552063241874	0.00015848931924611142
2029.608160687863	0.00018836490894898024
2046.3174391267085	0.00022387211385683424
2063.864413337954	0.0002660725059798809
2082.3251929292346	0.0003162277660168379
2101.740769458399	0.00037583740428844437
2121.3513663174986	0.0004466835921509635
2141.8456472844236	0.0005308844442309889
2163.439146890201	0.000630957344480193
2186.2321602264797	0.0007498942093324559
2210.2587996827897	0.0008912509381337458
2234.3933893110416	0.0010592537251772895
2259.5571568090118	0.0012589254117941673
2285.8548113906477	0.0014962356560944345
2313.2853286588734	0.0017782794100389225
2340.955934892176	0.0021134890398366475
2368.5199135123685	0.002511886431509582
2396.7149353773793	0.0029853826189179603
2425.3122033351874	0.0035481338923357567
2454.0733716489594	0.004216965034285822
2481.6103959474262	0.0050118723362727255
2508.463131790535	0.005956621435290103
2535.1504031407626	0.00707945784384138
2561.7181801639995	0.008413951416451957
2588.3      	0.01        
2613.3053975171556	0.01188502227437019
2638.4845185990685	0.014125375446227554
2663.896076267721	0.016788040181225587
2689.5339700792965	0.01995262314968883
2714.8996220097397	0.023713737056616554
2739.223834465814	0.02818382931264455
2763.5239172487886	0.033496543915782793
2787.6788227521834	0.03981071705534969
2811.5810765367573	0.04731512589614813
2834.3096522892806	0.056234132519034905
2856.0882519418797	0.06683439175686148
2877.6584994959094	0.07943282347242821
2899.0703058306503	0.09440608762859228
2920.371094203836	0.11220184543019629
2940.4407198403155	0.1333521432163324
2960.5316324889727	0.1584893192461114
2980.813164150679	0.18836490894898023
3001.331957230743	0.22387211385683378
3021.913622954271	0.26607250597988086
3041.602100965439	0.3162277660168379
3061.4083698597274	0.3758374042884443
3081.2676455872806	0.4466835921509634
3101.084425156008	0.5308844442309879
3120.2322320540843	0.630957344480193
3138.5628529724777	0.7498942093324559
3156.7521913827463	0.8912509381337458
3174.744927862931	1.0592537251772898
3192.482970244294	1.2589254117941662
3209.2342816066657	1.4962356560944328
3225.540557181078	1.7782794100389228
3241.539076086185	2.1134890398366473
3257.119451303778	2.511886431509582
3272.1268728368914	2.9853826189179573
3285.3851538803474	3.548133892335753
3298.0525684263853	4.216965034285823
3310.080282638249	5.011872336272725
3321.4203801402764	5.956621435290109
3331.7216315948754	7.079457843841373
3342.108126981361	8.413951416451948
3354.0      	10.0        
