# Wavelength(micron)	F_planet/F_star(ppm)
0.30005903563735375	0.1215253213551315
0.3003592447525199	0.7372805130618822
0.3006597542269558	0.03731801985434338
0.300960564361171	0.5095805325307312
0.30126167545597554	0.08301619819764594
0.3015630878124806	0.07238284595994608
0.30186480173209856	0.14735087641169098
0.30216681751654345	0.8040649340559737
0.30246913546783105	0.08681312232541981
0.3027717558882791	0.05878405324258164
0.3030746790805082	0.04106717979519981
0.30337790534744163	0.03816927139192341
0.30368143499230554	0.04294210286492824
0.3039852683186298	0.06600230086726323
0.3042894056302477	0.07939440062230779
0.30459384723129695	0.04858792051679777
0.3048985934262188	0.2148783415020511
0.30520364451975973	0.09456625994531803
0.3055090008169708	0.09711255416706577
0.3058146626232074	0.1661443805265712
0.30612063024413205	0.05863151217055335
0.30642690398571265	0.019160201494609588
0.30673348415422236	0.02999064608840903
0.3070403710562418	0.016105575207916806
0.3073475649986577	0.02865212055037774
0.30765506628866374	0.036725836617751896
0.30796287523376253	0.02401265445953229
0.30827099214176173	0.05486179621070472
0.30857941732077815	0.031262062389728236
0.30888815107923795	0.07963808893496475
0.30919719372587473	0.051333714932531166
0.3095065455697313	0.03905690402442364
0.30981620692015954	0.056623624624186866
0.31012617808682075	0.15161546980716298
0.31043645937968534	0.027645571507439463
0.31074705110903517	0.020505767340251998
0.3110579535854617	0.016508323502843508
0.3113691671198673	0.0215479593447181
0.31168069202346704	0.02140194195511037
0.31199252860778476	0.05615810319568804
0.31230467718465704	0.027819555093643922
0.31261713806623304	0.02625277276468919
0.31292991156497285	0.021708089163571406
0.31324299799365024	0.02051073517093168
0.31355639766535176	0.03968443497046363
0.31387011089347633	0.020082761358356453
0.31418413799173767	0.025191867100733033
0.31449847927416325	0.07865976612914323
0.3148131350550943	0.02440198032451145
0.31512810564918703	0.017765893025956568
0.3154433913714119	0.018025888209936808
0.31575899253705464	0.043804971150806754
0.3160749094617161	0.05349401536325031
0.3163911424613123	0.032792953345582486
0.3167076918520776	0.037966884698875714
0.31702455795056145	0.03899591126245447
0.3173417410736292	0.023570573300325012
0.3176592415384646	0.0354381915498534
0.3179770596625682	0.046248645222100544
0.31829519576375775	0.05641646371016914
0.31861365016017007	0.048914263992222574
0.3189324231702587	0.03436713673421526
0.31925151511279676	0.0622465725503299
0.3195709263068769	0.051468052038590624
0.31989065707190945	0.04331818604775233
0.32021070772762594	0.042352670660221865
0.32053107859407703	0.03306400668979653
0.3208517699916327	0.03782555800577313
0.32117278224098533	0.07230148860189732
0.32149411566314745	0.09584243488625517
0.32181577057945177	0.05518610632565844
0.32213774731155354	0.04903825848438433
0.32246004618142987	0.044342397805617065
0.32278266751137896	0.11027974285516448
0.323105611624022	0.0759416093008614
0.32342887884230354	0.09197467235686392
0.32375246948949077	0.06904829982341876
0.32407638388917476	0.058781508680073966
0.3244006223652699	0.054271142359720984
0.3247251852420147	0.04270554455489946
0.3250500728439716	0.05793009146963227
0.32537528549602773	0.05388116001231103
0.32570082352339647	0.02861032134289951
0.32602668725161615	0.031060833104940438
0.3263528770065502	0.03814156370343987
0.32667939311438926	0.04367908042587037
0.3270062359016485	0.042343770133048755
0.3273334056951695	0.040633708188680215
0.32766090282212285	0.04108042721872736
0.32798872761000714	0.047237893305209756
0.32831688038664697	0.040285682552686004
0.32864536148019396	0.04257508257351964
0.3289741712191297	0.03493691280822736
0.32930330993226514	0.04969360946815038
0.32963277794873797	0.03548000054615448
0.32996257559801523	0.0338187680562556
0.33029270320989507	0.04942124964780853
0.3306231611145066	0.047878858368845305
0.3309539496423071	0.04531197717050455
0.3312850691240847	0.0433236388216257
0.33161651989095925	0.07446160480276108
0.33194830227438055	0.0340798011946286
0.3322804166061314	0.04637285371369484
0.3326128632183269	0.03709466589819635
0.3329456424434135	0.04453593481453778
0.3332787546141702	0.040805275536987054
0.33361220006370884	0.048548815925936385
0.333945979125476	0.04172614875803472
0.3342800921332507	0.03999090205970664
0.3346145394211455	0.03885679728535426
0.33494932132360705	0.06829795257271695
0.33528443817541764	0.04951779553140098
0.3356198903116948	0.06926462038839883
0.33595567806788895	0.11292936016651997
0.33629180177978923	0.15453740694641585
0.33662826178351984	0.08852855656908318
0.3369650584155399	0.13325096448333787
0.33730219201264616	0.1852472221386994
0.33763966291197306	0.08413759245196895
0.337977471450991	0.10596480562630166
0.3383156179675081	0.1053696499237589
0.33865410279967245	0.08060539562522288
0.3389929262859681	0.10986318941807512
0.33933208876521753	0.14918767977182543
0.33967159057658325	0.09827300823335308
0.3400114320595682	0.07922492181898116
0.3403516135540145	0.11071110662907453
0.34069213540010307	0.12824456161266115
0.34103299793835545	0.12865990893474907
0.3413742015096335	0.15904757473399206
0.3417157464551409	0.1304265351281002
0.3420576331164234	0.09074520486203505
0.3423998618353671	0.12086641365460432
0.3427424329542007	0.11522954461453087
0.34308534681549624	0.07592123784588449
0.3434286037621676	0.11793554630066595
0.3437722041374721	0.11880623668941682
0.3441161482850086	0.367889028892609
0.34446043654872177	0.29654625801358203
0.34480506927290067	0.17576724074773858
0.34515004680217665	0.1267768668285127
0.3454953694815278	0.14371288341854394
0.34584103765627777	0.1220432135962967
0.34618705167209435	0.1872996286641993
0.3465334118749911	0.11060932777148734
0.3468801186113284	0.1028678337430468
0.34722717222781396	0.08210450439634744
0.3475745730715008	0.23773218422729794
0.34792232148978935	0.11639195204629185
0.3482704178304284	0.08175001950848451
0.3486188624415139	0.09497903053148844
0.3489676556714908	0.11981347963751032
0.3493167978691525	0.17343950189389273
0.34966628938364114	0.11955276779376205
0.35001613056444836	0.10401461182635409
0.3503663217614157	0.07819613987617362
0.3507168633247337	0.09148067325325211
0.3510677556049435	0.12654627041165006
0.35141899895293816	0.14229030590146355
0.35177059371996156	0.1069652245565222
0.35212254025760836	0.11307781781778098
0.35247483891782416	0.17764153254305237
0.35282749005290864	0.1404913332753799
0.3531804940155126	0.11231477504956461
0.35353385115863967	0.07439250689842038
0.3538875618356481	0.08495769683573949
0.3542416264002475	0.08399787783717524
0.35459604520650234	0.06293628857094118
0.35495081860883215	0.07805116557718496
0.3553059469620101	0.07863403414674991
0.35566143062116456	0.09153864680864834
0.3560172699417795	0.09166217874744521
0.356373465279694	0.07009620969145404
0.35673001699110324	0.1845547008667409
0.3570869254325594	0.20648009589364627
0.3574441909609705	0.10670133751592953
0.35780181393360216	0.1021506701043289
0.3581597947080773	0.17621804227095922
0.358518133642377	0.1735977142514155
0.3588768310948406	0.1652542967979132
0.3592358874241651	0.11091528597337279
0.3595953029894069	0.17622016876273713
0.3599550781499817	0.10661401756090105
0.3603152132656646	0.1475229603531143
0.3606757086965913	0.2624200080316079
0.361036564803257	0.40895355186764293
0.36139778194651695	0.19688412464828728
0.36175936048758894	0.17197562590651752
0.36212130078805094	0.3694037012010785
0.36248360320984374	0.14393796769415118
0.36284626811526965	0.11671104537766659
0.36320929586699424	0.39289498822989405
0.36357268682804506	0.2279203123673571
0.3639364413618126	0.16749387777465685
0.36430055983205223	0.12422777590212868
0.364665042602882	0.2215733408147068
0.3650298900387849	0.33405312465174564
0.3653951025046079	0.1234951983268392
0.36576068036556386	0.13013638821174148
0.3661266239872305	0.11914575331252925
0.3664929337355513	0.14662590486880325
0.36685960997683714	0.16795323192370712
0.3672266530777639	0.14070622284366363
0.367594063405374	0.13853750191009667
0.36796184132707804	0.21992461357297277
0.36832998721065424	0.2174130696075803
0.3686985014242484	0.25205626664058484
0.369067384336375	0.1772708844190534
0.3694366363159162	0.15763985726105118
0.3698062577321236	0.12578622350035815
0.37017624895461987	0.14962537497687
0.370546610353396	0.2892144185782744
0.3709173422988131	0.35063402775044866
0.3712884451616033	0.15183616314137008
0.3716599193128703	0.16662730185050678
0.3720317651240883	0.567374394120593
0.3724039829671021	0.45417686914061106
0.37277657321412927	0.26604016951881065
0.37314953623776065	0.27175159938246757
0.3735228724109598	0.8180287947976526
0.37389658210706284	0.696361878885859
0.37427066569977874	0.29022955380504334
0.3746451235631912	0.7045272693017812
0.3750199560717584	0.8362272384726607
0.3753951636003124	0.25685188631276973
0.37577074652406117	0.24396339422509716
0.376146705218588	0.35887977234647805
0.37652304005985093	0.43183976565777665
0.3768997514241862	0.34877142737168665
0.37727683968830467	0.17522508944720694
0.3776543052292933	0.21082338562855327
0.37803214842461885	0.18649683158781555
0.37841036965212516	0.13365603758880834
0.37878896929003253	0.23273201502325716
0.37916794771694046	0.24000062351976584
0.37954730531182707	0.2578473083771892
0.3799270424540503	0.3510814952847039
0.380307159523348	0.15712425180454942
0.3806876568998369	0.17504991432763958
0.3810685349640145	0.15246232856341319
0.3814497940967586	0.1798065471853016
0.38183143467932895	0.29083915841306146
0.3822134570933656	0.4135834498610717
0.3825958617208909	0.4243470670149606
0.38297864894430983	0.3335696700208541
0.3833618191464097	0.3596723680321271
0.3837453727103603	0.2700031597832044
0.3841293100197161	0.33624511521792294
0.384513631458414	0.18930876281776682
0.38489833741077456	0.19810985065865788
0.3852834282615044	0.17302729355241797
0.38566890439569507	0.25386740448657463
0.3860547661988226	0.47222017063697524
0.3864410140567483	0.1886473232316074
0.38682764835572003	0.21928850259812457
0.38721466948237254	0.44822250733369257
0.38760207782372696	0.17786154730714224
0.38798987376719146	0.36345174932285224
0.38837805770056205	0.32363176150378925
0.38876663001202283	0.6144864929714321
0.3891555910901462	0.2873137295544364
0.38954494132389356	0.3819095401481097
0.38993468110261453	0.343338986996187
0.3903248108160486	0.32234504715773354
