#wavelength(cm)	flux(erg s**-1 cm**-3)
1.026847439735607339e-05 2.204225114580263423e+01
1.027360880440055717e-05 5.260573626939797975e+01
1.027874517901154171e-05 2.837469067258556166e+01
1.028388457697035065e-05 3.001930223038426959e+01
1.028902699964153034e-05 2.240102061380002141e+01
1.029417138868886693e-05 3.028386147225208447e+01
1.029931880305436547e-05 5.441572308038854544e+01
1.030446818227532570e-05 3.561760895773319646e+01
1.030962058740506701e-05 2.794053590316651636e+01
1.031477495585018455e-05 4.971370320717930014e+01
1.031993235077945402e-05 5.914870257041263812e+01
1.032509277353984415e-05 8.984219041346635493e+01
1.033025515833543709e-05 4.759663666713443320e+01
1.033542057151775180e-05 5.767675578331215291e+01
1.034058794514938478e-05 3.760942638657029136e+01
1.034575834770790260e-05 7.116543562577287219e+01
1.035093070911017589e-05 3.906399982127400250e+01
1.035610609996397097e-05 5.462677833066756961e+01
1.036128452159825204e-05 4.627927040696768302e+01
1.036646490070481688e-05 4.615467915116888520e+01
1.037164831109634699e-05 8.324928779296352843e+01
1.037683475409495915e-05 9.849852972191105493e+01
1.038202315315747476e-05 5.935911737734488725e+01
1.038721350636907589e-05 8.520630136897385398e+01
1.039240689182855442e-05 7.520407626900197329e+01
1.039760331084643804e-05 1.048127966947693039e+02
1.040280276473208552e-05 4.895807288743132801e+01
1.040800417152807180e-05 9.255793698736515296e+01
1.041320752929053080e-05 6.471852642720780580e+01
1.041841392150141985e-05 9.606264149285048859e+01
1.042362334945833241e-05 1.059544604490988036e+02
1.042883581445766260e-05 9.470936578583199150e+01
1.043405022910044070e-05 1.163433751092182860e+02
1.043926659141347297e-05 8.634241242083089674e+01
1.044448599028871617e-05 9.600317825715616493e+01
1.044970842701061613e-05 1.031682208511883516e+02
1.045493390286237356e-05 9.319055227417767640e+01
1.046016132497608278e-05 1.115319792743401166e+02
1.046539069134894115e-05 1.150054345116045340e+02
1.047062419264943440e-05 1.119750208954877309e+02
1.047585854112984359e-05 7.719165164804513779e+01
1.048109702707875270e-05 1.131504494716502478e+02
1.048633745579222304e-05 1.106515845786950365e+02
1.049158092597014474e-05 1.070630948511348350e+02
1.049682633704112700e-05 1.185417532200761173e+02
1.050207478989549226e-05 7.606827172276419446e+01
1.050732628578939714e-05 1.261327438159372889e+02
1.051257972083423943e-05 1.249500098145000067e+02
1.051783619921581133e-05 1.319007675210832531e+02
1.052309461482737695e-05 6.360016826324785200e+01
1.052835607405603671e-05 8.978853892324617902e+01
1.053362057814408638e-05 1.285149180879572555e+02
1.053888701765094972e-05 1.401838873934155458e+02
1.054415650227553448e-05 1.392552573990775215e+02
1.054942903325243353e-05 1.863847994082402408e+02
1.055470349779707432e-05 1.142744189291505563e+02
1.055998100893015339e-05 1.363671672911107748e+02
1.056526045163107521e-05 8.470718947969325541e+01
1.057054405850331058e-05 1.407011717597784184e+02
1.057582847867553312e-05 1.351944723028687179e+02
1.058111706545838858e-05 1.030236790493398047e+02
1.058640758198510975e-05 1.932946180779931353e+02
1.059170002610854097e-05 1.381913266800865756e+02
1.059699664159982503e-05 1.746937810013147043e+02
1.060229518486161844e-05 2.131600550966412868e+02
1.060759565372861699e-05 2.043788713596265723e+02
1.061290029870008002e-05 2.451043683893627758e+02
1.061820574196464750e-05 8.330320348290950960e+01
1.062351536372791804e-05 1.899035187939617515e+02
1.062882690912863284e-05 1.018968971052373007e+02
1.063414150681956787e-05 2.255632504780651288e+02
1.063945802600815560e-05 1.477802322680552152e+02
1.064477873071019716e-05 1.811484336622981743e+02
1.065010022276814545e-05 1.052105723867030349e+02
1.065542590270104493e-05 1.181458328832361673e+02
1.066075350205752514e-05 2.557149674175898326e+02
1.066608415625727943e-05 2.408509333568298985e+02
1.067141672768049210e-05 1.652179037450958390e+02
1.067675235401035896e-05 1.985948277235050625e+02
1.068209103641172309e-05 1.749198682081803895e+02
1.068743163383576595e-05 1.106779509485563722e+02
1.069277528737100992e-05 3.288805202855780294e+02
1.069812199817382945e-05 2.580872356279663791e+02
1.070347062175604566e-05 2.387770187040493397e+02
1.070882344941055317e-05 1.948767963340267784e+02
1.071417704191857493e-05 1.415579219573141927e+02
1.071953484079293273e-05 2.999463614404738792e+02
1.072489455015555965e-05 2.675834967717393624e+02
1.073025616769759465e-05 1.636373852270673694e+02
1.073562199617296575e-05 2.299256567180621289e+02
1.074098973279532558e-05 2.341539404555645376e+02
1.074636053007927795e-05 1.450607849095114545e+02
1.075173323315585202e-05 2.549449020279428169e+02
1.075710899683719457e-05 3.579746518841517400e+02
1.076248782224502795e-05 3.544449478578538901e+02
1.076786855102930630e-05 2.969788690680645686e+02
1.077325234145866375e-05 3.184367863791079571e+02
1.077863919464594913e-05 1.340699244038836753e+02
1.078402911170226807e-05 1.755184058262414908e+02
1.078942092962082305e-05 1.936049850462483448e+02
1.079481581129625765e-05 2.578670533876581317e+02
1.080021259138464782e-05 2.640080242435441846e+02
1.080561360271151735e-05 1.591759237700337053e+02
1.081101534353352550e-05 1.773456005487972504e+02
1.081642131778191436e-05 2.414134424975578099e+02
1.082182918781522557e-05 3.117513241804383028e+02
1.082724012349983100e-05 5.027032438744410570e+02
1.083265412591963806e-05 2.322289684388055946e+02
1.083807002151898728e-05 4.394386345565010288e+02
1.084348898366580176e-05 3.656397863098786729e+02
1.084891101343474944e-05 3.627935314694323097e+02
1.085433611189865348e-05 3.358229544875259762e+02
1.085976310078381481e-05 4.030459597786483528e+02
1.086519315814440697e-05 3.453061497718080659e+02
1.087062510333888079e-05 4.729182042831372996e+02
1.087606011676973240e-05 3.450908112434162831e+02
1.088149819949290017e-05 3.975044606140382939e+02
1.088693935256242684e-05 4.152556259232862317e+02
1.089238239059037515e-05 2.935232647822432455e+02
1.089782849869335059e-05 2.752715534789871299e+02
1.090327767791587014e-05 5.505528064953733747e+02
1.090872992930052124e-05 5.277872636061949834e+02
1.091418406269369334e-05 1.752672038219411661e+02
1.091964126794506463e-05 3.516821879597973179e+02
1.092510035250928811e-05 3.709331620254466202e+02
1.093056370337991730e-05 6.627127676411072343e+02
1.093602893323302873e-05 3.212048982041075647e+02
1.094149723667016560e-05 5.653472367396610707e+02
1.094696741635148472e-05 4.775222328245107519e+02
1.095244066925983878e-05 4.795730445834048510e+02
1.095791699640865186e-05 4.561451760933322248e+02
1.096339639880933044e-05 4.140169550853390774e+02
1.096887767430835497e-05 2.839397824477977679e+02
1.097436202466882887e-05 4.210192268878853383e+02
1.097984945089223985e-05 5.487575048483607816e+02
1.098533995397801565e-05 3.538041291787479281e+02
1.099083232693945317e-05 6.123764260337071619e+02
1.099632777633909188e-05 3.023236084577193310e+02
1.100182509276463975e-05 4.961243698260178121e+02
1.100732669679592119e-05 2.118914400169155101e+02
1.101283016740162628e-05 4.904885017428162541e+02
1.101833671596270410e-05 5.440729699013957088e+02
1.102384634345631051e-05 7.559494707123418493e+02
1.102935783439000018e-05 1.109004713550728866e+03
1.103487240377039421e-05 9.736578089573504258e+02
1.104039005256440104e-05 7.528700697826768646e+02
1.104590956161546499e-05 6.918651596655523690e+02
1.105143337090820684e-05 9.675237098172603964e+02
1.105695903993751421e-05 6.478025717342982261e+02
1.106248778977910263e-05 7.305358029227325005e+02
1.106801839637473667e-05 9.579621757183653017e+02
1.107355208323413355e-05 8.477739127314468988e+02
1.107908885130123355e-05 5.534686231634144633e+02
1.108462870151777299e-05 8.284640012487486729e+02
1.109017163482327235e-05 7.162366280810114176e+02
1.109571642100565615e-05 8.172033276754128792e+02
1.110126428968615881e-05 5.756760848359705278e+02
1.110681524179370272e-05 8.501074990505971982e+02
1.111236804340757523e-05 1.044033863781289710e+03
1.111792392782910801e-05 9.460025180624752466e+02
1.112348289597652543e-05 5.695242524751072324e+02
1.112904494876577165e-05 1.063110471958945027e+03
1.113460884731522807e-05 1.106582359127341761e+03
1.114017707088650777e-05 8.503674479879877026e+02
1.114574713955545358e-05 1.020751203656959660e+03
1.115132029402017166e-05 7.423204309426384953e+02
1.115689529041788998e-05 8.639651845049210124e+02
1.116247337191977140e-05 6.295197862020272623e+02
1.116805453941770435e-05 1.114985820181254439e+03
1.117363879380122250e-05 1.198084588199284553e+03
1.117922613595749969e-05 1.100526576645012256e+03
1.118481531577026531e-05 1.172466106447525817e+03
1.119040758262017742e-05 1.210208547910882317e+03
1.119600293738333069e-05 9.417180162317157510e+02
1.120160138093341926e-05 8.180011094336292672e+02
1.120720165812789934e-05 1.184782313858214820e+03
1.121280502333665127e-05 9.066110814764895167e+02
1.121841147742216297e-05 8.682549306942742078e+02
1.122402102124448965e-05 8.807786352803934733e+02
1.122963365566125049e-05 1.456274650707872752e+03
1.123524811921946388e-05 1.174055810959349174e+03
1.124086567255448239e-05 1.263840782971905128e+03
1.124648631651256308e-05 9.920989672445309679e+02
1.125210878583782593e-05 1.364267109174266579e+03
1.125773561230429979e-05 1.571198336950521934e+03
1.126336426328249150e-05 1.486227476087701689e+03
1.126899600570436616e-05 8.652949346123483565e+02
1.127463084039970942e-05 1.255708508269873164e+03
1.128026749575128662e-05 1.084086118435190883e+03
1.128590724248268218e-05 1.394439523498821927e+03
1.129155135640325265e-05 1.215615935858899320e+03
1.129719601335509385e-05 1.150245194534119264e+03
1.130284503912479847e-05 1.396902031261793354e+03
1.130849715953168320e-05 1.861476319886654892e+03
1.131415109528336828e-05 1.635723888885188217e+03
1.131980812472436294e-05 1.412048368529962318e+03
1.132546824865337183e-05 2.077541003219148024e+03
1.133113018392124037e-05 1.413906218590953813e+03
1.133679649792752048e-05 1.408816049241025667e+03
1.134246462228572118e-05 1.144291018061378281e+03
1.134813584172528099e-05 1.123313424691994442e+03
1.135381015702773518e-05 1.194870547759227748e+03
1.135948627859253833e-05 1.283347207868255964e+03
1.136516678666388711e-05 1.875519587938252016e+03
1.137084909996318145e-05 2.192058098786106711e+03
1.137653450963666467e-05 2.050047225363550297e+03
1.138222301644845027e-05 1.807567778415456132e+03
1.138791332431410640e-05 1.836253408310486293e+03
1.139360802638668468e-05 1.448778932159667647e+03
1.139930452843072195e-05 6.235983111139014454e+02
1.140500412804124522e-05 2.247692852280894385e+03
1.141070682596469721e-05 1.976385371766489015e+03
1.141641262294477454e-05 2.290345956863700394e+03
1.142212021507395576e-05 2.078834649764180995e+03
1.142783090512877682e-05 2.498977587780676913e+03
1.143354469384054395e-05 1.624113229113914713e+03
1.143926158193777323e-05 2.431826911617600672e+03
1.144498157014617879e-05 1.529749543790411280e+03
1.145070465918866936e-05 1.589519645263843131e+03
1.145642953728741354e-05 2.103553691989309755e+03
1.146215751503176063e-05 1.849213284927829136e+03
1.146788859313204264e-05 2.212947738866902000e+03
1.147362277229574553e-05 2.101405352395492628e+03
1.147936005322749736e-05 1.847795002173617604e+03
1.148509911755389562e-05 1.486538232365268868e+03
1.149084128241006198e-05 2.389347373793147199e+03
1.149658787020306303e-05 2.379882218326602924e+03
1.150233491647637048e-05 2.409903267753724322e+03
1.150808638706159607e-05 2.686276300550156520e+03
1.151384096092674311e-05 2.245695944283962945e+03
1.151959731174069377e-05 1.748827305566353061e+03
1.152535809287594624e-05 2.371948692616483186e+03
1.153112064965411300e-05 2.713079957241841385e+03
1.153688630975385998e-05 2.964510898183948939e+03
1.154265374151081111e-05 2.506670455065626356e+03
1.154842560891095003e-05 2.778409188690460269e+03
1.155419924661999283e-05 3.421240059123506853e+03
1.155997732394848068e-05 2.396082329535829558e+03
1.156575717022007074e-05 2.132512377588452637e+03
1.157154012107533875e-05 2.452910828257470257e+03
1.157732483681181669e-05 3.073846578862724982e+03
1.158311399741719587e-05 2.486758914749228552e+03
1.158890626452234825e-05 2.227379062235234414e+03
1.159470029438944091e-05 2.322391394924408360e+03
1.160049742932976944e-05 2.756459915960613216e+03
1.160629766996610637e-05 3.464141614659286915e+03
1.161210101691813421e-05 2.971485992600332793e+03
1.161790747080245569e-05 1.575607204477155847e+03
1.162371568112474912e-05 2.747592609602115772e+03
1.162952834935940584e-05 3.564791483978764063e+03
1.163534277254394333e-05 3.347148934209173149e+03
1.164116030238612401e-05 2.775894425146099366e+03
1.164698093948275207e-05 3.316487738191029621e+03
1.165280468442748239e-05 3.293455017888849397e+03
1.165863017857407367e-05 2.973764192998004546e+03
1.166446013962358842e-05 2.750188923053883627e+03
1.167029184832448388e-05 3.223760907104150192e+03
1.167612666449023647e-05 3.368566887488879729e+03
1.168196595337750710e-05 2.456038873308471011e+03
1.168780698755540816e-05 3.595843745107144059e+03
1.169364976349593391e-05 2.866076362249930298e+03
1.169949701522432168e-05 4.308213450962349270e+03
1.170534737725304664e-05 4.118607605528025488e+03
1.171119947861739787e-05 4.139114737780013456e+03
1.171705468864973692e-05 4.646576717981394722e+03
1.172291300789667108e-05 4.278978209015420362e+03
1.172877443690153979e-05 4.471191199726323248e+03
1.173463897620438247e-05 4.709533836581122159e+03
1.174050662634194019e-05 2.975607172907425138e+03
1.174637738784764378e-05 4.340928785420721397e+03
1.175224988009767094e-05 2.086607862246104105e+03
1.175812686454496846e-05 3.398763506047552255e+03
1.176400557802088535e-05 4.200198731419011892e+03
1.176988740219517714e-05 5.078061506020636443e+03
1.177577233758030556e-05 4.655525591622984393e+03
1.178166038468535095e-05 4.598251582256541042e+03
1.178755154401601401e-05 4.862485638497134460e+03
1.179344442522113079e-05 3.685908234691959478e+03
1.179934180911520345e-05 4.214321544681271916e+03
1.180524091309288535e-05 4.110086642038087120e+03
1.181114452352661915e-05 5.321937939285322500e+03
1.181704985223369861e-05 3.711592637125466808e+03
1.182295829333232442e-05 5.398553837099564589e+03
1.182886984729993684e-05 5.300356074996237112e+03
1.183478451461051521e-05 4.353707041306907740e+03
1.184070089371242135e-05 5.771045610004535774e+03
1.184662178771446101e-05 3.314266896515588087e+03
1.185254439163082208e-05 5.164971484128133852e+03
1.185847151417265226e-05 2.777409073030268246e+03
1.186440034473201757e-05 6.115881077002284655e+03
1.187033228858582059e-05 6.028116802570888467e+03
1.187626734617918054e-05 4.958005865964243640e+03
1.188220551795365569e-05 5.157291245628430261e+03
1.188814680434725863e-05 5.672831232262997219e+03
1.189409120579442070e-05 6.583393504472819586e+03
1.190003872272600386e-05 6.524974037470655276e+03
1.190598793804361891e-05 6.239145048535858223e+03
1.191194168580419399e-05 5.793071586545206628e+03
1.191789712995584865e-05 5.467540659775911081e+03
1.192385568843632750e-05 4.916512242956288901e+03
1.192981736165408338e-05 5.673331572611724368e+03
1.193578357464304884e-05 4.982485327928150582e+03
1.194175147997111525e-05 5.983948107491438350e+03
1.194772107376080973e-05 6.041694892395502393e+03
1.195369520993916248e-05 6.616586848034436116e+03
1.195967246284219414e-05 6.110146277008226207e+03
1.196565283285634317e-05 7.815158334295874738e+03
1.197163488716374915e-05 8.940658619693240325e+03
1.197762149111086775e-05 6.692231593951303694e+03
1.198360977723548037e-05 8.292589125402093487e+03
1.198960117910533753e-05 1.008274150494306377e+04
1.199559569708386043e-05 6.929462016051241335e+03
1.200159477191329230e-05 5.244179508125496795e+03
1.200759552462505811e-05 7.932159654191542359e+03
1.201359939451459091e-05 8.099897314910251225e+03
1.201960493722100243e-05 9.055710035742924447e+03
1.202561504106206331e-05 1.004494621267741059e+04
1.203162826311293984e-05 1.187107255289151180e+04
1.203764460371050888e-05 9.619078628539118654e+03
1.204366261268953976e-05 1.137327045559318321e+04
1.204968518992472744e-05 1.025409317176794684e+04
1.205570943329123900e-05 1.117329402238431612e+04
1.206173679360438429e-05 1.036280496924856561e+04
1.206776872748757806e-05 8.186078666658063412e+03
1.207380232408621005e-05 1.011678595808617865e+04
1.207983903856077932e-05 9.868735507687080826e+03
1.208587887121275339e-05 9.459069036668290209e+03
1.209192182233968136e-05 7.326066148031039120e+03
1.209796789223517365e-05 5.947198195227285396e+03
1.210401708118890538e-05 4.821976230277916329e+03
1.211006938948659430e-05 4.721298429666254378e+03
1.211612334940537199e-05 3.879981497751658026e+03
1.212218189576378298e-05 3.171115299291559040e+03
1.212824356229799681e-05 1.616397736838817082e+03
1.213430687686360258e-05 1.334056196908413767e+03
1.214037478308185340e-05 5.945694586478015253e+02
1.214644433491050998e-05 1.871381159702778234e+02
1.215251700501704640e-05 2.430751433186276600e+01
1.215859427196465196e-05 8.965151114490570450e+00
1.216467318084915422e-05 8.062311913729347168e+01
1.217075520874853461e-05 4.579336816669490418e+02
1.217684035589981834e-05 1.202206544949922318e+03
1.218292862253595642e-05 2.041779113868953345e+03
1.218902149460806456e-05 2.576765012149673566e+03
1.219511600238243935e-05 3.564641973636482362e+03
1.220121214162142070e-05 5.340961721147449680e+03
1.220731288844432569e-05 8.266305709742769977e+03
1.221341675585514216e-05 9.216119750988122178e+03
1.221952374406207588e-05 1.125225635925702227e+04
1.222563385326916354e-05 1.127085141137335449e+04
1.223174708367628120e-05 1.416534596353880079e+04
1.223786193782627689e-05 1.330909071479418162e+04
1.224398140971814567e-05 1.416429108497554080e+04
1.225010250273269092e-05 1.384141936179805998e+04
1.225622821685238740e-05 1.387035266326536112e+04
1.226235705310544763e-05 1.964857961824977610e+04
1.226848750650843209e-05 1.878216754461768869e+04
1.227462107937862382e-05 1.194988765858540137e+04
1.228075928004785472e-05 1.815364309395982127e+04
1.228689909384119100e-05 1.906267363941053191e+04
1.229304353876402207e-05 1.327121319961877634e+04
1.229918959409845579e-05 1.667025421092264151e+04
1.230533876966793215e-05 2.355969458350655987e+04
1.231149106561249278e-05 2.134719687936139235e+04
1.231764799931218222e-05 2.606317899528127964e+04
1.232380653792725539e-05 2.309137537243574116e+04
1.232996819731302806e-05 2.461645756196724687e+04
1.233613297759215567e-05 2.639905798890267397e+04
1.234230087888290435e-05 2.360481881203097510e+04
1.234847190129915938e-05 2.521557358032750199e+04
1.235464604495040146e-05 2.132683834698344072e+04
1.236082330994171180e-05 2.734878433951682746e+04
1.236700369637373486e-05 2.591620248690535664e+04
1.237318720434269188e-05 2.677279003859666409e+04
1.237937383394035550e-05 2.450740972021177367e+04
1.238556358525404465e-05 3.291442849026017939e+04
1.239175645836661101e-05 3.198161796766101907e+04
1.239795245335642377e-05 2.743804184567712946e+04
1.240415157029736621e-05 2.982841305132675188e+04
1.241035380925881881e-05 2.835198202399912043e+04
1.241655917030564905e-05 2.894563522557694159e+04
1.242276765349820124e-05 2.981466575555735835e+04
1.242897925889228130e-05 3.303803095446976658e+04
1.243519244019884910e-05 3.462802558072981628e+04
1.244141028859841782e-05 3.612547368161084160e+04
1.244763125933805682e-05 3.235612186862768795e+04
1.245385535245531507e-05 3.436012455994628544e+04
1.246008256798314554e-05 3.628275854781951057e+04
1.246631290594989842e-05 3.289973336363003909e+04
1.247254481073536789e-05 3.413952315540677955e+04
1.247878139209042427e-05 3.674564567757995974e+04
1.248502109594014630e-05 2.723521887856814283e+04
1.249126392229434601e-05 3.096140201744419755e+04
1.249750987115817166e-05 3.041000656412931130e+04
1.250375737909241565e-05 4.126632625480290881e+04
1.251000957140832300e-05 4.051392718387412606e+04
1.251626488621964308e-05 3.926662487880465051e+04
1.252252332351275221e-05 4.493805167113373318e+04
1.252878488326931213e-05 4.488812319479729922e+04
1.253504799419175860e-05 3.297346729183608841e+04
1.254131579722949777e-05 3.777962847204479476e+04
1.254758672264563207e-05 4.662123738668840087e+04
1.255386077040281582e-05 3.925746494039596291e+04
1.256013794045891590e-05 3.111330677146412927e+04
1.256641823276701178e-05 2.878564214952875045e+04
1.257270006654730012e-05 4.414982298642561364e+04
1.257898660161821141e-05 3.271062792991845345e+04
1.258527625876989416e-05 3.590287446507473942e+04
1.259156903793613074e-05 4.614835044929826836e+04
1.259786493904586015e-05 4.443175263496585103e+04
1.260416396202314929e-05 3.860491437692653562e+04
1.261046610678719122e-05 4.056759145279673248e+04
1.261677137325229329e-05 5.152757155014058662e+04
1.262307976132785687e-05 5.061831108293836587e+04
1.262939127091837561e-05 3.720812255329192703e+04
1.263570590192342019e-05 4.794578051738518843e+04
1.264202365423761972e-05 5.083205089179098286e+04
1.264834452775065832e-05 4.651582893643256830e+04
1.265466852234725820e-05 3.603838092759914434e+04
1.266099563790717286e-05 5.329225314940920362e+04
1.266732747891681637e-05 3.381051285490712326e+04
1.267366083762759087e-05 5.230546383913518366e+04
1.267999731691256846e-05 6.314445753029299522e+04
1.268633691663148219e-05 4.886025320007728442e+04
1.269268124768041213e-05 3.274323188772604772e+04
1.269902708943759606e-05 5.968359846324574755e+04
1.270537605117928891e-05 4.749754883891484496e+04
1.271172974862554368e-05 4.299272269080153637e+04
1.271808495146587954e-05 5.419836242523327383e+04
1.272444327379566405e-05 5.628151771923770866e+04
1.273080633617323798e-05 6.141327273079750739e+04
1.273717089857047065e-05 6.818367819745627639e+04
1.274354020389409355e-05 6.904622894418837677e+04
1.274991263122369322e-05 5.424332453131921648e+04
1.275628655313911837e-05 6.170147556355127745e+04
1.276266522227330201e-05 4.664882461762262392e+04
1.276904701282190987e-05 4.438017120656179031e+04
1.277543029246153712e-05 4.982589639178985817e+04
1.278181832358016657e-05 5.786875909550856886e+04
1.278820947547496396e-05 6.190560183034597139e+04
1.279460374792327651e-05 6.820748856157583941e+04
1.280100114069721170e-05 4.221365467161402194e+04
1.280740165356362710e-05 6.107217235570750199e+04
1.281380528628411512e-05 8.160724451748721185e+04
1.282021203861499116e-05 6.979034647827531444e+04
1.282662191030728005e-05 7.806854910739956540e+04
1.283303490110670759e-05 6.543676443492965336e+04
1.283945265926891598e-05 8.574296855796435557e+04
1.284587188914731777e-05 7.131631966525937605e+04
1.285229423733972027e-05 8.457638078911621415e+04
1.285872135703744361e-05 7.760471038613287965e+04
1.286514994267932548e-05 6.968522098928973719e+04
1.287158330257024918e-05 7.606636750673831557e+04
1.287801812452270857e-05 8.347376541950652609e+04
1.288445772345289592e-05 7.928946811636498023e+04
1.289090044228679373e-05 8.150697926057364384e+04
1.289734461730612249e-05 8.868215162050693471e+04
1.290379357336884251e-05 8.968142973696799891e+04
1.291024564840804972e-05 9.690986688200282515e+04
1.291670084210431276e-05 9.269302725423945230e+04
1.292315915413270810e-05 1.020901769347869849e+05
1.292962058416284544e-05 8.151007726446942252e+04
1.293608513185881017e-05 5.771792637864354037e+04
1.294255447197613441e-05 1.008458671552944143e+05
1.294902525564936918e-05 9.316418773079440871e+04
1.295549915594923032e-05 1.044028486284898536e+05
1.296197785264616106e-05 1.010115217857531825e+05
1.296845798679992634e-05 8.446117802590523206e+04
1.297494291998235875e-05 9.245957721260475228e+04
1.298142928651987712e-05 1.068909248130494816e+05
1.298792045470190027e-05 1.066796078742037062e+05
1.299441474065617202e-05 1.006856263445497607e+05
1.300091214399602351e-05 9.741885774829465663e+04
1.300741266432914637e-05 1.010914486105846590e+05
1.301391630125758587e-05 1.058852332030457328e+05
1.302042305437771388e-05 9.466191606644864078e+04
1.302693292328022375e-05 1.154910980935314146e+05
1.303344590755012015e-05 1.092187730308082100e+05
1.303996370717300927e-05 1.232914207680159743e+05
1.304648292261048209e-05 1.080174151582328341e+05
1.305300695594740649e-05 1.192324507073379500e+05
1.305953240083048179e-05 1.097765125923365995e+05
1.306606266614315368e-05 1.139341007536252146e+05
1.307259604763131203e-05 1.217098460608582100e+05
1.307913254484474866e-05 1.297482080107738293e+05
1.308567215732746509e-05 1.334367667868804710e+05
1.309221488461765556e-05 1.442352830817110953e+05
1.309876072624768842e-05 1.132457948311514483e+05
1.310530968174410784e-05 1.212580083466881333e+05
1.311186346983701014e-05 1.192508630712937011e+05
1.311841865334185260e-05 1.171578563041871530e+05
1.312497694925923257e-05 1.458632170437282184e+05
1.313154008146544926e-05 1.445982486640276038e+05
1.313810632853385154e-05 1.534795938510360720e+05
1.314467568996074280e-05 1.137962446461500949e+05
1.315124816523649042e-05 1.121723742585429573e+05
1.315782375384553764e-05 1.187533246057750512e+05
1.316440245526637473e-05 1.203398271526803292e+05
1.317098426897151871e-05 1.639476856316027115e+05
1.317756919442752178e-05 1.592486480746578600e+05
1.318415896931518735e-05 1.356388079178735497e+05
1.319075011838698361e-05 1.445784492921100464e+05
1.319734611927418282e-05 1.811554433636506728e+05
1.320394523320411883e-05 1.418856956718178699e+05
1.321054571443291727e-05 1.860421389480750368e+05
1.321715105102124174e-05 1.889426415489185310e+05
1.322376124763542723e-05 1.671611663304214890e+05
1.323037280809106116e-05 1.671340527038284927e+05
1.323698747873643518e-05 1.590016703962232568e+05
1.324360525898267336e-05 1.480424113073710469e+05
1.325022790391994882e-05 1.944034443564237154e+05
1.325685366077408489e-05 1.949342933422915230e+05
1.326348076974345369e-05 1.680589219094890286e+05
1.327011274685893088e-05 1.222777980681787449e+05
1.327674783406455065e-05 1.835102685197330429e+05
1.328338603073961571e-05 1.842864912958981295e+05
1.329002733625722853e-05 1.842242113379248767e+05
1.329667351799930794e-05 1.392352674052166985e+05
1.330332104106469188e-05 1.430795334070642421e+05
1.330997344260998956e-05 1.654263757843501517e+05
1.331662895397346787e-05 1.918349598790809687e+05
1.332328579940247769e-05 1.999087422667345090e+05
1.332994752666156056e-05 2.187517766634129803e+05
1.333661236175934532e-05 1.396077426822420966e+05
1.334328208445550258e-05 2.169964340846310370e+05
1.334995313498951883e-05 1.158299418880368030e+05
1.335662729132941212e-05 1.829032077711532183e+05
1.336330633856364234e-05 2.264090273895743885e+05
