Wavelength	Depth	Depth_pos	Depth_neg
3.953634035830961	-8.922894628854104	15.250286042728142	15.263772796844547
3.9867125615005095	8.49727384035403	14.566856875258129	14.54864809073028
4.019786798245587	-14.379406168577425	14.815850090808619	14.799675586098147
4.052856746066192	0.34949105842120975	14.41542133824402	14.36052273150124
4.085922404962327	-5.850610278987056	15.064661066106979	15.123867138826046
4.11898377493399	-13.046747272349885	15.274056332797006	15.243888590858448
4.152040855981182	-21.719522002246485	15.422971529284244	15.378747871274683
4.185093648103904	-8.982528822224788	15.126148757751665	15.064915718263995
4.218142151302153	-15.354498020466885	15.39389542937675	15.3849099485026
4.251186365575933	-11.940352412982566	16.960574298848144	17.029709947799088
4.28422629092524	-17.667561607519424	18.144109027905632	18.14425595816075
4.317261927350078	-27.26751152606017	16.689238638234066	16.741544309254202
4.350293274850443	-22.926978513778202	16.906991937064536	16.93550545888796
4.383320333426337	-3.9883078603130606	16.201612958918354	16.059566584543116
4.41634310307776	-20.74097241152158	18.640271223259685	18.82678113365448
4.449361583804712	-11.612477534321542	18.32879859268082	18.29174627178164
4.482375775607192	6.321840347075968	17.112366107774797	17.059696941398776
4.515385678485202	14.445751444814732	18.645238896057478	18.488120577089884
4.54839129243874	56.87978000819312	20.084755913741617	20.063776822435308
4.581392617467808	0.7844539126892904	20.59274107704327	20.3897154756691
4.6143896535724025	-11.398278991146462	19.204012667798683	19.27747394703865
4.647382400752528	-17.457877016441056	19.140582911499628	19.02734234856771
4.680370859008182	21.66971670840222	19.191686683988628	19.328547753613755
4.713355028339365	25.53394178396318	20.77925175373811	20.918229500888927
4.746334908746076	38.37774742598969	21.56257107866339	21.415183782847908
4.779310500228316	29.994298831066676	21.677714018708865	21.768136715268717
4.812281802786085	40.96933765567929	20.77307639313026	20.800543524231447
4.8452488164193825	24.177321770949156	23.206461303788053	23.087281401711646
4.878211541128209	-29.20862855953066	22.446576303628365	22.172076119310155
4.910200733588897	-7.275614433875182	23.25741773304317	23.501053647022843
