Wavelength	Depth	Depth_pos	Depth_neg
3.953634035830961	-39.41960698616252	16.06271293352299	16.135214408489666
3.9867125615005095	21.352281624351207	15.62129256672253	15.671840157844677
4.019786798245587	-16.569677531974065	17.123584645128485	17.27663821858126
4.052856746066192	1.095656595757513	16.46870260150056	16.460798384317147
4.085922404962327	-17.264136908230256	17.014028677957473	17.179686469778893
4.11898377493399	10.073904827899188	17.170627858429757	17.01150180592516
4.152040855981182	-14.945766244188468	16.954157913494395	16.754064443393112
4.185093648103904	6.001239075846498	17.617429930509743	17.68958576498112
4.218142151302153	3.351273807650487	18.441098616305382	18.413769117654592
4.251186365575933	-32.56159013215404	17.323799252645827	17.26425775395419
4.28422629092524	27.812405753374513	17.624178994786973	17.416803431688308
4.317261927350078	41.55663183346859	19.58401016450103	19.795373173669965
4.350293274850443	17.280914427855222	19.466920498292303	19.371423683786865
4.383320333426337	23.26047130335413	19.7711895928446	19.80192470154725
4.41634310307776	-16.89314702332164	20.1121172164376	19.867842083904947
4.449361583804712	11.861280798096608	18.798044632775902	18.762476044127425
4.482375775607192	40.327744129630474	21.97397366420259	22.085786981916762
4.515385678485202	19.98155476230736	20.06996892994696	20.17112991993595
4.54839129243874	46.301987770624535	21.276963493726257	21.287231680010397
4.581392617467808	15.571775448919153	22.32056094079379	22.430452644517032
4.6143896535724025	27.468994759612404	22.05973282513084	22.427991105558522
4.647382400752528	-14.51027099531213	23.3094207561699	23.474888114030275
4.680370859008182	39.731561811720454	23.827580805599418	23.862892116916996
4.713355028339365	12.27552989718211	23.5231903014674	23.399008715825808
4.746334908746076	30.559789982090972	24.605841509091622	24.45633069975494
4.779310500228316	-13.813773292125372	24.433710049459158	24.493257077181237
4.812281802786085	-39.855610174709824	26.589947592574447	26.85925690553134
4.8452488164193825	-23.00346502047419	25.254936807026432	25.218496490965745
4.878211541128209	-4.230194237738411	27.53670931573801	27.852143721155663
4.910200733588897	-36.02463280299763	28.005981304451154	27.832674222690862
