# Wavelength(micron)	F_planet/F_star(ppm)
0.30005903563735375	0.17603831502184283
0.3003592447525199	0.16925694269349992
0.3006597542269558	0.042921892438761176
0.300960564361171	0.15926025611168076
0.30126167545597554	0.09567770827997713
0.3015630878124806	0.06528336690218194
0.30186480173209856	0.16434833309759425
0.30216681751654345	0.5600149737052986
0.30246913546783105	0.10403710280832694
0.3027717558882791	0.08385334217892963
0.3030746790805082	0.05921965709743029
0.30337790534744163	0.03334673107656106
0.30368143499230554	0.0616276794491449
0.3039852683186298	0.07948033926401478
0.3042894056302477	0.08011725830401081
0.30459384723129695	0.0534843183449697
0.3048985934262188	0.13517589222472387
0.30520364451975973	0.07561886607125021
0.3055090008169708	0.08183239556860698
0.3058146626232074	0.1648870936681973
0.30612063024413205	0.08283290367006875
0.30642690398571265	0.04170168944441946
0.30673348415422236	0.10096181587109507
0.3070403710562418	0.04444386979861771
0.3073475649986577	0.06015169355579056
0.30765506628866374	0.08385002805688732
0.30796287523376253	0.056351827963014155
0.30827099214176173	0.11565560287643348
0.30857941732077815	0.04067158094868681
0.30888815107923795	0.05542381143117177
0.30919719372587473	0.15196739496183168
0.3095065455697313	0.08987733285087204
0.30981620692015954	0.14234501320829385
0.31012617808682075	0.2889438781216416
0.31043645937968534	0.05189975979085244
0.31074705110903517	0.050684011387412624
0.3110579535854617	0.03788495225894262
0.3113691671198673	0.04180066048176636
0.31168069202346704	0.04252548990869242
0.31199252860778476	0.07661210311375576
0.31230467718465704	0.05382130691141279
0.31261713806623304	0.05482774091181154
0.31292991156497285	0.0500727269299045
0.31324299799365024	0.0441039709654849
0.31355639766535176	0.08742591948220536
0.31387011089347633	0.041789807135065866
0.31418413799173767	0.05006186561614908
0.31449847927416325	0.13938634411774511
0.3148131350550943	0.05023684523942883
0.31512810564918703	0.037679696117412495
0.3154433913714119	0.038949737765087054
0.31575899253705464	0.07531744458444282
0.3160749094617161	0.10625013186197675
0.3163911424613123	0.057289732338528535
0.3167076918520776	0.060872489379481115
0.31702455795056145	0.06509242961137998
0.3173417410736292	0.03639353415086295
0.3176592415384646	0.058736870661865184
0.3179770596625682	0.07340905525466021
0.31829519576375775	0.0926808596324393
0.31861365016017007	0.06872903192135175
0.3189324231702587	0.03884182364820101
0.31925151511279676	0.08186459181319825
0.3195709263068769	0.07670684110718665
0.31989065707190945	0.05602202182327828
0.32021070772762594	0.07205552294380803
0.32053107859407703	0.04712435217008092
0.3208517699916327	0.042062979954231965
0.32117278224098533	0.0980926097431516
0.32149411566314745	0.12091731587811247
0.32181577057945177	0.06773711272607977
0.32213774731155354	0.07113248499112726
0.32246004618142987	0.06548940758068839
0.32278266751137896	0.15342931176183952
0.323105611624022	0.1190662314401951
0.32342887884230354	0.14778806349530063
0.32375246948949077	0.11273662502284826
0.32407638388917476	0.09706950809322279
0.3244006223652699	0.07656365816484267
0.3247251852420147	0.07014535629421799
0.3250500728439716	0.05387672563149827
0.32537528549602773	0.06878636562588825
0.32570082352339647	0.03859530629172047
0.32602668725161615	0.04163122274560149
0.3263528770065502	0.048198835733917984
0.32667939311438926	0.04960060105838482
0.3270062359016485	0.06045953185841959
0.3273334056951695	0.050523017171515985
0.32766090282212285	0.04307740263014009
0.32798872761000714	0.07128312338251176
0.32831688038664697	0.06479329380649854
0.32864536148019396	0.059797136568863415
0.3289741712191297	0.05352077234065554
0.32930330993226514	0.0559214154449912
0.32963277794873797	0.04769356836207703
0.32996257559801523	0.04841928995691766
0.33029270320989507	0.0708308320663713
0.3306231611145066	0.07484048893610859
0.3309539496423071	0.076634698107056
0.3312850691240847	0.07196339196091452
0.33161651989095925	0.10601336131276996
0.33194830227438055	0.05387639467008968
0.3322804166061314	0.08648631389550543
0.3326128632183269	0.061645487923021956
0.3329456424434135	0.0781663106877099
0.3332787546141702	0.060744972441985415
0.33361220006370884	0.0860992635392706
0.333945979125476	0.08302715381372895
0.3342800921332507	0.10371237953827876
0.3346145394211455	0.08501837840329467
0.33494932132360705	0.12509798981612164
0.33528443817541764	0.07456221043471459
0.3356198903116948	0.09742983751633515
0.33595567806788895	0.11048697939828646
0.33629180177978923	0.19819330919527542
0.33662826178351984	0.0863841651512763
0.3369650584155399	0.1350467129465484
0.33730219201264616	0.252834000935461
0.33763966291197306	0.08904781010019899
0.337977471450991	0.1429439135126319
0.3383156179675081	0.10859727757432898
0.33865410279967245	0.0965577274169606
0.3389929262859681	0.12109336713500116
0.33933208876521753	0.17572213631335906
0.33967159057658325	0.10324543351197553
0.3400114320595682	0.08913625509410397
0.3403516135540145	0.12529321916204228
0.34069213540010307	0.13940471155844494
0.34103299793835545	0.15718790802356364
0.3413742015096335	0.1790928088933047
0.3417157464551409	0.18071591358235925
0.3420576331164234	0.10829543387553059
0.3423998618353671	0.1489542959197479
0.3427424329542007	0.12813614140017165
0.34308534681549624	0.07924876156430997
0.3434286037621676	0.12596860716322772
0.3437722041374721	0.11767241013237761
0.3441161482850086	0.3839604919077869
0.34446043654872177	0.3331673535973019
0.34480506927290067	0.2007976528445356
0.34515004680217665	0.13106193366197438
0.3454953694815278	0.16459378463639066
0.34584103765627777	0.14554127278426948
0.34618705167209435	0.22466927598839062
0.3465334118749911	0.1467676869526145
0.3468801186113284	0.13677352329811276
0.34722717222781396	0.09030154143891225
0.3475745730715008	0.26121356099051796
0.34792232148978935	0.12305612591645824
0.3482704178304284	0.09327773338426605
0.3486188624415139	0.10204620837264948
0.3489676556714908	0.14760290454936675
0.3493167978691525	0.21383966404847887
0.34966628938364114	0.14555659935486356
0.35001613056444836	0.12294600437131263
0.3503663217614157	0.06689587056553137
0.3507168633247337	0.09583141959842637
0.3510677556049435	0.13615649513225925
0.35141899895293816	0.1581305409883067
0.35177059371996156	0.11561589677826825
0.35212254025760836	0.12904299507254094
0.35247483891782416	0.22501376877829893
0.35282749005290864	0.20641523517425525
0.3531804940155126	0.17599280127406047
0.35353385115863967	0.12462287586280003
0.3538875618356481	0.16212456041143858
0.3542416264002475	0.1727780535844329
0.35459604520650234	0.14458844658435102
0.35495081860883215	0.1527522418244011
0.3553059469620101	0.164110219566807
0.35566143062116456	0.2291059187768951
0.3560172699417795	0.22897325768040877
0.356373465279694	0.18147647058649047
0.35673001699110324	0.4532518008257654
0.3570869254325594	0.5058451674194624
0.3574441909609705	0.276109478798642
0.35780181393360216	0.267894416987698
0.3581597947080773	0.5552860618911931
0.358518133642377	0.4552846726860108
0.3588768310948406	0.4662739617208629
0.3592358874241651	0.18613395813970354
0.3595953029894069	0.2190712146315966
0.3599550781499817	0.12717986190847066
0.3603152132656646	0.16832427771720315
0.3606757086965913	0.33328014717855703
0.361036564803257	0.4750279225916747
0.36139778194651695	0.21994334426329049
0.36175936048758894	0.20078593939276734
0.36212130078805094	0.44924868834378495
0.36248360320984374	0.17393943563159361
0.36284626811526965	0.09810646494298496
0.36320929586699424	0.3568339009289036
0.36357268682804506	0.2509383764314913
0.3639364413618126	0.17326964178873272
0.36430055983205223	0.12054352191116857
0.364665042602882	0.23469227395608072
0.3650298900387849	0.36162299755088523
0.3653951025046079	0.16431617798690695
0.36576068036556386	0.16778427526872713
0.3661266239872305	0.14634279513421078
0.3664929337355513	0.18936273107099125
0.36685960997683714	0.21403436252182897
0.3672266530777639	0.19338447717792456
0.367594063405374	0.1253730091230308
0.36796184132707804	0.21460052955098113
0.36832998721065424	0.22210329979160984
0.3686985014242484	0.2861996919078966
0.369067384336375	0.2012771468425075
0.3694366363159162	0.17728838246436157
0.3698062577321236	0.15008279832559748
0.37017624895461987	0.18485894390705412
0.370546610353396	0.34490691350946917
0.3709173422988131	0.4233745667581614
0.3712884451616033	0.1873246258209649
0.3716599193128703	0.21393053988770566
0.3720317651240883	0.7212103419504934
0.3724039829671021	0.57122035777353
0.37277657321412927	0.3187728808714332
0.37314953623776065	0.3431491871624206
0.3735228724109598	1.0165811229278368
0.37389658210706284	0.8300262395180953
0.37427066569977874	0.3655381641844387
0.3746451235631912	0.8291018392377582
0.3750199560717584	1.0374759124125639
0.3753951636003124	0.34329628455289674
0.37577074652406117	0.33127930949082596
0.376146705218588	0.3754013815105249
0.37652304005985093	0.4962271429241808
0.3768997514241862	0.4204685597152368
0.37727683968830467	0.21251945045309167
0.3776543052292933	0.27027699611855005
0.37803214842461885	0.2564694232174428
0.37841036965212516	0.207634765855006
0.37878896929003253	0.39619045144919984
0.37916794771694046	0.4285830215921264
0.37954730531182707	0.4940751129667977
0.3799270424540503	0.6175869810297553
0.380307159523348	0.34122319338282825
0.3806876568998369	0.4294317961769143
