# T(K)	P(bar)
2410.7      	1e-08       
2410.0844825226545	1.1885022274370215e-08
2410.119003326304	1.4125375446227554e-08
2410.400897909044	1.6788040181225588e-08
2410.654344452405	1.9952623149688826e-08
2410.9724090534137	2.3713737056616554e-08
2411.351171975648	2.818382931264461e-08
2411.839179937472	3.3496543915782795e-08
2412.421506963269	3.981071705534969e-08
2413.078657811612	4.731512589614813e-08
2413.8624018030787	5.6234132519034905e-08
2414.765086105027	6.683439175686162e-08
2415.834234289441	7.94328234724282e-08
2417.113720040688	9.440608762859226e-08
2418.6507049263537	1.1220184543019653e-07
2420.432598146431	1.333521432163324e-07
2422.4510604681673	1.584893192461114e-07
2424.832091755343	1.883649089489802e-07
2427.6245981860425	2.2387211385683422e-07
2430.7357802140177	2.6607250597988136e-07
2434.328622530885	3.162277660168379e-07
2438.457188585552	3.7583740428844433e-07
2443.2174687675315	4.466835921509635e-07
2448.6565739158214	5.308844442309889e-07
2454.487593300421	6.309573444801942e-07
2460.941281790935	7.498942093324558e-07
2468.2769394684483	8.912509381337459e-07
2480.281631978577	1.0592537251772896e-06
2502.320197927515	1.2589254117941687e-06
2531.634992811665	1.4962356560944327e-06
2555.505766123982	1.7782794100389227e-06
2578.0728022057333	2.1134890398366474e-06
2603.4714802358594	2.511886431509582e-06
2637.57925644748	2.9853826189179636e-06
2664.0193175992954	3.5481338923357534e-06
2686.576776158178	4.216965034285822e-06
2714.1434205370747	5.011872336272725e-06
2750.075310677806	5.95662143529011e-06
2777.2547664387857	7.079457843841388e-06
2799.750490293983	8.413951416451948e-06
2827.678798908098	1e-05       
2858.4810605109947	1.188502227437019e-05
2886.984729404731	1.4125375446227555e-05
2912.830536656472	1.678804018122562e-05
2940.1971482921836	1.9952623149688786e-05
2969.338020655655	2.371373705661655e-05
2999.2358178889112	2.818382931264455e-05
3027.8532094479856	3.349654391578279e-05
3050.953842885426	3.981071705534977e-05
3074.437860850213	4.731512589614803e-05
3098.9678005600726	5.623413251903491e-05
3123.797440152052	6.683439175686148e-05
3144.7417356083984	7.943282347242821e-05
3161.233917734913	9.440608762859246e-05
3179.4516488809318	0.00011220184543019629
3197.180714504045	0.0001333521432163324
3211.595180997313	0.00015848931924611142
3222.1302573662197	0.00018836490894898024
3232.4526239808856	0.00022387211385683424
3241.0161449799816	0.0002660725059798809
3246.3292611173956	0.0003162277660168379
3246.953779224626	0.00037583740428844437
3243.5432406404348	0.0004466835921509635
3238.305155257184	0.0005308844442309889
3228.8092407155164	0.000630957344480193
3213.9942718188163	0.0007498942093324559
3194.7729602537684	0.0008912509381337458
3172.3644488275954	0.0010592537251772895
3144.456601970903	0.0012589254117941673
3111.270711740026	0.0014962356560944345
3073.276460398446	0.0017782794100389225
3031.4543155486826	0.0021134890398366475
2988.311141599264	0.002511886431509582
2943.267569736808	0.0029853826189179603
2897.535213720403	0.0035481338923357567
2852.575654215051	0.004216965034285822
2810.3730192420467	0.0050118723362727255
2769.9053023141973	0.005956621435290103
2730.6913602571717	0.00707945784384138
2692.947936140001	0.008413951416451957
2656.7      	0.01        
2623.769814962023	0.01188502227437019
2591.452159053814	0.014125375446227554
2559.6487412788715	0.016788040181225587
2528.2829325691223	0.01995262314968883
2497.7487308722884	0.023713737056616554
2469.04303940693	0.02818382931264455
2441.13791167994	0.033496543915782793
2414.422786580461	0.03981071705534969
2389.2739839313717	0.04731512589614813
2367.094028972874	0.056234132519034905
2348.5358496536473	0.06683439175686148
2332.208647953037	0.07943282347242821
2317.5982943727904	0.09440608762859228
2303.944164380687	0.11220184543019629
2291.4392437918036	0.1333521432163324
2279.1005202304723	0.1584893192461114
2266.891825093762	0.18836490894898023
2254.8937913130735	0.22387211385683378
2243.406349979012	0.26607250597988086
2233.900171302809	0.3162277660168379
2225.9060473237355	0.3758374042884443
2219.6535344997487	0.4466835921509634
2215.334176732279	0.5308844442309879
2213.285440191744	0.630957344480193
2213.0663680210696	0.7498942093324559
2214.1744654724275	0.8912509381337458
2216.4674077579966	1.0592537251772898
2219.7275394084013	1.2589254117941662
2223.605157779321	1.4962356560944328
2227.7297600373954	1.7782794100389228
2231.8290596177235	2.1134890398366473
2235.7411484490576	2.511886431509582
2239.4328136390213	2.9853826189179573
2242.670793389387	3.548133892335753
2245.9468852778996	4.216965034285823
2249.3950902872184	5.011872336272725
2253.160616518728	5.956621435290109
2257.360357496372	7.079457843841373
2262.9711816563117	8.413951416451948
2271.0      	10.0        
