# T(K)	P(bar)
3306.0      	1e-08       
3253.681014425643	1.1885022274370215e-08
3214.019135769684	1.4125375446227554e-08
3187.137146366911	1.6788040181225588e-08
3171.6919414457616	1.9952623149688826e-08
3162.865648767771	2.3713737056616554e-08
3155.8491388334683	2.818382931264461e-08
3149.178295027112	3.3496543915782795e-08
3142.767995478535	3.981071705534969e-08
3136.657261099875	4.731512589614813e-08
3131.2494275587574	5.6234132519034905e-08
3126.6658410011214	6.683439175686162e-08
3122.739579417638	7.94328234724282e-08
3119.459658874558	9.440608762859226e-08
3116.740476825585	1.1220184543019653e-07
3114.6486891324507	1.333521432163324e-07
3112.836172951864	1.584893192461114e-07
3111.175240143916	1.883649089489802e-07
3109.579693237927	2.2387211385683422e-07
3107.984215274863	2.6607250597988136e-07
3106.2221634423327	3.162277660168379e-07
3104.2734481567077	3.7583740428844433e-07
3102.096655775732	4.466835921509635e-07
3099.662608929431	5.308844442309889e-07
3097.0622894741364	6.309573444801942e-07
3094.4434872836264	7.498942093324558e-07
3091.7778405807276	8.912509381337459e-07
3089.1502589875527	1.0592537251772896e-06
3086.6771287194633	1.2589254117941687e-06
3084.583214799167	1.4962356560944327e-06
3082.7841718366167	1.7782794100389227e-06
3081.2055385376198	2.1134890398366474e-06
3079.7891407905654	2.511886431509582e-06
3078.424829742101	2.9853826189179636e-06
3077.2675737895047	3.5481338923357534e-06
3076.2045355092214	4.216965034285822e-06
3075.3724862606405	5.011872336272725e-06
3074.9249289252352	5.95662143529011e-06
3075.083409716844	7.079457843841388e-06
3075.7205417987575	8.413951416451948e-06
3076.802820746133	1e-05       
3078.2045942568875	1.188502227437019e-05
3079.703537586317	1.4125375446227555e-05
3080.874797733677	1.678804018122562e-05
3081.6004949339035	1.9952623149688786e-05
3081.694542811284	2.371373705661655e-05
3080.946662939449	2.818382931264455e-05
3079.1517280421085	3.349654391578279e-05
3075.994641472325	3.981071705534977e-05
3071.678776450785	4.731512589614803e-05
3066.2005464447025	5.623413251903491e-05
3059.547721920528	6.683439175686148e-05
3051.743383689646	7.943282347242821e-05
3043.3250907102833	9.440608762859246e-05
3034.6220135176245	0.00011220184543019629
3025.759999868532	0.0001333521432163324
3016.8278005320367	0.00015848931924611142
3008.2582234856873	0.00018836490894898024
3000.7195542993672	0.00022387211385683424
2994.0495204060157	0.0002660725059798809
2988.1410244017097	0.0003162277660168379
2982.710577631902	0.00037583740428844437
2978.2923799205632	0.0004466835921509635
2975.2076703832568	0.0005308844442309889
2972.678814160617	0.000630957344480193
2970.1841407728225	0.0007498942093324559
2967.300944038065	0.0008912509381337458
2964.677785870779	0.0010592537251772895
2961.5570099608944	0.0012589254117941673
2957.21905797209	0.0014962356560944345
2951.0613346688933	0.0017782794100389225
2943.155447173664	0.0021134890398366475
2934.0815932360774	0.002511886431509582
2923.158212984102	0.0029853826189179603
2910.0773854214885	0.0035481338923357567
2894.5639211781836	0.004216965034285822
2875.9198735653404	0.0050118723362727255
2854.794360368778	0.005956621435290103
2831.4263397520635	0.00707945784384138
2805.987329528001	0.008413951416451957
2778.6      	0.01        
2751.286411942799	0.01188502227437019
2724.32046476941	0.014125375446227554
2697.6339647324503	0.016788040181225587
2671.2932021469055	0.01995262314968883
2646.086582516967	0.023713737056616554
2622.759447066	0.02818382931264455
2599.7482597332832	0.033496543915782793
2576.991879544764	0.03981071705534969
2554.4290443995	0.04731512589614813
2532.7977102350296	0.056234132519034905
2511.8493198123097	0.06683439175686148
2490.852911933904	0.07943282347242821
2469.72969416935	0.09440608762859228
2448.4157266991524	0.11220184543019629
2427.882955855677	0.1333521432163324
2407.2671168206666	0.1584893192461114
2386.4331698996916	0.18836490894898023
2365.3399200644276	0.22387211385683378
2344.1200631556744	0.26607250597988086
2324.1061013723574	0.3162277660168379
2304.3957150392407	0.3758374042884443
2284.943134731715	0.4466835921509634
2265.7791583933586	0.5308844442309879
2247.892112443304	0.630957344480193
2232.1927638071056	0.7498942093324559
2218.515974429221	0.8912509381337458
2207.3121842473593	1.0592537251772898
2198.7949798530453	1.2589254117941662
2191.892819152809	1.4962356560944328
2187.1898607047306	1.7782794100389228
2184.3283761529106	2.1134890398366473
2183.319430030189	2.511886431509582
2184.282473123223	2.9853826189179573
2186.489357340291	3.548133892335753
2188.965409861207	4.216965034285823
2191.442556920203	5.011872336272725
2193.711611565438	5.956621435290109
2195.692621460553	7.079457843841373
2197.4858290412685	8.413951416451948
2200.0      	10.0        
