# Wavelength(micron)	F_planet/F_star(ppm)
0.30005903563735375	0.11649072102226721
0.3003592447525199	0.017997061597911115
0.3006597542269558	0.0020699336671834885
0.300960564361171	0.10406668877477232
0.30126167545597554	0.0016789864067046673
0.3015630878124806	0.004694946420049286
0.30186480173209856	0.0510503715625296
0.30216681751654345	0.8764065500286247
0.30246913546783105	0.028806898380797988
0.3027717558882791	0.04001057510294669
0.3030746790805082	0.002043682986530521
0.30337790534744163	0.0026944039301864332
0.30368143499230554	0.024970639960661112
0.3039852683186298	0.008754134840141821
0.3042894056302477	0.01886019498180167
0.30459384723129695	0.0022107211113390848
0.3048985934262188	0.07495326483130821
0.30520364451975973	0.0013558309640606984
0.3055090008169708	0.003384802270480698
0.3058146626232074	0.04053601332291351
0.30612063024413205	0.041207225443462975
0.30642690398571265	0.0004863695308674056
0.30673348415422236	0.012864367752818545
0.3070403710562418	0.0006251747226204287
0.3073475649986577	0.0005490464693509162
0.30765506628866374	0.01099123623380986
0.30796287523376253	0.0009532871162443373
0.30827099214176173	0.0010809667325810638
0.30857941732077815	0.0038870155490972644
0.30888815107923795	0.0006124533813996095
0.30919719372587473	0.00814163813852199
0.3095065455697313	0.0014464307140114368
0.30981620692015954	0.0012689805057072752
0.31012617808682075	0.10882367992305808
0.31043645937968534	0.0005209844880790203
0.31074705110903517	0.0003373027878622994
0.3110579535854617	0.00029565328906422725
0.3113691671198673	0.00030950265157021317
0.31168069202346704	0.0016365157575731974
0.31199252860778476	0.0008520943571020383
0.31230467718465704	0.0003985660126129239
0.31261713806623304	0.002244474029710811
0.31292991156497285	0.000619504404320608
0.31324299799365024	0.00032932866078468976
0.31355639766535176	0.002797810560410902
0.31387011089347633	0.00031881146096006564
0.31418413799173767	0.0003886182476375741
0.31449847927416325	0.0036523611960388547
0.3148131350550943	0.0004678987278214824
0.31512810564918703	0.0007081028126007967
0.3154433913714119	0.000396092114483446
0.31575899253705464	0.0011899959713132589
0.3160749094617161	0.0019936651710382625
0.3163911424613123	0.000643832201344403
0.3167076918520776	0.000934017957500629
0.31702455795056145	0.0006628161986515361
0.3173417410736292	0.00041698370147553077
0.3176592415384646	0.0006284223083152014
0.3179770596625682	0.0013568948072311033
0.31829519576375775	0.0057465433532477295
0.31861365016017007	0.007299467688259277
0.3189324231702587	0.0006004451077237647
0.31925151511279676	0.010683451562440171
0.3195709263068769	0.012519230590810499
0.31989065707190945	0.009259426866852863
0.32021070772762594	0.0029815252719349785
0.32053107859407703	0.000597639829214493
0.3208517699916327	0.0005040787018724297
0.32117278224098533	0.003430711675396659
0.32149411566314745	0.015088242065386292
0.32181577057945177	0.0012253576378502189
0.32213774731155354	0.002615163626609789
0.32246004618142987	0.0016195570137266754
0.32278266751137896	0.007178037415166704
0.323105611624022	0.007721720915043592
0.32342887884230354	0.009603027956206414
0.32375246948949077	0.010510989359771709
0.32407638388917476	0.0012921696606288322
0.3244006223652699	0.0012021825355129434
0.3247251852420147	0.005040251881761036
0.3250500728439716	0.0010036119216394542
0.32537528549602773	0.000810194316663905
0.32570082352339647	0.0005479368982448433
0.32602668725161615	0.00044762296449567295
0.3263528770065502	0.00044479608012273957
0.32667939311438926	0.0037718409712809023
0.3270062359016485	0.0007001882340802453
0.3273334056951695	0.0011546108646120776
0.32766090282212285	0.0005421588067019479
0.32798872761000714	0.0006803745772223341
0.32831688038664697	0.0006144057176566309
0.32864536148019396	0.001516619176360822
0.3289741712191297	0.0004758996101418866
0.32930330993226514	0.0010843441087220699
0.32963277794873797	0.00038159619932118325
0.32996257559801523	0.0005258584223195122
0.33029270320989507	0.0025019798072071697
0.3306231611145066	0.0022615518621433507
0.3309539496423071	0.0006276480507603132
0.3312850691240847	0.0006744279847333894
0.33161651989095925	0.00117652668957136
0.33194830227438055	0.0004996683205917146
0.3322804166061314	0.0007098958266006935
0.3326128632183269	0.0007520517416631622
0.3329456424434135	0.0007109706401239405
0.3332787546141702	0.0005730226764245617
0.33361220006370884	0.0009156556194270638
0.333945979125476	0.0007998737489860765
0.3342800921332507	0.0013932769485910485
0.3346145394211455	0.0006895900619564469
0.33494932132360705	0.0011181702558898878
0.33528443817541764	0.0007763105010540251
0.3356198903116948	0.0014331723091113011
0.33595567806788895	0.0016682377427077763
0.33629180177978923	0.002280027436929238
0.33662826178351984	0.0010102497782769112
0.3369650584155399	0.0016968323083529184
0.33730219201264616	0.0035607642656140903
0.33763966291197306	0.0009557240701015766
0.337977471450991	0.002082086530233977
0.3383156179675081	0.001740484962220882
0.33865410279967245	0.001436484906989514
0.3389929262859681	0.0013743927897202758
0.33933208876521753	0.0037774502182347748
0.33967159057658325	0.0030462283317387166
0.3400114320595682	0.0018608499425624913
0.3403516135540145	0.005286396026489505
0.34069213540010307	0.007221625806376992
0.34103299793835545	0.0019145275746196239
0.3413742015096335	0.0034327436985559434
0.3417157464551409	0.0032364936218631014
0.3420576331164234	0.0014372831698608228
0.3423998618353671	0.0027729376152638707
0.3427424329542007	0.009466493670738629
0.34308534681549624	0.0011901068314300028
0.3434286037621676	0.0015011361993192429
0.3437722041374721	0.0017058436956944479
0.3441161482850086	0.25538567683742447
0.34446043654872177	0.07998554218166307
0.34480506927290067	0.003674916998351228
0.34515004680217665	0.0024529644029010053
0.3454953694815278	0.005267424366460515
0.34584103765627777	0.0014711838716405061
0.34618705167209435	0.0024526853946104203
0.3465334118749911	0.03265803883278492
0.3468801186113284	0.0030208444344379326
0.34722717222781396	0.001487700961445679
0.3475745730715008	0.08255986160725004
0.34792232148978935	0.02860788557754109
0.3482704178304284	0.0018628317708700684
0.3486188624415139	0.0016751157026539693
0.3489676556714908	0.0027407188784947154
0.3493167978691525	0.05559146300707295
0.34966628938364114	0.0029148479316923022
0.35001613056444836	0.024105658446059882
0.3503663217614157	0.0008791047947276974
0.3507168633247337	0.0015431598451798717
0.3510677556049435	0.0020988620637640313
0.35141899895293816	0.018495300079172213
0.35177059371996156	0.001464897624308396
0.35212254025760836	0.01655270402541744
0.35247483891782416	0.0042855763990153175
0.35282749005290864	0.050957518230308536
0.3531804940155126	0.0022875998024869727
0.35353385115863967	0.00216271756924349
0.3538875618356481	0.002790275603776169
0.3542416264002475	0.0056088859255806105
0.35459604520650234	0.0019648669262066296
0.35495081860883215	0.0029245142875580117
0.3553059469620101	0.0026007308803189335
0.35566143062116456	0.0100231851818462
0.3560172699417795	0.030664718496222446
0.356373465279694	0.0029859916851855397
0.35673001699110324	0.09317138400490486
0.3570869254325594	0.13284860046118252
0.3574441909609705	0.0058174902667104175
0.35780181393360216	0.005608731210799649
0.3581597947080773	0.16266765791939922
0.358518133642377	0.09703142303208
0.3588768310948406	0.06998727782570305
