# T(K)	P(bar)
2977.4      	1e-08       
2975.2456888292913	1.1885022274370215e-08
2974.709501663152	1.4125375446227554e-08
2974.732734727304	1.6788040181225588e-08
2974.559241660696	1.9952623149688826e-08
2974.3206932099397	2.3713737056616554e-08
2974.0892968146113	2.818382931264461e-08
2973.806182892873	3.3496543915782795e-08
2973.4615581479566	3.981071705534969e-08
2973.060671094194	4.731512589614813e-08
2972.6687990984606	5.6234132519034905e-08
2972.0899425966486	6.683439175686162e-08
2971.4194594263354	7.94328234724282e-08
2970.660477871181	9.440608762859226e-08
2969.7713406938005	1.1220184543019653e-07
2968.7641836563653	1.333521432163324e-07
2967.523406371895	1.584893192461114e-07
2966.039002151112	1.883649089489802e-07
2964.2996165474083	2.2387211385683422e-07
2962.3052690935783	2.6607250597988136e-07
2959.938568117927	3.162277660168379e-07
2957.110172235062	3.7583740428844433e-07
2953.7847607153135	4.466835921509635e-07
2949.927457577216	5.308844442309889e-07
2945.514794259141	6.309573444801942e-07
2940.453342588322	7.498942093324558e-07
2934.7975260039793	8.912509381337459e-07
2929.6084070480533	1.0592537251772896e-06
2926.172343251902	1.2589254117941687e-06
2920.5885727977784	1.4962356560944327e-06
2913.7974458622157	1.7782794100389227e-06
2906.8591798422244	2.1134890398366474e-06
2900.5845640132056	2.511886431509582e-06
2895.6890949569497	2.9853826189179636e-06
2892.4292066106127	3.5481338923357534e-06
2890.116065555486	4.216965034285822e-06
2888.8049882234063	5.011872336272725e-06
2888.2130330607374	5.95662143529011e-06
2887.0244271236684	7.079457843841388e-06
2885.521018224984	8.413951416451948e-06
2885.230573248408	1e-05       
2886.7154188836466	1.188502227437019e-05
2890.193442828005	1.4125375446227555e-05
2894.6442313879725	1.678804018122562e-05
2900.6926349392493	1.9952623149688786e-05
2909.593892721795	2.371373705661655e-05
2920.2285039928283	2.818382931264455e-05
2929.2777060785565	3.349654391578279e-05
2934.359845434794	3.981071705534977e-05
2940.286850556348	4.731512589614803e-05
2946.354501369209	5.623413251903491e-05
2951.5297557582107	6.683439175686148e-05
2953.839202785717	7.943282347242821e-05
2954.930671097876	9.440608762859246e-05
2957.790172536775	0.00011220184543019629
2960.444642863012	0.0001333521432163324
2960.443229553041	0.00015848931924611142
2957.2984306369494	0.00018836490894898024
2953.417019195443	0.00022387211385683424
2946.9876514680213	0.0002660725059798809
2936.6898909929623	0.0003162277660168379
2921.362553741041	0.00037583740428844437
2901.8294691224914	0.0004466835921509635
2877.4282914119945	0.0005308844442309889
2846.0721280443113	0.000630957344480193
2806.8462523651588	0.0007498942093324559
2760.715104609044	0.0008912509381337458
2706.94951373993	0.0010592537251772895
2644.9312878398196	0.0012589254117941673
2574.5790669191074	0.0014962356560944345
2495.228121998896	0.0017782794100389225
2404.4685335536624	0.0021134890398366475
2249.0600129918794	0.002511886431509582
1905.7385043938925	0.0029853826189179603
1603.0351077661553	0.0035481338923357567
1658.6720485602132	0.004216965034285822
1658.2820057231243	0.0050118723362727255
1665.5476041129773	0.005956621435290103
1675.2213456589136	0.00707945784384138
1685.5423133427996	0.008413951416451957
1696.9      	0.01        
1708.3640130155575	0.01188502227437019
1721.162392199507	0.014125375446227554
1735.155670360736	0.016788040181225587
1750.1085337154389	0.01995262314968883
1765.3756345638558	0.023713737056616554
1780.8171134210434	0.02818382931264455
1796.9269438473925	0.033496543915782793
1813.5699345266316	0.03981071705534969
1830.599008730826	0.04731512589614813
1847.5278789464985	0.056234132519034905
1864.6540929430012	0.06683439175686148
1882.1289497696969	0.07943282347242821
1899.7686678374055	0.09440608762859228
1917.3678579439118	0.11220184543019629
1933.8095127922584	0.1333521432163324
1949.8362700204725	0.1584893192461114
1965.240266661581	0.18836490894898023
1979.790576801414	0.22387211385683378
1993.1925916911532	0.26607250597988086
2004.9153617481622	0.3162277660168379
2015.7858228906866	0.3758374042884443
2025.8531539487867	0.4466835921509634
2035.1735170427194	0.5308844442309879
2043.4472607641103	0.630957344480193
2050.838593980563	0.7498942093324559
2057.5815515747586	0.8912509381337458
2063.644593188594	1.0592537251772898
2069.0411917729057	1.2589254117941662
2073.15146724608	1.4962356560944328
2076.3727941003895	1.7782794100389228
2078.864529808862	2.1134890398366473
2080.6560017018874	2.511886431509582
2081.7795519770934	2.9853826189179573
2082.328465564898	3.548133892335753
2082.6604918055646	4.216965034285823
2082.8      	5.011872336272725
2082.8124644626178	5.956621435290109
2082.891704858422	7.079457843841373
2082.9      	8.413951416451948
2082.9      	10.0        
