chi_full(30),chi_nircam(21),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(28),nircam_offset,run
111.29397,63.513345,47.780622,41.591809,105.105168,90,284
51.50334,39.744474,11.758851,4.600736,44.345224,94,285
52.38897,37.249989,15.138972,6.427386,43.677396,96,286
74.94963,48.279693,26.669925,21.154553,69.434232,87,287
79.65972,50.063349,29.596374,23.115645,73.17898,89,288
63.8574,42.2751,21.582315,15.804243,58.079336,84,289
72.05799,45.896865,26.161119,20.668557,66.565408,85,290
66.76569,44.699655,22.066011,14.187061,58.886716,92,291
75.03747,48.748014,26.289459,18.669252,67.417252,93,292
48.15654,33.644898,14.511654,5.931842,39.57674,93,293
55.00725,29.8893,25.117938,12.981731,42.871024,98,294
73.58019,47.416635,26.163567,20.497344,67.913972,87,295
74.61876,47.017068,27.601677,20.675501,67.692576,90,296
63.72801,42.202755,21.525246,15.73432,57.937096,84,297
71.39436,45.566766,25.827606,20.295975,65.862748,85,298
66.52008,44.617167,21.902913,14.042133,58.6593,92,299
74.24826,48.406932,25.841322,18.22688,66.633812,92,300
57.49071,33.528516,23.962194,12.403678,45.932208,99,301
62.87679,34.280085,28.596699,15.789494,50.069572,102,302
79.57551,50.206527,29.368971,23.766547,73.973088,91,303
71.82747,44.771181,27.056268,19.597949,64.369144,92,304
68.26461,43.516074,24.748551,19.244799,62.76088,84,305
74.30532,45.98937,28.315944,22.9523,68.941656,85,306
65.90829,45.15987,20.74842,13.943419,59.103296,89,307
71.41335,47.67,23.743359,17.109694,64.77968,90,308
59.83533,36.734019,23.101308,11.875668,48.609708,101,309
62.23188,38.435586,23.796297,12.433449,50.869056,101,310
101.06214,63.373359,37.688787,32.487994,95.86136,92,311
79.27518,44.557254,34.717905,25.185944,69.743212,95,312
122.06352,71.517705,50.545836,45.837519,117.355224,88,313
129.82512,75.706113,54.119016,49.409094,125.1152,88,314
109.44432,62.507907,46.936413,41.039537,103.547444,91,315
118.67031,67.656057,51.014259,45.158967,112.815024,92,316
58.7994,36.862791,21.936618,11.047246,47.910044,100,317
61.37607,39.019743,22.356324,11.426086,50.445836,101,318
94.83669,53.963511,40.873167,33.409978,87.373496,93,319
77.35206,43.446858,33.905178,23.96926,67.416132,96,320
183.32931,115.882809,67.446504,61.929063,177.811872,94,321
189.42546,118.844271,70.581195,64.983807,183.828064,95,322
191.05998,122.857602,68.202387,62.464682,185.322284,98,323
197.38332,125.853105,71.530227,65.672341,191.525432,99,324
94.7595,52.433115,42.326388,36.79207,89.225192,84,325
128.25291,73.250289,55.002609,49.79177,123.042052,85,326
120.11325,69.440007,50.673231,44.895326,114.33534,86,327
100.86498,60.821082,40.043898,33.582283,94.403372,88,328
94.76391,52.434984,42.328935,36.794576,89.22956,84,329
128.22456,73.273872,54.950688,49.756826,123.030684,85,330
120.0555,69.436353,50.619132,44.859283,114.295636,86,331
100.8078,60.775869,40.031928,33.574429,94.350312,88,332
94.76028,52.433997,42.32628,36.791965,89.225948,84,333
128.23701,73.296447,54.940572,49.750575,123.047008,85,334
120.0555,69.436353,50.619123,44.859283,114.295636,86,335
100.82217,60.790842,40.031334,33.57494,94.365768,88,336
94.75476,52.431351,42.323409,36.789235,89.2206,84,337
128.23701,73.296447,54.940581,49.750575,123.047008,85,338
120.0543,69.436143,50.618151,44.858317,114.29446,86,339
100.80894,60.776688,40.03227,33.574653,94.351348,88,340
94.5888,52.37988,42.20892,36.67181,89.051676,84,341
128.43636,73.160052,55.276299,49.979356,123.139408,85,342
120.48267,69.561786,50.920884,45.063382,114.625168,86,343
101.86029,61.643106,40.217193,33.720477,95.363576,88,344
56.31162,18.513117,37.798515,36.306102,54.819212,62,345
55.84617,17.204418,38.641779,37.164981,54.369392,60,346
57.5655,17.214666,40.350834,38.892427,56.1071,58,347
60.34281,17.724567,42.618231,41.159657,58.884224,57,348
64.34895,18.59634,45.752598,44.280418,62.876772,56,349
71.34996,20.270901,51.079041,49.574385,69.8453,56,350
87.78918,28.618401,59.170797,57.307985,85.926372,58,351
90.19242,31.065426,59.126976,57.166914,88.23234,59,352
59.42511,19.363743,40.061376,38.639636,58.0034,63,353
59.00913,17.930409,41.078736,39.662455,57.592864,61,354
60.98694,17.999793,42.987132,41.567162,59.566976,59,355
63.70404,18.545667,45.158382,43.713404,62.259064,58,356
67.23456,19.410258,47.824299,46.337704,65.747948,58,357
73.58733,21.242004,52.345314,50.79795,72.039968,58,358
90.18051,31.311756,58.868739,57.382143,88.69392,60,359
92.86326,34.153392,58.709862,57.236137,91.389536,60,360
63.23676,21.779268,41.457501,40.000338,61.77962,69,361
61.21992,18.954789,42.265134,40.795692,59.750488,67,362
62.42568,18.955335,43.470351,41.976613,60.931948,65,363
64.31871,19.67679,44.641926,43.118201,62.794984,64,364
66.66084,20.728785,45.93204,44.367491,65.096276,64,365
70.71054,22.524138,48.186414,46.554291,69.078436,63,366
87.29082,32.716719,54.574083,53.013891,85.730624,63,367
91.04517,35.98938,55.05579,53.523029,89.512416,64,368
48.24012,19.323759,28.916352,26.773411,46.097184,70,369
42.79191,14.147448,28.64448,26.456836,40.604284,65,370
40.50465,13.329477,27.175167,24.836672,38.166156,62,371
38.42508,13.389747,25.035345,22.496222,35.885948,59,372
35.38608,13.609596,21.776481,18.977602,32.587212,57,373
26.30391,14.146335,12.157569,9.234099,23.380448,48,374
65.83788,28.668549,37.169325,36.37025,65.038792,51,375
70.7481,32.209359,38.538747,37.812551,70.021896,53,376
46.00953,31.89354,14.115978,5.783869,37.677416,74,377
39.66735,27.020364,12.646998,5.574338,32.594688,52,378
35.39094,24.834999,10.555929,5.216869,30.051868,48,379
24.63726,14.180775,10.456488,5.099661,19.280436,39,381
26.4063,13.058346,13.347936,5.243609,18.301976,42,382
59.60394,50.181915,9.422019,4.582963,54.764864,96,383
56.08272,46.602675,9.480042,4.764963,51.367624,94,384
49.45068,33.495693,15.954993,7.411138,40.906852,92,385
33.72114,21.726201,11.99493,5.138434,26.864628,89,386
50.94528,34.879908,16.065369,7.414008,42.293916,93,387
33.87198,22.174908,11.697075,4.921119,27.09602,89,388
51.61557,35.361585,16.253991,7.414575,42.77616,94,389
33.52422,22.306263,11.217969,4.579099,26.885376,89,390
51.72249,35.337876,16.384635,7.393092,42.730968,94,391
33.09999,22.250676,10.849311,4.317124,26.5678,89,392
51.55782,35.126112,16.431732,7.332528,42.45864,94,393
32.67159,22.113105,10.558503,4.110015,26.22312,88,394
50.81691,34.39611,16.420815,7.220577,41.61668,95,395
31.98858,21.737877,10.250721,3.888906,25.626776,88,396
43.88142,28.367073,15.514344,6.619375,34.986448,93,397
29.17917,19.589514,9.589662,3.548524,23.138024,86,398
41.34003,26.560947,14.779098,6.183569,32.744516,92,399
28.58016,19.201119,9.379044,3.466666,22.667792,85,400
44.54892,28.222194,16.326738,7.511,35.73318,94,401
34.61253,22.532832,12.079701,5.066299,27.599124,90,402
44.75955,28.513779,16.245783,7.4053,35.919072,94,403
34.46496,22.738863,11.7261,4.81481,27.55368,89,404
44.86518,28.800219,16.064964,7.215488,36.0157,94,405
34.3185,23.020179,11.298312,4.5262,27.546372,89,406
44.76225,28.893543,15.86871,7.04137,35.93492,94,407
34.19262,23.175117,11.017503,4.348183,27.5233,89,408
44.57469,28.895055,15.679647,6.887069,35.782124,94,409
34.07802,23.266236,10.81179,4.22352,27.489756,89,410
44.18418,28.73325,15.45093,6.711495,35.444752,94,411
33.87279,23.274573,10.598229,4.100789,27.375376,88,412
41.07879,26.974437,14.104341,5.927159,32.901596,93,413
32.62989,22.717275,9.912609,3.81997,26.537252,87,414
39.77571,26.290404,13.48533,5.597277,31.887688,92,415
32.2791,22.539972,9.739143,3.778327,26.318292,86,416
51.23424,32.039553,19.194678,9.307326,41.346872,97,417
43.98159,30.233049,13.748544,6.024711,36.25776,92,418
51.0477,32.216688,18.831033,9.041641,41.258308,97,419
43.83351,30.413544,13.419972,5.806766,36.220324,91,420
50.78274,32.466084,18.316638,8.685845,41.151936,97,421
43.61826,30.627723,12.990537,5.549278,36.177008,91,422
50.57952,32.631354,17.948169,8.442644,41.074012,96,423
43.48737,30.774282,12.713094,5.399548,36.173844,91,424
50.38926,32.729214,17.660061,8.258747,40.987968,96,425
43.39707,30.883944,12.513132,5.299448,36.183392,91,426
50.14716,32.820795,17.326359,8.052723,40.873504,96,427
43.26063,30.965529,12.295107,5.197822,36.163344,90,428
48.40503,32.792844,15.612174,7.076986,39.869844,94,429
42.37011,30.928296,11.441826,4.876312,35.804608,89,430
47.51952,32.606616,14.912892,6.698384,39.305,94,431
42.0729,30.844212,11.228697,4.825156,35.669368,88,432
58.90428,38.503332,20.400948,9.999157,48.502496,99,433
56.12832,40.070793,16.057521,7.16492,47.23572,95,434
58.94598,38.687313,20.258667,9.903908,48.591228,99,435
56.19672,40.232724,15.963993,7.115458,47.348168,94,436
58.93269,38.936037,19.996668,9.734207,48.670244,98,437
56.17197,40.400976,15.770988,7.01498,47.415956,94,438
58.90776,39.11964,19.788102,9.609159,48.72882,98,439
56.13516,40.513809,15.621345,6.946562,47.460364,94,440
58.87659,39.263511,19.613079,9.509367,48.772864,98,441
56.10588,40.600371,15.505497,6.900201,47.500572,94,442
58.82943,39.425463,19.403973,9.396744,48.8222,98,443
56.07039,40.69464,15.375762,6.856661,47.551308,94,444
58.07301,39.984924,18.088074,8.704906,48.689844,97,445
55.83,40.954578,14.875425,6.794151,47.748736,93,446
57.49632,40.05876,17.437572,8.340878,48.399624,96,447
55.74132,41.013147,14.728176,6.788047,47.80118,92,448
58.30137,38.938725,19.362645,9.291079,48.229804,98,449
55.99119,40.613139,15.37803,6.750849,47.363988,94,450
58.4895,39.067602,19.42191,9.357383,48.424992,98,451
56.31804,40.768203,15.549849,6.888966,47.657176,94,452
58.66434,39.257274,19.407069,9.393797,48.651092,98,453
56.57238,40.912767,15.659631,7.010549,47.923316,94,454
58.76739,39.40671,19.360656,9.403695,48.810412,98,455
56.71764,41.006364,15.711273,7.088466,48.094816,94,456
58.82469,39.518115,19.306575,9.404052,48.92216,97,457
56.82027,41.074341,15.745932,7.150178,48.224512,94,458
58.84494,39.626727,19.218222,9.393678,49.020412,97,459
56.9292,41.148429,15.780789,7.2247,48.373108,94,460
58.43685,40.090659,18.346185,9.129764,49.220416,96,461
57.27183,41.350512,15.921306,7.657405,49.007924,93,462
58.14564,40.247802,17.897841,8.966622,49.214424,95,463
57.50022,41.442093,16.058124,7.890827,49.33292,93,464
65.2335,51.294327,13.939173,5.45881,56.753116,89,465
58.59174,41.366472,17.225253,7.471737,48.838216,94,466
65.15004,51.203418,13.946607,5.452006,56.655424,89,467
58.38975,41.166573,17.223174,7.469693,48.63628,94,468
64.98444,51.024687,13.959738,5.441499,56.4662,89,469
58.02372,40.806822,17.216892,7.465857,48.2727,94,470
64.8348,50.863407,13.971393,5.434394,56.297808,89,471
57.70638,40.49619,17.210178,7.463239,47.959436,94,472
64.6953,50.713677,13.981617,5.429291,56.142968,90,473
57.43344,40.226508,17.206938,7.463365,47.68988,94,474
64.48773,50.495109,13.992615,5.422739,55.917848,90,475
57.08433,39.88173,17.202591,7.46452,47.346264,94,476
