chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
80.350725,69.66816,12.647547,5.765347,79.158244,79,450
103.793625,89.30049,16.857936,8.688911,101.867179,79,451
81.373461,70.55139,12.811167,5.894469,80.147291,79,452
103.441026,88.98354,16.810884,8.680868,101.524966,79,453
81.672045,70.76631,12.891168,5.977398,80.440405,79,454
102.846549,88.44843,16.732017,8.646673,100.949579,79,455
81.572829,70.62972,12.913461,6.016591,80.348941,79,456
102.197823,87.86295,16.647183,8.605604,100.322281,79,457
81.382587,70.41444,12.921255,6.042813,80.168973,79,458
101.160501,86.92134,16.51554,8.537326,99.319359,79,459
81.019692,70.02555,12.919815,6.069231,79.823171,79,460
91.796874,78.4041,15.340563,7.866369,90.276078,79,461
77.553528,66.42591,12.81996,6.180566,76.501866,79,462
87.366396,74.3904,14.772384,7.535703,86.000025,79,463
76.505559,65.24562,12.85875,6.28439,75.500165,79,464
65.134875,55.86987,10.706544,4.056521,64.654762,79,465
80.316678,68.8467,13.236138,5.526262,79.885146,79,466
65.197821,55.94076,10.704213,4.044376,64.723212,79,467
80.382549,68.8968,13.251771,5.540878,79.94331,79,468
65.285064,56.03976,10.700415,4.024286,64.820078,79,469
80.475369,68.96133,13.278339,5.567394,80.022009,79,470
65.345943,56.1084,10.698093,4.008991,64.888898,79,471
80.538978,68.99913,13.30137,5.591761,80.072847,79,472
65.386113,56.15364,10.696644,3.996902,64.93574,79,473
80.601807,69.03603,13.324428,5.615638,80.123944,79,474
65.414232,56.18805,10.693539,3.981726,64.972259,79,475
80.673177,69.07167,13.355361,5.648356,80.179407,79,476
