chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
47.115627,25.79583,21.319794,19.228321,45.024153,65,0
51.002952,26.63943,24.363513,22.694574,49.334024,68,1
56.833101,31.24125,25.591878,24.008271,55.24951,78,2
51.465375,34.78791,16.677459,8.062775,42.850699,89,3
61.377186,34.43277,26.944434,14.593278,49.026036,126,4
57.289908,30.4947,26.795232,14.909349,45.404032,102,5
50.37279,27.45792,22.914873,12.356267,39.814183,99,6
57.33234,27.29496,30.037374,17.714599,45.009575,103,7
52.42692,25.90854,26.518401,15.201781,41.11033,100,8
62.248485,29.18379,33.064686,20.131272,49.31508,103,9
57.651048,28.33578,29.315259,17.36315,45.698922,100,10
65.967057,33.68472,32.282361,19.490968,53.175697,103,11
63.385374,33.52518,29.860191,17.737342,51.262538,102,12
62.518716,33.59868,28.920033,17.002356,50.601052,101,13
61.908171,33.60663,28.301562,16.593318,50.199935,101,14
70.488249,41.85834,28.629918,15.495081,57.353441,103,15
72.430098,35.33898,37.091106,22.296813,57.635788,108,16
71.806761,31.31562,40.491171,25.190326,56.505919,109,17
77.671581,28.99986,48.671703,31.789842,60.789705,112,18
79.307709,31.40094,47.906793,31.43231,62.833252,111,19
80.327091,30.70845,49.618665,32.920559,63.629011,111,20
80.308605,33.5115,46.797093,30.67421,64.185713,111,21
79.923051,33.09303,46.830006,30.855384,63.948432,110,22
78.617292,33.26406,45.353223,29.558494,62.822559,110,23
78.658632,32.99571,45.662931,29.978053,62.973778,110,24
87.082281,21.74814,65.33415,63.129374,84.877519,21,25
71.156007,22.29234,48.863673,46.792753,69.085068,31,26
56.786925,23.29884,33.488082,31.410575,54.709421,40,27
50.213085,25.30683,24.906249,22.813007,48.119832,56,28
85.753083,21.79203,63.961047,61.803994,83.596024,22,29
70.4223,22.30809,48.114189,46.16535,68.473458,32,30
57.940896,23.45553,34.485345,32.744327,56.199855,42,31
52.70772,25.755,26.952714,25.274627,51.029623,58,32
74.427678,22.22397,52.203726,50.25552,72.479485,28,33
62.760438,22.85058,39.909861,38.139409,60.989986,37,34
54.809196,24.91698,29.892222,28.275618,53.192606,53,35
