chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
82.312074,44.84112,37.470969,36.016085,80.85721,38,0
85.514754,43.52979,41.984964,40.553597,84.083388,41,1
86.490261,42.84837,43.6419,42.070686,84.91907,50,2
59.685912,52.03875,7.647147,3.121615,55.160377,54,3
43.937907,31.2336,12.704301,4.884551,36.118142,93,4
59.420712,47.92026,11.500461,4.382063,52.302312,69,5
59.932431,51.1608,8.771616,3.316929,54.477727,64,6
57.771402,45.9069,11.864493,4.894246,50.801148,69,7
57.164718,47.54067,9.624042,3.860717,51.401399,66,8
52.626756,38.46057,14.166216,6.610947,45.071513,71,9
50.374389,38.69265,11.681721,5.335764,44.028409,67,10
55.086798,38.89773,16.189047,7.869827,46.767556,73,11
53.45574,38.49024,14.965488,7.254674,45.744913,71,12
53.342055,39.02409,14.317956,6.81737,45.841483,70,13
52.927446,38.81301,14.114421,6.816019,45.629029,70,14
59.105241,45.08688,14.018364,5.399016,50.485871,70,15
61.076145,44.01156,17.064612,7.517482,51.529049,75,16
60.578427,42.88047,17.697951,8.123766,51.004241,76,17
67.207257,41.60232,25.60491,14.182896,55.785233,81,18
63.177894,39.06495,24.112953,13.050905,52.115832,79,19
63.670659,37.84281,25.827867,14.532833,52.375646,80,20
63.607128,39.85713,23.75001,12.893776,52.7509,80,21
62.382957,38.99349,23.389488,12.860652,51.854131,79,22
62.324262,39.74745,22.576806,12.072011,51.819462,79,23
61.031529,38.89185,22.139667,12.020918,50.912777,78,24
141.179181,53.43489,87.744294,85.07324,138.508094,0,25
119.10405,47.75778,71.346294,69.167686,116.925439,8,26
105.260142,51.31794,53.942202,52.212881,103.53081,15,27
90.955059,48.43158,42.523497,41.006581,89.438139,29,28
139.615203,53.57412,86.041089,83.37455,136.948692,0,29
118.946646,48.45006,70.496559,68.291048,116.741105,9,30
107.112135,51.91224,55.199871,53.448437,105.360682,17,31
93.729168,48.40287,45.326295,43.818859,92.221723,32,32
127.457733,54.48735,72.970371,70.60319,125.090525,5,33
113.295078,52.31616,60.978951,58.94448,111.260628,13,34
102.616995,53.60229,49.014711,47.313903,100.916168,27,35
90.422475,47.08167,43.340805,41.796685,88.878366,44,36
82.441632,60.43638,22.005261,18.659977,79.096343,19,37
49.312731,33.28668,16.026057,9.097914,42.384573,77,38
52.765479,42.68748,10.078011,3.894989,46.582482,65,39
63.754041,53.97639,9.777654,4.858679,58.835069,55,40
52.422084,37.80948,14.612589,6.684209,44.493684,77,41
102.768549,41.64531,61.123239,53.406493,95.051779,124,42
63.424608,39.06276,24.361848,16.565843,55.628612,121,43
48.350211,33.82824,14.521995,6.694681,40.522918,110,44
55.488147,44.45694,11.031201,4.132919,48.589843,67,45
54.104817,45.84423,8.260587,3.14797,48.992218,60,46
56.121546,44.98992,11.131605,4.180813,49.170743,67,47
54.968901,46.56693,8.401995,3.206028,49.772955,61,48
57.790902,46.45524,11.335671,4.28596,50.741171,68,49
57.393804,48.77454,8.619255,3.271422,52.045939,62,50
59.102004,47.66172,11.44026,4.339069,52.000799,69,51
74.573382,30.95667,43.616736,30.665194,61.621872,100,52
56.058756,44.55165,11.507103,4.626412,49.178069,67,53
54.82659,45.57015,9.256437,3.624075,49.194201,62,54
56.398953,44.83353,11.565441,4.659991,49.493531,67,55
55.282851,45.93519,9.347661,3.680572,49.615742,63,56
57.169632,45.46905,11.700585,4.755611,50.224651,69,57
56.357496,46.86021,9.497277,3.772314,50.632502,64,58
57.588297,45.82815,11.760165,4.796715,50.624843,69,59
124.640724,36.90009,87.740631,75.4726,112.3727,134,60
53.630655,39.79944,13.831209,6.297088,46.096524,69,61
51.731667,40.40349,11.328174,5.023172,45.426676,65,62
53.322165,39.41148,13.910688,6.369139,45.780618,70,63
51.335076,39.90549,11.429577,5.111848,45.017345,66,64
52.851747,38.80341,14.04837,6.497337,45.300728,70,65
50.708463,39.12537,11.58309,5.248068,44.373434,67,66
52.611546,38.5146,14.096934,6.54311,45.057712,71,67
68.874702,46.42656,22.448124,11.94732,58.373901,81,68
54.909855,38.90421,16.005636,7.684754,46.588957,72,69
53.283984,38.49735,14.786613,7.07455,45.571901,71,70
54.94008,38.89047,16.049592,7.728364,46.618853,73,71
53.315457,38.48088,14.834574,7.123207,45.604091,71,72
55.005756,38.88693,16.118811,7.798182,46.68512,73,73
53.38242,38.47644,14.905989,7.19565,45.672097,71,74
55.046511,38.89224,16.15428,7.833966,46.72619,73,75
68.477448,42.52896,25.948476,14.630644,57.159598,82,76
53.169753,39.02022,14.149557,6.648782,45.668989,70,77
52.75842,38.80911,13.949298,6.650399,45.459495,70,78
53.223261,39.02121,14.202036,6.701856,45.723083,70,79
52.815009,38.81007,14.004927,6.707204,45.517289,70,80
53.294709,39.02256,14.272137,6.772976,45.795529,70,81
52.889304,38.81163,14.077683,6.78104,45.592658,70,82
53.325363,39.02319,14.30217,6.80351,45.82672,70,83
52.919295,38.8125,14.106771,6.810902,45.623405,70,84
59.03118,45.03273,13.998438,5.393626,50.426375,71,85
60.956844,43.8939,17.062965,7.523642,51.417531,75,86
59.056686,45.05991,13.996773,5.387865,50.447761,71,87
60.995376,43.93305,17.062344,7.520891,51.453939,75,88
59.091513,45.09324,13.998294,5.383189,50.476436,70,89
61.053252,43.99032,17.062938,7.517895,51.508181,75,90
59.094243,45.09117,14.003082,5.384134,50.475289,70,91
61.07283,44.00838,17.064432,7.517384,51.525756,75,92
60.592701,42.87753,17.715186,8.13778,51.015304,75,93
67.233036,41.61936,25.613685,14.187698,55.807063,81,94
60.586227,42.8808,17.70543,8.129233,51.010013,75,95
67.190409,41.60448,25.58592,14.161105,55.765586,81,96
60.575463,42.88134,17.694099,8.119321,51.000652,76,97
67.149771,41.59122,25.558569,14.135282,55.726514,81,98
60.570198,42.88002,17.690193,8.115982,50.99599,76,99
67.150239,41.60004,25.55019,14.128107,55.728179,81,100
63.229491,39.1299,24.099606,13.036107,52.166004,79,101
63.729471,37.92198,25.807491,14.511147,52.433144,80,102
63.190257,39.10641,24.083865,13.020966,52.127376,79,103
63.677718,37.89201,25.785702,14.489727,52.381714,80,104
63.158784,39.07335,24.085449,13.022947,52.096296,79,105
63.640005,37.85364,25.786395,14.491337,52.344973,80,106
63.153441,39.06498,24.088437,13.026321,52.091301,79,107
63.63591,37.84284,25.793064,14.497931,52.340755,80,108
63.598938,39.85689,23.742045,12.885383,52.742279,80,109
62.370204,38.99352,23.376681,12.847912,51.841403,79,110
63.597144,39.85698,23.740155,12.883584,52.74054,80,111
62.368527,38.99331,23.375214,12.846267,51.839553,79,112
63.599445,39.85695,23.742504,12.886111,52.743056,80,113
62.371959,38.99328,23.378679,12.849844,51.843105,79,114
63.602097,39.85701,23.745087,12.888792,52.745831,80,115
62.375508,38.99346,23.382036,12.85333,51.846768,79,116
62.32239,39.74652,22.575879,12.07045,51.816946,79,117
61.02759,38.89104,22.136571,12.017411,50.908448,78,118
62.319933,39.74658,22.573377,12.068098,51.814689,79,119
61.024509,38.89125,22.133259,12.014205,50.905451,78,120
62.320323,39.74727,22.57308,12.068273,51.81554,79,121
61.026264,38.89158,22.134717,12.015941,50.907523,78,122
62.322195,39.74736,22.574817,12.069967,51.817316,79,123
61.028604,38.89176,22.136823,12.018027,50.90978,78,124
37.661637,30.6018,7.059852,2.762627,33.364417,70,125
51.887823,41.65008,10.237743,4.736109,46.386197,63,126
51.348609,40.32879,11.019825,4.260053,44.588848,69,127
53.859819,41.11491,12.7449,5.154968,46.269869,71,128
37.150035,30.6468,6.503229,2.341367,32.988164,70,129
52.127751,41.62002,10.507743,5.017964,46.637982,63,130
51.311403,40.4427,10.868688,4.27476,44.71746,69,131
53.771952,41.13933,12.632634,5.123797,46.263098,70,132
39.604968,33.04788,6.557103,3.702468,36.750324,88,133
54.721017,42.49944,12.221586,7.446166,49.945597,59,134
50.563422,40.6734,9.890037,4.363247,45.036659,64,135
52.168389,41.43576,10.732626,4.936477,46.372211,65,136
98.667621,36.5289,62.138718,57.568798,94.097697,86,137
76.030071,47.38242,28.647657,24.717217,72.099643,58,138
59.778069,41.84172,17.936361,13.498891,55.340604,60,139
51.730458,41.1408,10.589661,5.47953,46.620333,63,140
175.244667,57.34287,117.9018,111.95352,169.296386,89,141
148.267275,83.17206,65.095209,59.680082,142.852116,69,142
