chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
45.137469,29.8182,15.319269,6.27655,36.094758,94,0
41.637843,30.16041,11.477448,4.54489,34.705297,96,1
44.610618,34.74885,9.861777,3.79785,38.546674,108,2
152.716083,36.76191,115.95411,87.54256,124.304497,142,3
165.772503,37.92828,127.84419,96.47449,134.402796,166,4
182.71071,38.03751,144.6732,110.87972,148.91723,147,5
180.224304,35.1291,145.09521,111.32793,146.457063,147,6
195.027066,35.92971,159.09732,123.41371,159.343386,149,7
188.020794,34.59195,153.42885,118.73652,153.328481,148,8
193.912212,39.16989,154.74231,120.23753,159.407396,148,9
182.987844,38.4291,144.55872,111.64167,150.070742,145,10
182.659737,40.65411,142.0056,109.38361,150.037701,145,11
176.53935,40.24341,136.29591,104.63992,144.883342,143,12
173.706468,40.16103,133.54542,102.3232,142.484262,142,13
172.549338,40.07109,132.4782,101.46199,141.533066,142,14
178.93122,43.82883,135.10242,102.51346,146.342289,145,15
197.185833,41.92611,155.25972,119.53011,161.456234,150,16
197.80137,39.77394,158.02749,122.13264,161.906561,150,17
208.864305,39.4542,169.41006,131.81868,171.272926,152,18
211.262649,40.6017,170.66088,133.37898,173.98066,152,19
213.827562,40.32654,173.50101,135.86552,176.192039,152,20
210.051348,40.81503,169.23636,132.29944,173.114416,151,21
210.858648,40.48281,170.37585,133.36001,173.842835,151,22
207.790245,40.50939,167.28084,130.67761,171.186975,151,23
209.701362,40.37385,169.32753,132.49894,172.872769,151,24
37.95441,23.64735,14.307066,9.317238,32.964595,45,25
45.829329,29.16744,16.661889,5.993834,35.161285,84,26
47.059116,29.62866,17.430471,7.030464,36.659119,88,27
47.067267,30.80076,16.266519,6.802411,37.603174,91,28
36.969972,23.78634,13.183605,8.788976,32.575318,48,29
42.58137,28.75917,13.822209,5.025384,33.784552,83,30
43.189029,29.46438,13.724631,5.554542,35.018909,88,31
43.534257,31.07607,12.458169,5.120787,36.196878,93,32
34.46898,24.83973,9.629253,5.444425,30.284167,55,33
36.703953,27.4743,9.229671,3.045637,30.519931,78,34
43.738929,31.80051,11.93841,4.807901,36.608429,97,35
46.561476,35.23284,11.328615,4.53565,39.768488,106,36
125.313045,50.18928,75.123756,50.8018,100.991093,115,37
203.186724,37.45128,165.73545,132.74436,170.195634,161,38
165.459918,35.82042,129.63951,99.0283,134.84872,149,39
147.575844,41.95392,105.62193,79.02636,120.980306,133,40
165.368619,40.90143,124.46721,92.87411,133.775535,145,41
243.375483,43.28973,200.08575,168.73157,212.021322,178,42
194.506962,41.37963,153.12735,121.71642,163.096074,175,43
172.595202,38.46453,134.13069,102.6991,141.163658,168,44
183.913977,39.24717,144.66681,110.83667,150.083877,147,45
181.154844,36.49653,144.65835,110.89708,147.39357,146,46
183.167049,38.81868,144.34839,110.53882,149.357493,147,47
179.585055,36.02289,143.56215,109.81628,145.8392,146,48
182.771433,38.29533,144.4761,110.68925,148.984533,147,49
178.993503,35.46774,143.52579,109.78394,145.251677,147,50
182.615511,38.12592,144.4896,110.71137,148.83731,147,51
203.16777,37.44993,165.71781,132.73113,170.181056,161,52
194.831403,36.55011,158.28129,122.5679,159.118056,149,53
187.558332,35.21919,152.33913,117.63703,152.856213,147,54
193.228347,36.3306,156.89772,121.20227,157.532865,149,55
185.627052,35.0001,150.62697,115.93869,150.938799,147,56
192.738234,36.1023,156.63591,120.95664,157.058932,149,57
185.022084,34.77927,150.24285,115.56538,150.344653,147,58
192.605985,36.00939,156.59658,120.92437,156.933761,149,59
243.368775,43.28847,200.08035,168.72611,212.014625,178,60
192.975315,39.11958,153.85572,119.34097,158.460529,148,61
182.062179,38.38884,143.6733,110.7505,149.139304,145,62
192.657036,39.13866,153.5184,119.007,158.145659,148,63
181.728417,38.40024,143.32815,110.41128,148.811484,145,64
192.761673,39.15084,153.61083,119.10437,158.255216,148,65
181.820067,38.41188,143.40816,110.49626,148.908165,145,66
192.867714,39.17667,153.69102,119.18564,158.362294,148,67
181.92291,38.43426,143.48862,110.57718,149.011432,145,68
182.05083,40.66227,141.38856,108.76656,149.428829,145,69
175.955364,40.25061,135.70479,104.04961,144.300222,143,70
181.893777,40.64685,141.2469,108.62537,149.272245,145,71
175.772961,40.23384,135.5391,103.88644,144.120291,143,72
182.046189,40.647,141.39918,108.77881,149.425832,145,73
175.909227,40.23426,135.675,104.02448,144.258745,143,74
182.165061,40.64946,141.51564,108.8948,149.544269,145,75
185.165604,34.78794,150.37767,115.68116,150.469084,147,76
173.062539,40.16022,132.90228,101.67976,141.839981,142,77
171.951039,40.07055,131.88051,100.86307,140.933592,142,78
172.925454,40.16127,132.76422,101.54501,141.7063,142,79
171.797379,40.07208,131.72535,100.71138,140.783483,142,80
173.083209,40.16208,132.92109,101.70482,141.86688,142,81
171.939924,40.07307,131.86683,100.85628,140.929337,142,82
173.206449,40.16226,133.04421,101.82844,141.990682,142,83
172.056729,40.07319,131.98356,100.97374,141.046923,142,84
178.881495,43.76766,135.11385,102.52347,146.291118,145,85
197.205294,41.93556,155.26971,119.53872,161.474253,150,86
178.93395,43.78827,135.14562,102.55637,146.34462,145,87
197.20389,41.93601,155.26791,119.53732,161.473328,150,88
178.999236,43.82133,135.17793,102.58941,146.410739,145,89
197.191059,41.92842,155.2626,119.53298,161.461377,150,90
179.01312,43.82847,135.18468,102.5962,146.424688,145,91
197.188953,41.92653,155.26242,119.53277,161.459305,150,92
197.839122,39.79752,158.04162,122.14468,161.942192,150,93
208.894959,39.48039,169.41456,131.82246,171.302859,152,94
197.783781,39.79221,157.99158,122.09561,161.887802,150,95
208.824057,39.47553,169.3485,131.75652,171.232041,152,96
197.727075,39.77559,157.95144,122.0562,161.831821,150,97
208.752492,39.45705,169.2954,131.70381,171.16089,152,98
197.716194,39.77394,157.94226,122.04731,161.821239,150,99
208.740168,39.45423,169.28595,131.69436,171.148569,152,100
211.264053,40.60311,170.66097,133.37842,173.981548,152,101
213.828225,40.32822,173.50002,135.86405,176.192261,152,102
211.23219,40.60275,170.62947,133.34706,173.949765,152,103
213.793086,40.32756,173.46555,135.82961,176.157185,152,104
211.224624,40.60179,170.62281,133.34069,173.942476,152,105
213.784194,40.32666,173.45754,135.82177,176.148453,152,106
211.22166,40.6017,170.61993,133.33782,173.939516,152,107
213.781464,40.3266,173.45484,135.81911,176.145715,152,108
210.050997,40.815,169.236,132.29895,173.113972,151,109
210.856698,40.48263,170.37405,133.35833,173.840985,151,110
210.045849,40.81488,169.23096,132.29391,173.108792,151,111
210.851784,40.48251,170.36928,133.35343,173.83599,151,112
210.046239,40.81476,169.2315,132.2944,173.109162,151,113
210.852564,40.48242,170.37018,133.3542,173.836619,151,114
210.046629,40.81476,169.23186,132.29475,173.109532,151,115
210.852915,40.48242,170.37054,133.35455,173.836989,151,116
207.788295,40.50948,167.27877,130.67586,171.18531,151,117
209.69949,40.37361,169.32591,132.4974,172.87103,151,118
207.781392,40.5096,167.27175,130.66914,171.178761,151,119
209.694654,40.37361,169.32105,132.4925,172.866109,151,120
207.779559,40.5096,167.26995,130.66746,171.177096,151,121
209.695161,40.37361,169.3215,132.49292,172.866553,151,122
