chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
78.706563,41.2356,37.470969,36.016085,77.251708,54,0
82.571112,40.58616,41.984964,40.553597,81.139779,58,1
84.092229,40.45032,43.6419,42.070686,82.520989,66,2
63.423828,55.77666,7.647147,3.121615,58.898265,70,3
44.986266,32.28198,12.704301,4.884551,37.166537,109,4
55.956849,44.45637,11.500461,4.382063,48.838446,85,5
52.804128,44.03253,8.771616,3.316929,47.349455,80,6
54.338115,42.47361,11.864493,4.894246,47.367881,85,7
52.032981,42.40896,9.624042,3.860717,46.269647,82,8
53.722578,39.55635,14.166216,6.610947,46.167305,87,9
50.808732,39.12702,11.681721,5.335764,44.462789,83,10
59.096388,42.90735,16.189047,7.869827,50.777172,89,11
57.86742,42.90195,14.965488,7.254674,50.156608,87,12
57.721521,43.40355,14.317956,6.81737,50.220914,86,13
57.628662,43.51422,14.114421,6.816019,50.330249,86,14
65.015886,50.99754,14.018364,5.399016,56.396547,86,15
62.771748,45.70713,17.064612,7.517482,53.224611,91,16
61.13016,43.43223,17.697951,8.123766,51.555985,92,17
65.835432,40.23051,25.60491,14.182896,54.413384,97,18
64.852944,40.74,24.112953,13.050905,53.790896,95,19
65.31057,39.4827,25.827867,14.532833,54.015523,96,20
66.452061,42.70203,23.75001,12.893776,55.595793,96,21
65.598039,42.20853,23.389488,12.860652,55.069209,95,22
65.234559,42.65775,22.576806,12.072011,54.729771,95,23
64.393368,42.25371,22.139667,12.020918,54.274634,94,24
137.5062,49.7619,87.744294,85.07324,134.835141,15,25
115.696659,44.35038,71.346294,69.167686,113.518072,24,26
103.52511,49.58289,53.942202,52.212881,101.795769,31,27
90.32049,47.79702,42.523497,41.006581,88.803589,45,28
136.140381,50.09928,86.041089,83.37455,133.473837,16,29
115.750518,45.25395,70.496559,68.291048,113.544971,25,30
105.629823,50.42994,55.199871,53.448437,103.878388,33,31
93.378714,48.05244,45.326295,43.818859,91.871296,48,32
124.993167,52.02279,72.970371,70.60319,122.625955,21,33
111.46395,50.48499,60.978951,58.94448,109.429461,29,34
102.373674,53.35899,49.014711,47.313903,100.672893,43,35
89.907051,46.56624,43.340805,41.796685,88.362919,60,36
83.053503,61.04826,22.005261,18.659977,79.708249,35,37
54.064686,38.03862,16.026057,9.097914,47.13652,93,38
56.101578,46.02357,10.078011,3.894989,49.91855,81,39
67.102581,57.32493,9.777654,4.858679,62.183606,71,40
52.804128,38.19156,14.612589,6.684209,44.875746,93,41
101.863515,40.74027,61.123239,53.406493,94.146759,140,42
62.557989,38.19615,24.361848,16.565843,54.761998,137,43
47.768292,33.2463,14.521995,6.694681,39.940982,126,44
55.401294,44.37009,11.031201,4.132919,48.503004,83,45
51.708735,43.44816,8.260587,3.14797,46.596135,76,46
55.568097,44.43648,11.131605,4.180813,48.617297,83,47
51.908337,43.50633,8.401995,3.206028,46.712352,77,48
55.808571,44.4729,11.335671,4.28596,48.758859,84,49
52.329303,43.71006,8.619255,3.271422,46.98149,78,50
55.911843,44.47158,11.44026,4.339069,48.810659,85,51
79.608672,35.99193,43.616736,30.665194,66.657128,116,52
54.518451,43.01133,11.507103,4.626412,47.637759,83,53
51.996555,42.7401,9.256437,3.624075,46.364182,78,54
54.450084,42.88467,11.565441,4.659991,47.544667,84,55
51.957555,42.6099,9.347661,3.680572,46.290478,79,56
54.323178,42.62259,11.700585,4.755611,47.378204,85,57
51.957438,42.46014,9.497277,3.772314,46.232462,81,58
54.253563,42.49341,11.760165,4.796715,47.290107,85,59
125.023821,37.28319,87.740631,75.4726,112.755798,151,60
54.415491,40.58427,13.831209,6.297088,46.881368,85,61
51.831351,40.50318,11.328174,5.023172,45.526354,81,62
54.15969,40.24899,13.910688,6.369139,46.618113,86,63
51.483705,40.05411,11.429577,5.111848,45.165974,82,64
53.820702,39.77232,14.04837,6.497337,46.269684,86,65
50.983725,39.40065,11.58309,5.248068,44.648714,83,66
53.682681,39.58575,14.096934,6.54311,46.128862,87,67
65.736684,43.28853,22.448124,11.94732,55.235857,97,68
58.854588,42.84897,16.005636,7.684754,50.533712,89,69
57.614193,42.82758,14.786613,7.07455,49.902122,87,70
58.923462,42.87387,16.049592,7.728364,50.602236,89,71
57.692505,42.85794,14.834574,7.123207,49.981154,87,72
59.014605,42.8958,16.118811,7.798182,50.693959,89,73
57.793086,42.8871,14.905989,7.19565,50.082756,87,74
59.063316,42.909,16.15428,7.833966,50.742984,89,75
66.859611,40.91112,25.948476,14.630644,55.541773,98,76
57.555498,43.40595,14.149557,6.648782,50.054747,86,77
57.466422,43.51713,13.949298,6.650399,50.167523,86,78
57.609045,43.407,14.202036,6.701856,50.108878,86,79
57.523245,43.51833,14.004927,6.707204,50.225539,86,80
57.679245,43.40712,14.272137,6.772976,50.180103,86,81
57.596292,43.51863,14.077683,6.78104,50.29965,86,82
57.709158,43.40697,14.30217,6.80351,50.21048,86,83
57.625269,43.51848,14.106771,6.810902,50.329398,86,84
64.53291,50.53449,13.998438,5.393626,55.928127,87,85
62.749362,45.6864,17.062965,7.523642,53.210033,91,86
64.6698,50.673,13.996773,5.387865,56.060883,87,87
62.759853,45.69753,17.062344,7.520891,53.218395,91,88
64.895298,50.89701,13.998294,5.383189,56.280182,86,89
62.769759,45.7068,17.062938,7.517895,53.224685,91,90
64.987494,50.98443,14.003082,5.384134,56.368575,86,91
62.771826,45.7074,17.064432,7.517384,53.224796,91,92
61.186632,43.47144,17.715186,8.13778,51.609228,92,93
65.905437,40.29174,25.613685,14.187698,54.479429,97,94
61.166703,43.46127,17.70543,8.129233,51.590506,92,95
65.851968,40.26603,25.58592,14.161105,54.427148,97,96
61.136829,43.44273,17.694099,8.119321,51.562053,92,97
65.795067,40.23648,25.558569,14.135282,54.371759,97,98
61.123335,43.43313,17.690193,8.115982,51.54914,92,99
65.78091,40.23072,25.55019,14.128107,54.358809,97,100
64.857195,40.75758,24.099606,13.036107,53.793708,95,101
65.308542,39.50106,25.807491,14.511147,54.012193,96,102
64.830714,40.74684,24.083865,13.020966,53.767808,95,103
65.27469,39.489,25.785702,14.489727,53.978708,96,104
64.825176,40.73976,24.085449,13.022947,53.762702,95,105
65.268801,39.4824,25.786395,14.491337,53.97375,96,106
64.828491,40.74006,24.088437,13.026321,53.766365,95,107
65.275821,39.48276,25.793064,14.497931,53.980706,96,108
66.441063,42.69903,23.742045,12.885383,55.584434,96,109
65.581659,42.20499,23.376681,12.847912,55.052892,95,110
66.440829,42.70065,23.740155,12.883584,55.584249,96,111
65.581932,42.20673,23.375214,12.846267,55.053003,95,112
66.444222,42.70173,23.742504,12.886111,55.587838,96,113
65.586807,42.20814,23.378679,12.849844,55.057961,95,114
66.447069,42.70197,23.745087,12.888792,55.590761,96,115
65.590551,42.20853,23.382036,12.85333,55.061846,95,116
65.23296,42.65709,22.575879,12.07045,54.727551,95,117
64.389741,42.25314,22.136571,12.017411,54.270564,94,118
65.230542,42.65718,22.573377,12.068098,54.725257,95,119
64.386543,42.25329,22.133259,12.014205,54.267493,94,120
65.230698,42.65763,22.57308,12.068273,54.725923,95,121
64.388298,42.25356,22.134717,12.015941,54.269491,94,122
65.232531,42.65769,22.574817,12.069967,54.727662,95,123
64.390482,42.25365,22.136823,12.018027,54.271674,94,124
38.701221,31.64139,7.059852,2.762627,34.404006,86,125
55.696992,45.45924,10.237743,4.736109,50.195347,79,126
55.407534,44.3877,11.019825,4.260053,48.647748,85,127
59.108712,46.3638,12.7449,5.154968,51.518763,87,128
38.005149,31.50192,6.503229,2.341367,33.843271,86,129
55.903809,45.39606,10.507743,5.017964,50.414017,79,130
55.57851,44.70981,10.868688,4.27476,48.984559,85,131
58.964061,46.33143,12.632634,5.123797,51.455234,86,132
39.562575,33.00546,6.557103,3.702468,36.707922,104,133
58.156722,45.93513,12.221586,7.446166,53.381269,75,134
54.248142,44.35809,9.890037,4.363247,48.721341,81,135
56.532684,45.80004,10.732626,4.936477,50.736509,81,136
101.183394,39.04467,62.138718,57.568798,96.613475,102,137
80.412774,51.76512,28.647657,24.717217,76.48233,74,138
62.9031,44.96676,17.936361,13.498891,58.465624,76,139
54.778971,44.18931,10.589661,5.47953,49.668837,79,140
164.034897,46.1331,117.9018,111.95352,158.086607,105,141
153.084945,87.98973,65.095209,59.680082,147.669812,85,142
