chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
44.166993,28.8477,15.319269,6.27655,35.124248,103,0
40.425645,28.9482,11.477448,4.54489,33.493103,105,1
40.535781,30.67401,9.861777,3.79785,34.471864,117,2
147.837768,31.88361,115.95411,87.54256,119.426195,151,3
162.360588,34.51638,127.84419,96.47449,130.990878,175,4
177.294312,32.6211,144.6732,110.87972,143.5008,156,5
176.370597,31.27542,145.09521,111.32793,142.603365,156,6
190.518666,31.42131,159.09732,123.41371,154.83501,159,7
184.303977,30.87513,153.42885,118.73652,149.611683,157,8
187.822128,33.0798,154.74231,120.23753,153.317307,157,9
177.305076,32.74635,144.55872,111.64167,144.387986,154,10
176.077551,34.0719,142.0056,109.38361,143.455512,154,11
170.215773,33.9198,136.29591,104.63992,138.559746,152,12
167.402274,33.85683,133.54542,102.3232,136.180017,151,13
166.325679,33.84741,132.4782,101.46199,135.309407,151,14
170.524341,35.42193,135.10242,102.51346,137.935371,154,15
189.627867,34.36815,155.25972,119.53011,153.898281,159,16
191.260641,33.23319,158.02749,122.13264,155.365812,159,17
202.532538,33.12246,169.41006,131.81868,164.941153,161,18
204.47895,33.81801,170.66088,133.37898,167.196969,161,19
207.264876,33.76386,173.50101,135.86552,169.629349,161,20
203.273928,34.03761,169.23636,132.29944,166.337015,160,21
204.313941,33.9381,170.37585,133.36001,167.298127,160,22
201.170619,33.88977,167.28084,130.67761,164.567342,160,23
203.213829,33.88632,169.32753,132.49894,166.385226,160,24
43.102137,28.79508,14.307066,9.317238,38.112331,54,25
44.61678,27.95487,16.661889,5.993834,33.948721,93,26
46.237308,28.80684,17.430471,7.030464,35.837312,97,27
45.754878,29.48835,16.266519,6.802411,36.290747,100,28
41.105766,27.92217,13.183605,8.788976,36.711141,57,29
42.071562,28.24935,13.822209,5.025384,33.274729,92,30
42.773484,29.04885,13.724631,5.554542,34.603399,97,31
42.076125,29.61798,12.458169,5.120787,34.738745,102,32
39.259311,29.63007,9.629253,5.444425,35.074483,64,33
38.612379,29.38272,9.229671,3.045637,32.428354,87,34
42.749616,30.8112,11.93841,4.807901,35.619086,107,35
42.478878,31.15026,11.328615,4.53565,35.685908,115,36
117.015834,41.89209,75.123756,50.8018,92.69388,125,37
197.41917,31.68375,165.73545,132.74436,164.428074,170,38
160.52478,30.88527,129.63951,99.0283,129.913586,158,39
140.899317,35.27739,105.62193,79.02636,114.303767,142,40
158.115594,33.64839,124.46721,92.87411,126.522499,154,41
245.862669,45.77688,200.08575,168.73157,214.508499,180,42
193.338288,40.21098,153.12735,121.71642,161.927392,180,43
169.485147,35.35446,134.13069,102.6991,138.053586,177,44
177.622614,32.95581,144.66681,110.83667,143.792508,156,45
176.342985,31.68465,144.65835,110.89708,142.58172,155,46
177.171189,32.82285,144.34839,110.53882,143.36168,156,47
175.113471,31.5513,143.56215,109.81628,141.367602,155,48
177.174621,32.69853,144.4761,110.68925,143.387765,156,49
174.932199,31.4064,143.52579,109.78394,141.190372,156,50
177.149271,32.65968,144.4896,110.71137,143.371078,156,51
197.401308,31.68348,165.71781,132.73113,164.414606,170,52
