chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
88.17276,38.59527,49.577499,32.879266,71.474528,93,108
87.126195,40.33662,46.789542,30.666888,71.003518,93,109
86.58819,39.76554,46.822644,30.848069,70.613612,93,110
87.123972,40.3365,46.787472,30.664662,71.001187,93,111
86.584524,39.76542,46.81908,30.844499,70.609912,93,112
87.125298,40.33662,46.788678,30.665824,71.002445,93,113
86.586279,39.76548,46.820772,30.846046,70.61154,93,114
87.127833,40.33659,46.791234,30.668372,71.004961,93,115
86.589165,39.76548,46.82367,30.848944,70.614426,93,116
85.573761,40.21917,45.354573,29.559299,69.778485,92,117
85.334535,39.6732,45.661329,29.976373,69.649577,92,118
85.570212,40.21935,45.350874,29.555771,69.775118,92,119
85.331376,39.67329,45.65808,29.973146,69.646432,92,120
85.568886,40.21953,45.349389,29.554714,69.77423,92,121
85.332156,39.67347,45.658692,29.973797,69.647246,92,122
85.570329,40.21953,45.350802,29.556128,69.775636,92,123
85.333794,39.67347,45.660348,29.975449,69.648911,92,124
50.593998,36.99006,13.60395,5.151545,42.141594,76,125
64.355889,40.8108,23.54508,14.574413,55.385226,79,126
63.350118,40.20603,23.144067,12.497296,52.703355,85,127
65.755638,41.22774,24.52788,12.341511,53.569266,87,128
52.198965,37.16463,15.034329,6.741889,43.906531,76,129
65.560833,40.84977,24.711093,15.760248,56.61,79,130
63.524799,40.21419,23.310612,12.707289,52.921507,85,131
65.248911,41.13753,24.111396,12.102783,53.240299,87,132
54.612363,34.02618,20.586186,13.816831,47.842998,83,133
71.278623,41.89644,29.382174,21.310779,63.207248,77,134
63.190959,40.56783,22.623147,13.438187,54.006014,81,135
60.121893,41.33073,18.791145,8.867481,50.198233,82,136
151.292193,37.43691,113.85531,104.02014,141.457031,113,137
108.296448,49.79985,58.496607,51.84137,101.64122,73,138
85.124988,43.3947,41.730282,34.153952,77.54867,74,139
68.747913,41.64963,27.098289,18.212278,59.861893,78,140
218.87814,58.48317,160.39494,150.76446,209.247654,102,141
183.44742,84.73503,98.71236,90.0438,174.778824,81,142
161.856864,72.40617,89.450694,80.27733,152.683497,83,143
131.261481,50.38146,80.880003,70.62503,121.006502,88,144
67.898454,40.91154,26.986905,14.30569,55.217246,82,145
64.435644,42.83313,21.602502,9.982168,52.815317,74,146
67.064595,41.12712,25.937451,16.903845,58.030985,79,147
67.838979,41.03199,26.806959,17.818325,58.850313,79,148
66.406158,40.38882,26.017326,15.22157,55.610408,84,149
67.237404,40.4691,26.768304,16.110703,56.579808,85,150
67.982811,41.35476,26.628021,14.499107,55.853868,86,151
68.882073,41.45586,27.426195,15.240323,56.696173,87,152
74.565348,42.52872,32.036634,17.389911,59.918614,81,153
71.747403,43.90602,27.841401,13.907509,57.813536,76,154
68.124459,41.14227,26.98218,17.959795,59.102061,79,155
69.072003,41.05917,28.012824,19.030739,60.089887,79,156
66.498666,40.39761,26.101062,15.360051,55.757668,84,157
67.520076,40.48548,27.034614,16.452233,56.937709,84,158
67.673853,41.35863,26.315199,14.288617,55.64726,86,159
68.552679,41.47371,27.078975,15.004703,56.478428,86,160
69.407754,43.28046,26.12727,12.929168,56.209623,77,161
65.579397,44.12577,21.453642,9.380728,53.506477,72,162
73.230027,42.08601,31.144023,22.943228,65.029239,76,163
74.717916,42.13335,32.584554,24.426318,66.55967,77,164
65.814294,40.66335,25.150959,15.902474,56.565822,80,165
67.227069,40.78608,26.441001,17.193232,57.979296,80,166
61.857432,41.53371,20.323719,10.492797,52.026514,80,167
62.929815,41.64042,21.289401,11.450306,53.090745,81,168
68.89506,40.26996,28.625103,15.060801,55.330762,85,169
65.888394,40.03647,25.851924,12.957,52.993472,84,170
110.459895,50.22072,60.23916,53.448465,103.66919,73,171
112.743072,50.51733,62.225712,55.446608,105.963967,73,172
91.107549,43.93665,47.170917,39.507412,83.444065,75,173
93.372786,44.15652,49.216266,41.55116,85.707651,75,174
77.576499,42.16839,35.408124,26.538071,68.706447,78,175
79.730547,42.36426,37.366299,28.467208,70.831468,78,176
64.145328,38.86662,25.278696,12.671617,51.538262,85,177
63.021192,38.64006,24.381126,11.952605,50.59269,85,178
183.827436,84.72906,99.09837,90.328,175.057101,82,179
186.198597,85.1466,101.052,92.28121,177.427839,83,180
168.026352,74.61792,93.40839,84.17451,158.792456,84,181
170.684709,75.11346,95.57127,86.32778,161.441212,85,182
149.574087,58.65,90.92412,80.75172,139.401718,91,183
152.563086,59.21691,93.3462,83.10414,142.321092,91,184
71.017518,42.83841,28.179099,15.50353,58.341933,88,185
79.268241,42.37983,36.888435,22.192527,64.572363,91,186
83.141292,45.70524,37.436058,25.314569,71.019798,87,187
89.011377,43.96827,45.043101,30.505391,74.473674,91,188
85.101744,47.62992,37.471824,26.038565,73.66848,85,189
91.716885,44.9328,46.784088,32.36674,77.299512,90,190
86.049288,49.24722,36.802071,25.621386,74.868612,83,191
91.934622,45.38037,46.554255,32.190991,77.571351,90,192
82.960449,42.01365,40.946814,25.341057,67.354726,91,193
91.837434,41.26452,50.572908,32.869494,74.134014,94,194
85.916298,42.34413,43.572159,28.066759,70.410889,91,195
91.649961,40.71609,50.933844,32.716775,73.432901,95,196
86.498763,42.64767,43.851087,28.735749,71.383434,90,197
93.636426,40.12617,53.510265,34.765115,74.891293,96,198
85.989969,42.60042,43.389549,28.506429,71.106859,90,199
93.555579,39.57045,53.985123,35.130235,74.700669,97,200
87.958182,40.00356,47.954601,31.021977,71.025533,94,201
89.342019,39.3234,50.018607,32.679129,72.002518,94,202
85.291011,39.35217,45.938853,28.869995,68.222154,94,203
84.888843,38.3352,46.553643,28.901005,67.236215,94,204
85.619079,39.06075,46.558305,29.486471,68.547236,94,205
84.801327,37.72851,47.072835,29.189559,66.918052,95,206
85.472868,38.80092,46.671966,29.641535,68.442452,94,207
84.483711,37.30332,47.180394,29.268582,66.571917,95,208
86.315346,40.31892,45.996417,29.597323,69.916236,94,209
85.786233,39.73725,46.048995,29.702631,69.439861,94,210
81.981705,38.95155,43.030161,26.549817,65.501359,93,211
79.561014,37.95726,41.603742,25.156313,63.113564,93,212
82.057404,38.66733,43.390062,26.908595,65.575914,93,213
78.671736,37.43562,41.236101,24.783465,62.219089,93,214
82.231422,38.64345,43.587981,27.124874,65.768314,93,215
78.543543,37.32876,41.214771,24.785635,62.114416,93,216
84.659835,40.15641,44.503434,28.426307,68.582719,93,217
84.34725,39.58515,44.762085,28.710164,68.295303,93,218
79.909947,38.67336,41.23656,25.098654,63.772016,93,219
77.766975,37.71765,40.049343,23.937494,61.655135,92,220
79.684332,38.33511,41.349231,25.231787,63.566888,92,221
76.531143,37.14726,39.383865,23.325463,60.472726,92,222
79.806246,38.31579,41.490432,25.393606,63.709412,92,223
76.343865,37.0644,39.279465,23.262526,60.326909,92,224
56.810637,38.47797,18.332676,8.14142,46.619408,79,225
70.230459,42.49641,27.734067,19.818015,62.314438,74,226
64.592151,40.25742,24.334722,14.675136,54.932568,81,227
67.240719,40.99683,26.243883,13.907943,54.904744,88,228
58.489314,38.31666,20.172654,10.185357,48.502005,79,229
70.686096,42.52983,28.156248,20.246835,62.776679,74,230
64.649637,40.26777,24.381846,14.739648,55.007419,81,231
67.119273,41.0073,26.111979,13.828416,54.835739,88,232
60.214635,36.66714,23.547501,16.022699,52.68985,82,233
77.160759,43.72266,33.438096,25.95187,69.674515,73,234
66.294111,40.60875,25.685379,16.881984,57.490711,78,235
62.576319,41.03256,21.543768,11.083408,52.115943,82,236
133.660254,38.41959,95.24061,86.07781,124.497378,104,237
117.244608,55.8195,61.425117,54.993386,110.812891,72,238
92.917032,46.3842,46.532808,39.160737,85.544962,73,239
72.763626,41.45604,31.307562,22.190091,63.646142,77,240
199.816695,70.15035,129.66633,120.66033,190.810665,89,241
178.124349,89.11848,89.005896,80.61515,169.733615,78,242
158.235909,79.57269,78.663213,69.890191,149.462869,78,243
130.526916,62.78916,67.737753,57.929676,120.718827,81,244
71.731842,41.12313,30.608712,16.662457,57.785601,83,245
70.542342,43.1163,27.426033,13.681976,56.798293,77,246
70.694754,42.4833,28.211445,20.23868,62.721993,74,247
71.318598,42.52167,28.796931,20.865523,63.387179,74,248
65.637234,40.26462,25.372602,15.669759,55.93438,80,249
66.241305,40.31454,25.926777,16.261105,56.575627,81,250
68.697642,41.0664,27.631233,15.309518,56.375901,87,251
69.454593,41.11566,28.338957,16.026759,57.142393,88,252
82.704219,42.95844,39.745782,22.643516,65.601962,84,253
82.287621,44.47527,37.81233,20.673177,65.148453,80,254
71.130774,42.52563,28.605141,20.639731,63.165364,74,255
71.78925,42.56232,29.226942,21.302057,63.864368,74,256
65.702832,40.27266,25.430175,15.745492,56.018148,80,257
66.31794,40.32717,25.990776,16.342494,56.669644,80,258
68.76753,41.05449,27.713034,15.458037,56.512542,87,259
69.310449,41.11743,28.193031,15.933358,57.050781,87,260
74.600955,43.61169,30.989268,15.847867,59.459555,80,261
70.876767,44.62968,26.247087,12.035324,56.664982,74,262
77.478453,43.72914,33.749307,26.20954,69.938695,73,263
78.309387,43.76676,34.542621,27.033594,70.800351,73,264
67.448862,40.62327,26.82558,17.982153,58.60541,78,265
68.181633,40.66923,27.512397,18.697126,59.366352,78,266
64.289199,41.09235,23.196879,12.779249,53.871593,82,267
64.939524,41.1609,23.77863,13.350386,54.511286,82,268
73.903362,40.34148,33.561891,18.275698,58.617176,88,269
70.576896,40.14462,30.432294,15.841336,55.985958,86,270
117.434382,55.91133,61.523064,55.048455,110.959781,72,271
118.783314,56.11965,62.66367,56.208411,112.328041,72,272
95.208516,46.60236,48.606147,41.200138,87.802517,73,273
96.489705,46.7553,49.734414,42.342643,89.097924,73,274
79.44222,41.81799,37.624239,28.53095,70.348951,77,275
80.882958,41.94597,38.937006,29.823458,71.769418,77,276
67.314468,38.03385,29.280618,15.20638,53.240225,89,277
66.519141,37.88553,28.633608,14.611646,52.497154,89,278
177.519732,88.66113,88.858611,80.42657,169.087706,79,279
179.045178,88.97301,90.07218,81.66067,170.633714,79,280
160.301856,79.96863,80.333226,71.52733,151.495945,79,281
161.825001,80.26209,81.562905,72.77368,153.035737,79,282
141.147435,67.01082,74.136618,64.378986,131.389812,82,283
143.073099,67.37583,75.697272,65.908073,133.283916,83,284
66.521052,42.37512,24.145938,12.917835,55.292985,87,285
75.710778,42.2748,33.435981,19.730907,62.00571,91,286
110.000904,57.26217,52.73874,45.316621,102.5788,81,287
118.074489,58.42704,59.647455,50.958537,109.385579,85,288
97.580691,49.63224,47.948454,38.707921,88.340164,80,289
107.855046,53.03073,54.824319,45.943485,98.974223,80,290
95.313153,47.628,47.68515,35.722239,83.350233,87,291
105.985308,51.10341,54.88191,43.114911,94.218317,88,292
78.058227,42.35475,35.703486,21.243432,63.598153,89,293
92.482767,41.65602,50.826735,32.708956,74.364968,94,294
107.422926,55.95672,51.466212,43.678327,99.635043,82,295
109.780593,54.85491,54.925686,45.24856,100.103463,85,296
97.410768,49.5921,47.818665,38.535959,88.128043,80,297
107.01717,52.76775,54.249399,45.2711,98.038863,81,298
94.950609,47.56197,47.388645,35.430206,82.992184,87,299
104.800449,50.79453,54.005895,42.222684,93.017223,88,300
88.295922,40.30194,47.993985,30.863707,71.165652,95,301
91.481481,39.53847,51.943005,33.953577,73.492027,96,302
110.406504,56.26563,54.140886,45.744818,102.010443,85,303
106.116387,52.50939,53.607015,41.84516,94.354551,87,304
104.265993,51.64968,52.61634,43.548869,95.198558,80,305
112.072077,54.279,57.793068,48.903848,103.182862,81,306
96.051111,48.72786,47.323233,36.357041,85.084904,84,307
103.778064,51.38934,52.388712,41.625682,93.01504,85,308
86.581716,40.45671,46.125018,29.456049,69.912758,95,309
87.168432,39.71682,47.4516,30.51006,70.226888,95,310
129.437217,67.28235,62.154837,53.89426,121.176628,85,311
112.136973,50.55447,61.582509,47.420513,97.975001,89,312
164.441082,81.91305,82.528011,74.57793,156.491019,84,313
171.241122,84.82308,86.418045,78.45187,163.274932,85,314
156.150852,75.37968,80.771148,71.12063,146.500353,88,315
163.746453,78.74031,85.006134,75.37726,154.11758,88,316
84.870084,40.24002,44.630064,28.27132,68.511346,94,317
85.533669,39.47223,46.06146,29.422645,68.894851,95,318
124.728318,55.81023,68.918112,57.125278,112.935507,87,319
102.589149,42.03822,60.550929,45.722838,87.76104,89,320
204.505548,107.29272,97.21287,88.47524,195.767962,88,321
209.843985,109.2168,100.6272,91.74893,200.965722,89,322
203.924643,106.70724,97.21737,88.06511,194.772329,92,323
209.558973,108.74337,100.81557,91.45514,200.198527,93,324
127.232079,62.93838,64.293705,55.565545,118.503933,76,325
174.693051,89.73411,84.958947,76.41795,166.152052,78,326
160.736043,82.87506,77.860989,68.746678,151.621745,79,327
131.226303,68.63079,62.595531,52.581123,121.211889,81,328
127.234965,62.93976,64.295217,55.567015,118.506782,76,329
174.593016,89.69208,84.90096,76.37574,166.06784,78,330
160.634487,82.82031,77.81418,68.71389,151.534203,79,331
131.226303,68.63079,62.595522,52.581123,121.211889,81,332
127.231182,62.93865,64.292508,55.564418,118.503082,76,333
174.593016,89.69208,84.90096,76.37574,166.06784,78,334
160.634604,82.82016,77.81445,68.714044,151.534203,79,335
131.233128,68.63445,62.598681,52.58358,121.218031,81,336
127.229817,62.93883,64.290996,55.56292,118.50175,76,337
174.5913,89.69169,84.899592,76.37476,166.066471,78,338
160.6332,82.81947,77.81373,68.713505,151.532982,79,339
131.227044,68.63112,62.595891,52.581354,121.212481,81,340
127.000185,62.89224,64.107936,55.378785,118.271018,76,341
175.069479,89.95011,85.11939,76.54031,166.490417,78,342
161.309187,83.24928,78.059898,68.897262,152.146553,79,343
131.993745,69.28164,62.712081,52.686466,121.968095,81,344
71.17968,48.31485,22.864824,20.548864,68.863734,51,345
73.502325,50.09853,23.40378,21.140987,71.239504,49,346
75.694983,51.3057,24.38928,22.225042,73.530729,47,347
77.494404,51.93903,25.555374,23.480758,75.419764,45,348
79.423734,52.13337,27.290367,25.284707,77.418097,44,349
83.227482,51.06309,32.164389,30.156147,81.219218,43,350
78.541281,37.15008,41.39118,38.507693,75.657785,47,351
76.890021,35.50146,41.388543,38.434109,73.935583,49,352
71.488365,47.7531,23.73525,21.751695,69.504796,52,353
73.84845,49.44546,24.402987,22.482614,71.928074,50,354
76.086582,50.47374,25.612839,23.801064,74.274799,48,355
77.745915,50.8224,26.923518,25.205999,76.028414,47,356
79.24371,50.66514,28.578555,26.931674,77.596844,46,357
81.378453,48.82842,32.550021,30.937774,79.766191,45,358
73.512192,33.70236,39.809835,38.060435,71.762795,47,359
