chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
65.750607,28.27965,37.470969,36.016085,64.295714,65,0
70.116384,28.13145,41.984964,40.553597,68.685024,68,1
72.581925,28.94004,43.6419,42.070686,71.010733,77,2
40.001442,32.35428,7.647147,3.121615,35.475896,81,3
46.68183,33.97755,12.704301,4.884551,38.862099,120,4
41.204826,29.70435,11.500461,4.382063,34.086435,96,5
39.215475,30.44385,8.771616,3.316929,33.760798,91,6
40.939977,29.07549,11.864493,4.894246,33.969737,96,7
39.333177,29.70915,9.624042,3.860717,33.569878,92,8
42.352206,28.18599,14.166216,6.610947,34.796946,97,9
39.975507,28.29378,11.681721,5.335764,33.629522,94,10
46.508163,30.31914,16.189047,7.869827,38.188958,99,11
45.543771,30.57828,14.965488,7.254674,37.832944,97,12
44.972343,30.65439,14.317956,6.81737,37.47175,97,13
45.03798,30.92358,14.114421,6.816019,37.739593,96,14
47.833227,33.81486,14.018364,5.399016,39.213895,97,15
47.336406,30.2718,17.064612,7.517482,37.789284,102,16
46.779135,29.08116,17.697951,8.123766,37.204943,102,17
54.252744,28.64784,25.60491,14.182896,42.830756,108,18
52.719888,28.60695,24.112953,13.050905,41.657856,106,19
54.398175,28.57032,25.827867,14.532833,43.10315,106,20
53.475318,29.72532,23.75001,12.893776,42.619079,106,21
53.202591,29.8131,23.389488,12.860652,42.673765,106,22
52.312299,29.73552,22.576806,12.072011,41.807521,105,23
52.02132,29.88168,22.139667,12.020918,41.902574,105,24
116.790219,29.04591,87.744294,85.07324,114.119137,26,25
99.420321,28.07403,71.346294,69.167686,97.241698,35,26
82.210557,28.26834,53.942202,52.212881,80.481216,41,27
70.743153,28.21965,42.523497,41.006581,69.226223,55,28
115.068564,29.02749,86.041089,83.37455,112.402078,27,29
98.522736,28.02618,70.496559,68.291048,96.317216,35,30
83.558748,28.35891,55.199871,53.448437,81.807333,43,31
73.730982,28.40469,45.326295,43.818859,72.223556,58,32
101.886837,28.91649,72.970371,70.60319,99.51964,32,33
89.334609,28.35567,60.978951,58.94448,87.300168,40,34
77.982021,28.96731,49.014711,47.313903,76.281198,53,35
72.396402,29.0556,43.340805,41.796685,70.852262,70,36
52.445133,30.43986,22.005261,18.659977,49.099851,45,37
43.911894,27.88581,16.026057,9.097914,36.98372,104,38
38.628915,28.55088,10.078011,3.894989,32.445892,92,39
43.356846,33.57921,9.777654,4.858679,38.437894,81,40
43.750278,29.13768,14.612589,6.684209,35.821883,104,41
125.284107,64.16088,61.123239,53.406493,117.567389,151,42
83.58714,59.22528,24.361848,16.565843,75.791133,148,43
61.13796,46.61598,14.521995,6.694681,53.310673,137,44
39.76089,28.72968,11.031201,4.132919,32.862623,94,45
36.415977,28.15536,8.260587,3.14797,31.303332,86,46
39.902655,28.77105,11.131605,4.180813,32.951867,94,47
36.698259,28.29624,8.401995,3.206028,31.502281,87,48
40.444053,29.1084,11.335671,4.28596,33.39435,95,49
37.731174,29.11194,8.619255,3.271422,32.383362,89,50
41.016105,29.57583,11.44026,4.339069,33.914903,95,51
72.811557,29.19483,43.616736,30.665194,59.860043,127,52
39.873054,28.36593,11.507103,4.626412,32.992345,93,53
37.591554,28.33509,9.256437,3.624075,31.959157,89,54
40.012557,28.44711,11.565441,4.659991,33.107119,94,55
37.898445,28.55079,9.347661,3.680572,32.231366,90,56
40.501149,28.80057,11.700585,4.755611,33.556188,95,57
38.67162,29.17434,9.497277,3.772314,32.94665,91,58
40.788891,29.02875,11.760165,4.796715,33.825474,96,59
145.316184,57.57555,87.740631,75.4726,133.048152,161,60
42.111654,28.28046,13.831209,6.297088,34.577536,96,61
39.608088,28.27992,11.328174,5.023172,33.303071,92,62
42.176511,28.26582,13.910688,6.369139,34.63496,96,63
39.728949,28.29939,11.429577,5.111848,33.411222,93,64
42.271632,28.22328,14.04837,6.497337,34.720615,97,65
39.908973,28.32588,11.58309,5.248068,33.573948,94,66
42.291015,28.19409,14.096934,6.54311,34.737191,97,67
51.622428,29.17431,22.448124,11.94732,41.121615,107,68
46.33005,30.32442,16.005636,7.684754,38.009175,99,69
45.364332,30.57771,14.786613,7.07455,37.652273,97,70
46.36476,30.31515,16.049592,7.728364,38.043511,99,71
45.402747,30.5682,14.834574,7.123207,37.691382,97,72
46.430436,30.31161,16.118811,7.798182,38.109815,99,73
45.47244,30.56646,14.905989,7.19565,37.762126,97,74
46.470411,30.31614,16.15428,7.833966,38.150108,99,75
54.730689,28.78221,25.948476,14.630644,43.41284,109,76
44.808777,30.65919,14.149557,6.648782,37.307988,97,77
44.879211,30.92991,13.949298,6.650399,37.580308,96,78
44.860608,30.65856,14.202036,6.701856,37.360417,97,79
44.933499,30.92856,14.004927,6.707204,37.635771,96,80
44.929014,30.65685,14.272137,6.772976,37.429829,97,81
45.003699,30.92601,14.077683,6.78104,37.707033,96,82
44.958303,30.65613,14.30217,6.80351,37.459614,97,83
45.031428,30.92466,14.106771,6.810902,37.73556,96,84
47.532069,33.53364,13.998438,5.393626,38.927256,97,85
47.278764,30.21582,17.062965,7.523642,37.739445,102,86
47.608782,33.612,13.996773,5.387865,38.99985,97,87
47.293857,30.23151,17.062344,7.520891,37.752395,102,88
47.749533,33.75123,13.998294,5.383189,39.134419,97,89
47.322015,30.25908,17.062938,7.517895,37.776963,102,90
47.811699,33.80862,14.003082,5.384134,39.192731,97,91
47.335041,30.27063,17.064432,7.517384,37.788026,102,92
46.804719,29.08953,17.715186,8.13778,37.227291,102,93
54.290964,28.67727,25.613685,14.187698,42.864981,108,94
46.795242,29.0898,17.70543,8.129233,37.21904,102,95
54.256878,28.67097,25.58592,14.161105,42.832088,108,96
46.77699,29.0829,17.694099,8.119321,37.202205,102,97
54.204657,28.6461,25.558569,14.135282,42.781361,108,98
46.77075,29.08056,17.690193,8.115982,37.196544,102,99
54.195999,28.6458,25.55019,14.128107,42.773924,108,100
52.731666,28.63206,24.099606,13.036107,41.668179,106,101
54.401295,28.59378,25.807491,14.511147,43.104926,106,102
52.711113,28.62726,24.083865,13.020966,41.648199,106,103
54.375789,28.59009,25.785702,14.489727,43.079803,106,104
52.696878,28.61142,24.085449,13.022947,41.634361,106,105
54.36093,28.57455,25.786395,14.491337,43.065891,106,106
52.695435,28.60701,24.088437,13.026321,41.633325,106,107
54.363504,28.57044,25.793064,14.497931,43.06837,106,108
53.468181,29.72613,23.742045,12.885383,42.611494,106,109
53.190891,29.81421,23.376681,12.847912,42.66211,106,110
53.466075,29.72592,23.740155,12.883584,42.609533,106,111
53.189136,29.81391,23.375214,12.846267,42.660186,106,112
53.468025,29.72553,23.742504,12.886111,42.611642,106,113
53.192022,29.81334,23.378679,12.849844,42.663183,106,114
53.470404,29.72529,23.745087,12.888792,42.614084,106,115
53.195103,29.81307,23.382036,12.85333,42.666402,106,116
52.311597,29.7357,22.575879,12.07045,41.806152,105,117
52.018317,29.88174,22.136571,12.017411,41.899133,105,118
52.309062,29.73567,22.573377,12.068098,41.803784,105,119
52.014963,29.88171,22.133259,12.014205,41.895914,105,120
52.308594,29.73552,22.57308,12.068273,41.803784,105,121
52.016406,29.88168,22.134717,12.015941,41.897616,105,122
52.31031,29.73552,22.574817,12.069967,41.805486,105,123
52.018473,29.88165,22.136823,12.018027,41.899688,105,124
43.975503,36.91563,7.059852,2.762627,39.678282,97,125
37.639485,27.40173,10.237743,4.736109,32.137867,89,126
38.620296,27.60048,11.019825,4.260053,31.860515,96,127
41.372214,28.62732,12.7449,5.154968,33.782295,97,128
43.944303,37.44108,6.503229,2.341367,39.782437,97,129
37.901604,27.39387,10.507743,5.017964,32.411815,89,130
38.355681,27.48699,10.868688,4.27476,31.761762,95,131
41.226939,28.59432,12.632634,5.123797,33.7181,97,132
58.114212,51.5571,6.557103,3.702468,55.259574,115,133
39.539916,27.3183,12.221586,7.446166,34.76446,86,134
37.094538,27.20448,9.890037,4.363247,31.567734,91,135
38.357202,27.6246,10.732626,4.936477,32.561073,92,136
91.494195,29.35548,62.138718,57.568798,86.924248,113,137
58.935825,30.28815,28.647657,24.717217,55.005384,84,138
45.808932,27.87258,17.936361,13.498891,41.371476,86,139
38.322219,27.73257,10.589661,5.47953,33.212088,89,140
151.674939,33.77316,117.9018,111.95352,145.726683,115,141
121.175964,56.08077,65.095209,59.680082,115.760864,96,142
108.037293,49.86513,58.172148,52.369352,102.234478,98,143
88.110321,36.76578,51.344568,44.932489,81.698257,103,144
38.425257,28.10604,10.31922,2.965886,31.071934,89,145
36.691902,27.92811,8.763777,2.782941,30.711036,75,146
38.007372,27.57363,10.433736,4.791577,32.365232,89,147
38.680902,27.52263,11.158263,5.66104,33.183672,89,148
39.039741,27.87483,11.164923,4.471082,32.345918,95,149
39.06396,27.7713,11.292669,4.55098,32.322275,95,150
41.585154,29.20452,12.380652,4.815909,34.020427,96,151
41.135328,28.85766,12.277665,4.741744,33.599404,97,152
40.400646,28.13964,12.261024,3.794721,31.934367,90,153
38.304201,28.12617,10.178046,2.702672,30.828844,81,154
38.312196,27.5778,10.734399,5.131616,32.709406,89,155
39.022191,27.5169,11.505303,6.017515,33.534432,89,156
39.011622,27.86451,11.147103,4.489863,32.354391,95,157
39.033228,27.7521,11.281113,4.577965,32.330082,95,158
41.400099,29.16846,12.231666,4.757291,33.925744,96,159
40.969656,28.83261,12.137067,4.683714,33.516302,97,160
38.436762,28.10541,10.331352,3.077074,31.18249,85,161
37.357476,27.88884,9.468603,3.692983,31.581831,75,162
40.321593,27.50943,12.812166,8.001819,35.511268,85,163
40.816152,27.45708,13.359078,8.559537,36.016614,86,164
37.65138,27.44856,10.202814,4.740967,32.189519,90,165
37.804104,27.36534,10.438758,4.937611,32.302961,91,166
37.986234,28.1535,9.832761,4.118709,32.272214,91,167
37.781874,28.01937,9.762507,3.963701,31.983096,91,168
45.719661,30.5517,15.167961,6.230616,36.782292,98,169
45.102369,30.72804,14.37435,6.040013,36.768047,95,170
60.228207,30.48981,29.738394,25.742703,56.232489,84,171
61.641996,30.58458,31.057425,27.072276,57.656878,85,172
48.975108,28.07865,20.89647,16.411766,44.490428,86,173
50.231181,28.11672,22.114467,17.637326,45.754052,86,174
41.041884,27.92307,13.118823,8.046276,35.969365,89,175
41.864745,27.91143,13.953321,8.856855,36.768269,89,176
45.098703,31.15986,13.938849,5.866371,37.026233,99,177
45.564051,31.48059,14.08347,6.175057,37.65564,98,178
121.938063,56.77071,65.167335,59.681188,116.451913,97,179
123.935955,57.19968,66.736278,61.260682,118.460347,97,180
113.388288,52.48401,60.904287,55.058276,107.542276,99,181
115.532976,52.96353,62.569458,56.727447,109.690977,99,182
103.575693,44.48439,59.091273,52.725988,97.210396,106,183
105.996228,45.00714,60.989085,54.585139,99.592271,107,184
44.269368,30.78921,13.480155,5.342449,36.131647,101,185
46.433712,29.64759,16.786098,7.389403,37.037,102,186
49.049013,32.39442,16.654608,8.872339,41.266729,100,187
50.236251,30.37764,19.858617,10.5686,40.946235,102,188
50.247912,33.43425,16.813647,9.471595,42.905866,98,189
51.4995,30.76167,20.737836,11.587086,42.348757,102,190
51.183483,34.6518,16.531686,9.339589,43.991409,96,191
51.709554,31.02885,20.680713,11.605258,42.634101,101,192
46.765602,29.12328,17.642322,7.963788,37.087061,101,193
54.973269,28.59084,26.382456,14.231455,42.822283,105,194
47.918988,29.35287,18.566109,9.054836,38.407702,101,195
54.426957,28.43034,25.996635,13.449345,41.879671,106,196
48.023586,29.61576,18.407817,9.299255,38.915009,100,197
55.811067,28.42602,27.385047,14.47761,42.903646,108,198
47.766849,29.72568,18.041175,9.159794,38.885483,100,199
56.213742,28.49175,27.722007,14.778918,43.270649,109,200
53.073033,28.96884,24.104223,12.6469,41.615713,105,201
