chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
62.592738,41.27295,21.319794,19.228321,60.50129,63,0
65.127738,40.76424,24.363513,22.694574,63.458811,66,1
66.39789,40.806,25.591878,24.008271,64.814269,76,2
69.800211,53.12274,16.677459,8.062775,61.185531,87,3
59.000292,32.05587,26.944434,14.593278,46.649156,125,4
71.455254,44.66001,26.795232,14.909349,59.569371,100,5
66.047553,43.13268,22.914873,12.356267,55.488937,97,6
71.503692,41.4663,30.037374,17.714599,59.180908,101,7
67.171416,40.65303,26.518401,15.201781,55.854793,99,8
73.006908,39.94221,33.064686,20.131272,60.073496,102,9
68.583996,39.26871,29.315259,17.36315,56.631867,99,10
75.581571,43.29921,32.282361,19.490968,62.790184,102,11
72.986394,43.1262,29.860191,17.737342,60.86352,100,12
72.295665,43.37562,28.920033,17.002356,60.377969,100,13
71.601114,43.29957,28.301562,16.593318,59.892899,99,14
79.444911,50.81496,28.629918,15.495081,66.310068,101,15
83.081193,45.99009,37.091106,22.296813,68.286904,106,16
83.380869,42.88968,40.491171,25.190326,68.08,107,17
89.411127,40.73943,48.671703,31.789842,72.529287,110,18
89.667825,41.76105,47.906793,31.43231,73.193363,109,19
90.635883,41.0172,49.618665,32.920559,73.937766,110,20
90.255867,43.45878,46.797093,30.67421,74.133015,109,21
89.88408,43.05405,46.830006,30.855384,73.909424,109,22
88.70121,43.34799,45.353223,29.558494,72.906502,108,23
88.673364,43.01043,45.662931,29.978053,72.988494,108,24
115.597365,50.2632,65.33415,63.129374,113.392568,20,25
94.925649,46.06197,48.863673,46.792753,92.854719,29,26
83.590845,50.10276,33.488082,31.410575,81.513331,39,27
72.499284,47.59302,24.906249,22.813007,70.406042,54,28
114.508485,50.54742,63.961047,61.803994,112.351425,21,29
94.935555,46.82136,48.114189,46.16535,92.986735,30,30
85.302594,50.81724,34.485345,32.744327,83.561577,41,31
74.751846,47.79915,26.952714,25.274627,73.073779,57,32
104.823264,52.61955,52.203726,50.25552,102.875059,26,33
90.959466,51.04962,39.909861,38.139409,89.189018,36,34
83.681325,53.7891,29.892222,28.275618,82.064705,51,35
72.00336,46.57917,25.42419,23.804417,70.38362,70,36
73.303269,63.47172,9.831573,3.646139,67.117852,57,37
79.557192,36.00174,43.555473,30.606926,66.608658,116,38
67.448706,43.63182,23.816862,12.884816,56.516649,100,39
74.075391,57.93507,16.140348,7.526967,65.462028,85,40
69.703647,39.6219,30.081744,17.592211,57.214099,106,41
125.02347,37.28295,87.740541,75.47253,112.755465,151,42
80.629458,35.27472,45.354744,33.007786,68.282501,147,43
