chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
49.490259,28.17048,21.319794,19.228321,47.398813,74,0
52.528749,28.16526,24.363513,22.694574,50.85983,77,1
54.841488,29.24958,25.591878,24.008271,53.257874,87,2
48.481602,31.80414,16.677459,8.062775,39.866908,98,3
61.770696,34.82628,26.944434,14.593278,49.419568,135,4
56.697108,29.90187,26.795232,14.909349,44.811218,111,5
52.405392,29.49051,22.914873,12.356267,41.846778,108,6
58.8159,28.77852,30.037374,17.714599,46.493127,112,7
55.313505,28.79511,26.518401,15.201781,43.996885,109,8
61.848891,28.78422,33.064686,20.131272,48.91548,112,9
57.993156,28.67787,29.315259,17.36315,46.041024,110,10
63.118536,30.83616,32.282361,19.490968,50.327141,112,11
60.749286,30.88908,29.860191,17.737342,48.626436,111,12
59.813364,30.89334,28.920033,17.002356,47.895686,110,13
59.287215,30.98565,28.301562,16.593318,47.578966,110,14
62.874006,34.2441,28.629918,15.495081,49.739174,112,15
68.113539,31.02243,37.091106,22.296813,53.319257,117,16
69.918069,29.42691,40.491171,25.190326,54.617217,118,17
77.577747,28.90605,48.671703,31.789842,60.695873,121,18
77.383332,29.47653,47.906793,31.43231,60.908845,120,19
79.000194,29.38152,49.618665,32.920559,62.30208,120,20
77.287275,30.49017,46.797093,30.67421,61.164404,120,21
77.308335,30.47832,46.830006,30.855384,61.333716,119,22
75.785775,30.43254,45.353223,29.558494,59.99106,119,23
76.126362,30.46344,45.662931,29.978053,60.441498,119,24
94.186365,28.85223,65.33415,63.129374,91.981593,30,25
76.855662,27.99201,48.863673,46.792753,74.78477,40,26
61.803924,28.31583,33.488082,31.410575,59.726399,49,27
53.242527,28.33629,24.906249,22.813007,51.149318,65,28
92.801436,28.84041,63.961047,61.803994,90.644376,31,29
76.118133,28.00395,48.114189,46.16535,74.169275,41,30
62.906415,28.4211,34.485345,32.744327,61.165403,51,31
55.508388,28.55568,26.952714,25.274627,53.830301,68,32
81.083535,28.8798,52.203726,50.25552,79.135341,37,33
68.050905,28.14102,39.909861,38.139409,66.280431,47,34
59.133165,29.24097,29.892222,28.275618,57.516574,62,35
54.84882,29.42463,25.42419,23.804417,53.229051,80,36
42.698448,32.86686,9.831573,3.646139,36.513006,67,37
72.750132,29.19468,43.555473,30.606926,59.801583,127,38
52.440726,28.62387,23.816862,12.884816,41.508672,111,39
50.796486,34.65612,16.140348,7.526967,42.183108,96,40
59.862465,29.7807,30.081744,17.592211,47.372913,117,41
145.314585,57.57405,87.740541,75.47253,133.046561,161,42
98.407686,53.05293,45.354744,33.007786,86.060705,157,43
73.177221,42.36414,30.813075,18.44115,60.805282,147,44
55.840863,29.55186,26.289018,14.523537,44.075399,110,45
50.885718,28.7118,22.173948,11.789806,40.501606,105,46
