# T(K)	P(bar)
3327.0      	1e-08       
3328.8389073658536	1.1661827397289963e-08
3326.6478373041623	1.3599821824418248e-08
3320.369925021128	1.585987747502627e-08
3311.1416968631784	1.8495515365592294e-08
3300.4076440807157	2.156915078174612e-08
3288.431580467352	2.5153571352284514e-08
3275.6908970182108	2.9333660753575882e-08
3263.9680948162227	3.420840886388605e-08
3252.724166242082	3.989325597065624e-08
3242.267777309995	4.652282654456993e-08
3234.364680073212	5.4254117319683434e-08
3227.5606968887746	6.327021517744669e-08
3221.645174981254	7.378463287887774e-08
3216.8559859747274	8.604636532058782e-08
3212.425706598813	1.0034578605328499e-07
3207.9000035669437	1.1702152369987933e-07
3203.200924637498	1.3646848111558696e-07
3198.188417106077	1.5914718719402966e-07
3192.6328003997687	1.8559470278209654e-07
3186.4944652713407	2.164373389696141e-07
3180.0493054501944	2.5240548893923747e-07
3173.256445796311	2.943509246137962e-07
3166.0190378936068	3.432669677078801e-07
3158.550546944758	4.003120128600396e-07
3151.1581664969135	4.668369599035492e-07
3143.5772755876405	5.444172049070765e-07
3135.8883583856464	6.348899475741357e-07
3128.9182867578907	7.403976984884027e-07
3122.051453398198	8.634390165122487e-07
3115.347355794033	1.0069276778651622e-06
3109.4710781944536	1.1742616780817485e-06
3104.203208698316	1.3694037009041423e-06
3099.1993520481656	1.5969749597154161e-06
3094.6088279559	1.8623646337995234e-06
3090.595709895851	2.171857491018717e-06
3086.6723413409445	2.5327827191771457e-06
3082.8612799102775	2.953687490588255e-06
3079.4832262452533	3.444539370077475e-06
3075.9783205028475	4.0169623597013325e-06
3072.1879555171067	4.684512170024743e-06
3067.949379836298	5.46299723673328e-06
3063.2063771691282	6.37085308466554e-06
3057.7840688274905	7.429578904686186e-06
3051.560069480623	8.664246682099673e-06
3045.0357291144915	1.0104094933418843e-05
3037.7865787002656	1.1783221111936254e-05
3029.7705277592063	1.3741389079150343e-05
3021.4159606194917	1.6024970764005624e-05
3012.6407422562693	1.8688044309645144e-05
3003.221916309473	2.1793674713198804e-05
2993.260372887778	2.5415407285800676e-05
2983.4035231141897	2.9639009299883324e-05
2973.4606597293387	3.4564501068191065e-05
2963.6184652997276	4.030852455306879e-05
2954.9883915612054	4.700710559773127e-05
2946.908229081259	5.481887519269237e-05
2939.4763137012014	6.392882606107576e-05
2933.7185005358083	7.455269352356379e-05
2929.44570610031	8.694206438748563e-05
2926.1319670491125	0.00010139033484509259
2924.043803009919	0.00011823965847169025
2923.3301320556498	0.00013788904886113642
2923.13484893679	0.00016080382877950534
2923.4725494351665	0.00018752664960499572
2924.301738590028	0.00021869034200855297
2925.3168029146755	0.00025503290219580524
2926.510722641076	0.00029741496860374096
2927.8561086755467	0.00034684020292272334
2929.277719147401	0.0004044790580925821
2930.738824002396	0.0004716964961294107
2932.1904502254956	0.0005500843121767629
2933.282934686597	0.000641498830256237
2934.1025965931835	0.0007481048634011641
2934.560717347681	0.0008724269792057543
2934.2819052214927	0.0010174092848236574
2933.3209526449327	0.0011864851472013702
2931.6748579482874	0.0013836584996110525
2929.0960897952255	0.0016135986599257277
2925.5363627682545	0.0018817509060552202
2921.0737134471237	0.002194465427110993
2915.565729839544	0.0025591477040288572
2908.8434644638965	0.00298443388085554
2900.6988323268333	0.0034803952797161507
2891.056787712488	0.004058776902639239
2880.0028951755567	0.004733275568268591
2867.6174556380706	0.005519864270095782
2853.7073739684433	0.006437170437432482
2838.1985726757985	0.007506917056827505
2821.5008386633413	0.008754437100249422
2802.9683891277155	0.010209273442354031
2782.4468544667316	0.011905878473646879
2760.793476122797	0.013884429977277969
2738.185351057802	0.016191782590477426
2714.1823057950064	0.01888257738245919
2689.3342185801503	0.02202053582502104
2664.357584489361	0.02567996879872349
2638.6550717376294	0.029947536369850442
2612.5264793852275	0.034924300011925875
2587.83809699987	0.04072811587102512
2562.2082126472196	0.047496425750472
2535.729309855818	0.05538951190902028
2510.339222884775	0.064594292750313
2485.4763989207163	0.0753287492904167
2460.385877414657	0.08784708722785665
2435.9356080003763	0.10244575686059397
2413.8676639621895	0.11947047340929785
2392.471965920007	0.13932440399717516
2372.107067972824	0.16247771516453488
2355.5069683909906	0.1894787070154844
2340.2070485255517	0.22096679766762492
2325.879214510228	0.25768766549317357
2313.392041730086	0.30051090773919764
2302.5355015585783	0.35045063370574514
2292.230457017488	0.40868948015472795
2282.6106707673275	0.47660661766525886
2274.717639311976	0.5558104111618418
2267.4348140058837	0.6481765080586153
2260.8532101948726	0.7558922559957681
2255.4339252439754	0.8815085020370766
2247.4      	1.0279999999999994
