# T(K)	P(bar)
3106.8      	1e-08       
3090.4873248185127	1.2117176991639866e-08
3073.172297277658	1.4682597824672656e-08
3052.308816620769	1.7791163653862504e-08
3027.4394133242317	2.155786788810822e-08
2998.7168251795574	2.6122050076259577e-08
2966.5156167512773	3.1652550415851693e-08
2931.578613654491	3.8353955562567906e-08
2894.7743260791253	4.6474166788112564e-08
2858.684861489469	5.631357045105512e-08
2825.772661620418	6.823615001866158e-08
2796.7449637457917	8.268295070042122e-08
2771.7263379774718	1.0018839478280375e-07
2750.156994552407	1.2140005120915212e-07
2730.8841182112633	1.4710259072954396e-07
2712.543691248297	1.7824681277986459e-07
2694.0042576212813	2.1598481786493142e-07
2674.7968158197164	2.6171262655764745e-07
2654.8194114197036	3.171218216945962e-07
2633.8487609880003	3.8426212413846813e-07
2612.0732880438495	4.6561721693693075e-07
2591.279555310564	5.641966227979566e-07
2572.2957121376176	6.836470336528315e-07
2554.4761376157867	8.283872106580936e-07
2538.279841946844	1.003771444915498e-06
2527.29526236381	1.216287625719515e-06
2517.198496567254	1.4737972433584788e-06
2505.942032607044	1.785826204756562e-06
2494.107000188093	2.1639172199343756e-06
2480.0158048988574	2.622056794920212e-06
2462.7017653348303	3.1771926266180164e-06
2443.466527131849	3.849860539326366e-06
2425.434954806377	4.664944154814769e-06
2411.802528762496	5.65259539800064e-06
2404.322813187686	6.849349889970275e-06
2399.995560213921	8.299478489443886e-06
2396.9046860663693	1.0056624979489946e-05
2393.748836649864	1.2185790481502606e-05
2389.8915835794214	1.4765738004740747e-05
2385.2819842280715	1.789190608156269e-05
2380.230009032561	2.1679939270809287e-05
2375.2034901685115	2.6269966131239987e-05
2370.999282203972	3.183178291766197e-05
2367.690987518744	3.857113475727685e-05
2365.250986083953	4.673732666223158e-05
2363.542770769814	5.66324459282349e-05
2362.3849745510724	6.862253707818968e-05
2361.5917696821225	8.315114273917935e-05
2360.9537337965935	0.00010075571136277464
2360.2430039931705	0.00012208747875013204
2359.537254365929	0.0001479355588478418
2358.92392048093	0.00017925613499164542
2358.244795921531	0.00021720783145310555
2357.3171367283244	0.00026319457376875605
2356.128685398301	0.00031891752335952325
2354.6416264002687	0.00038643800762827845
2352.55056899489	0.0004682537734728527
2349.2899635718427	0.0005673913850173796
2344.8474044534496	0.000687518183578727
2339.3069667468635	0.0008330779515394184
2332.344481210388	0.0010094552986635913
2323.5107465931906	0.0012231748519055416
2313.6579009317848	0.0014821426172262331
2303.137160374873	0.001795938441978257
2291.141829565389	0.002176170396754048
2276.860965710077	0.002636904186143595
2262.5722739618855	0.0031951834733498015
2249.67039506744	0.003871660366734217
2236.714865353677	0.004691359391523583
2222.9367097032823	0.005684603207848315
2209.6398877191723	0.006888134319674178
2196.8395242965175	0.008346474269368088
2183.3021910299	0.010113570597810114
2168.346862962377	0.012254792495111019
2153.59077117922	0.014849348965908013
2140.15467873332	0.01799321896305318
2126.7706496651786	0.021802701882464616
2113.2676613196813	0.02641871976057834
2101.238871724064	0.03201203032314614
2091.101715238515	0.03878954372873033
2082.2600957407044	0.047001976678597956
2074.337385888466	0.05695312703715008
2068.3514121897497	0.06901111205364974
2064.6367832421024	0.08362198591439651
2062.5777822368573	0.10132624037171585
2061.7056578439956	0.12277879884815232
2062.661839223044	0.14877324364640107
2065.2481127963506	0.1802711724883803
2068.9769324132267	0.21843777035321432
2073.5590452694523	0.26468491250290815
2078.9016409150254	0.32072339318144494
2084.4203022269826	0.38862621205388714
2089.541044631625	0.4709052595047517
2094.0851705819655	0.5706042375713177
2097.9268312264544	0.691411253883138
2100.8822833449194	0.837795253731363
2103.0118410084724	1.0151713372218754
2104.380815384795	1.2301010769957186
2104.9575900247937	1.490535246756394
2105.3034493013065	1.8061079397224828
2105.390751816704	2.188492957162335
2105.4      	2.6518356506893337
2105.4      	3.213276193214313
2105.3473178580025	3.893583635620053
2105.2593583774374	4.7179242044560805
2105.2      	5.716792261853604
2105.2      	6.927138366131732
2105.2      	8.39373616279972
2105.2      	10.170838670577226
2105.2      	12.324185232479937
2105.268480299488	14.93343337397137
2105.3      	18.095105528527277
2105.3439289181233	21.92615963715661
2105.4      	26.568315707037623
2105.420632331273	32.19329837919403
2105.5094434956018	39.0091894405367
2105.598153869765	47.26812527513921
2105.6      	57.27562400218677
2105.6720464075925	69.40188733411135
2105.759484078294	84.09549523812764
2105.8      	101.90000000000002
