# T(K)	P(bar)
2891.5      	1e-08       
2889.1112481280225	1.0879495007409879e-08
2886.5124067215106	1.1836341161625624e-08
2885.15181472767	1.2877341457390603e-08
2885.789346111274	1.4009897209439305e-08
2886.482948061772	1.524206067444205e-08
2885.12401535239	1.6582592301023045e-08
2883.223400858256	1.804102301488937e-08
2880.8663488343946	1.9627721981905523e-08
2877.4212609276087	2.1353970330897028e-08
2873.673179259413	2.3232041360337245e-08
2869.3955916017685	2.5275287799172888e-08
2864.643080068411	2.7498236742194897e-08
2859.524406130998	2.99166929349284e-08
2854.4518542470128	3.254785114237676e-08
2848.9331739573486	3.541041840054075e-08
2843.624628230923	3.852474701989777e-08
2838.5252820103283	4.1912979286470595e-08
2832.977450835527	4.5599204889283006e-08
2828.5163779586064	4.960963219348141e-08
2823.777237667882	5.397277457684209e-08
2819.2011990753354	5.871965315448118e-08
2815.3232649628694	6.388401733310172e-08
2811.1042684813056	6.950258476287655e-08
2807.464010881272	7.561530239297975e-08
2803.792998859686	8.226563048682107e-08
2799.9641955620964	8.950085161627948e-08
2796.514656213559	9.737240683182441e-08
2792.761731601532	1.0593626139863162e-07
2789.3111798686273	1.1525330269900793e-07
2785.9833575006724	1.2538977313013553e-07
2782.401559504995	1.3641774107495655e-07
2779.574266353512	1.4841561329471217e-07
2776.498314180907	1.614686923861495e-07
2773.597043685134	1.7566978326681132e-07
2771.0032363575965	1.9111985300040473e-07
2768.181304970584	2.0792874865348112e-07
2765.8881121809736	2.2621597828725293e-07
2763.5131013720697	2.4611156063725075e-07
2761.1509050800287	2.6775694952188205e-07
2759.148305297918	2.913060395522612e-07
2756.9695778647865	3.1692626029371673e-07
2755.0832841576726	3.4479976665825716e-07
2753.238419224854	3.7512473399145964e-07
2751.3064006282884	4.0811676706160397e-07
2749.7330799004544	4.440104329686977e-07
2748.021386400102	4.830609288720846e-07
2746.4402871539287	5.255458963938618e-07
2744.9615025198286	5.717673955981762e-07
2743.352659515456	6.220540525810102e-07
2742.0049171175738	6.767633959394176e-07
2740.552227735431	7.362843987320642e-07
2739.094485653851	8.01040244003927e-07
2737.7108920695923	8.714913335375105e-07
2736.2056121203705	9.481385612222314e-07
2734.6552046113766	1.0315268743150044e-06
2732.990220503537	1.1222491479119196e-06
2731.2214366980984	1.2209504001777707e-06
2729.450187574385	1.3283323783029138e-06
2727.5231579745528	1.4451585477927426e-06
2725.535007284269	1.5722595205626839e-06
2723.434076568031	1.7105389604314354e-06
2721.151408769787	1.8609800079993867e-06
2718.7145106378543	2.0246522705918903e-06
2716.063288531861	2.202719426964553e-06
2713.148651597267	2.3964475008385575e-06
2709.943796372524	2.607213862089296e-06
2706.457075730818	2.8365170195850294e-06
2702.6858037544475	3.085987275300845e-06
2698.5853491909434	3.3573983154565924e-06
2694.1415860045645	3.65267982108963e-06
2689.3451246277746	3.97393118772114e-06
2684.1268168675724	4.323436451660253e-06
2678.5345905811873	4.7036805290691555e-06
2672.4815842805588	5.117366883245889e-06
2665.954621875571	5.567436745735825e-06
2659.1691644069583	6.057090027930315e-06
2651.7869293416816	6.589808071829996e-06
2644.021632720035	7.16937840172637e-06
2635.774020575433	7.799921652781418e-06
2626.801035060408	8.485920867962356e-06
2617.54414422788	9.232253371627167e-06
2607.473172758126	1.004422544637607e-05
2596.7306309338446	1.0927610059714767e-05
2585.355373579924	1.1888687908758865e-05
2572.9796680209265	1.2934292074799613e-05
2560.497475586218	1.4071856605216341e-05
2547.1126353601994	1.5309469368143875e-05
2532.8047519628126	1.6655929555681562e-05
2518.007977328477	1.8120810244480802e-05
2501.9098337524742	1.9714526458505047e-05
2484.2502065733456	2.1448409217875543e-05
2464.964686820348	2.3334786100276077e-05
2444.3101398433064	2.538706888769309e-05
2425.0104562165193	2.7619848921642737e-05
2404.0133750502973	3.00490008448427e-05
2303.3642663144246	3.26917954669121e-05
2117.7779921446686	3.556702255655348e-05
1915.8694978173023	3.869512443324578e-05
1942.8242643703145	4.2098341308260106e-05
1990.2322961280186	4.5800869408345245e-05
2024.562801070545	4.9829033006312344e-05
2029.2249697676848	5.421147158162367e-05
2034.2971738741082	5.897934344166167e-05
2040.109081750378	6.4166547251387e-05
2046.5211763566435	6.980996304641943e-05
2052.7229830879132	7.594971444309877e-05
2056.1069920688365	8.262945390978987e-05
2059.788622950134	8.989667312765626e-05
2062.480480439456	9.780304064750932e-05
2064.543061896732	0.00010640476924340825
2066.7155024444764	0.00011576301557482593
2067.1502910319814	0.00012594431499890295
2067.623319058686	0.00013702105462422206
2067.45296371592	0.00014907198796942586
2066.40109382005	0.00016218279488580326
2065.256712491994	0.0001764466907247875
2062.562419825413	0.0001919650890814319
2059.404124367452	0.0002088483228258429
2054.317501411482	0.00022721642854896823
2044.6      	0.0002472000000000001
