# T(K)	P(bar)
3030.6      	1e-08       
3008.386995497549	1.2117176991639866e-08
2985.893656691111	1.4682597824672656e-08
2959.4734515108503	1.7791163653862504e-08
2928.079258027705	2.155786788810822e-08
2891.2253481156936	2.6122050076259577e-08
2848.794099472873	3.1652550415851693e-08
2801.5569251458187	3.8353955562567906e-08
2750.6045212539248	4.6474166788112564e-08
2697.7373878961957	5.631357045105512e-08
2645.2604677997647	6.823615001866158e-08
2596.6952214551175	8.268295070042122e-08
2555.9706372041665	1.0018839478280375e-07
2524.7136492702716	1.2140005120915212e-07
2502.798704635228	1.4710259072954396e-07
2488.9021621565435	1.7824681277986459e-07
2479.05807258302	2.1598481786493142e-07
2469.5424592134377	2.6171262655764745e-07
2459.842744930765	3.171218216945962e-07
2449.5265486360495	3.8426212413846813e-07
2438.408336245017	4.6561721693693075e-07
2426.200880681687	5.641966227979566e-07
2412.633113243144	6.836470336528315e-07
2397.71892252907	8.283872106580936e-07
2382.010098247133	1.003771444915498e-06
2366.4190820647627	1.216287625719515e-06
2346.3124974152597	1.4737972433584788e-06
2321.4912246339777	1.785826204756562e-06
2293.3105479051915	2.1639172199343756e-06
2265.3034281444834	2.622056794920212e-06
2241.8566610195903	3.1771926266180164e-06
2226.1553867519315	3.849860539326366e-06
2218.5698970215662	4.664944154814769e-06
2216.913600637791	5.65259539800064e-06
2217.957281880788	6.849349889970275e-06
2218.8510090422906	8.299478489443886e-06
2218.4764643957405	1.0056624979489946e-05
2216.4990454562985	1.2185790481502606e-05
2212.9152469225983	1.4765738004740747e-05
2208.022193094184	1.789190608156269e-05
2202.407905037131	2.1679939270809287e-05
2196.662550620285	2.6269966131239987e-05
2191.582465996466	3.183178291766197e-05
2187.4047679292153	3.857113475727685e-05
2183.893498847609	4.673732666223158e-05
2180.724811058968	5.66324459282349e-05
2177.6474109287533	6.862253707818968e-05
2174.3803652810016	8.315114273917935e-05
2170.5675529532846	0.00010075571136277464
2165.9725299487786	0.00012208747875013204
2160.6794077444692	0.0001479355588478418
2155.215284328369	0.00017925613499164542
2149.2419643133976	0.00021720783145310555
2142.7751992793874	0.00026319457376875605
2135.964409764384	0.00031891752335952325
2128.7031561611816	0.00038643800762827845
2120.3161715259203	0.0004682537734728527
2109.731095086906	0.0005673913850173796
2096.9365248259346	0.000687518183578727
2082.209130421356	0.0008330779515394184
2066.3027593243596	0.0010094552986635913
2049.7536935715543	0.0012231748519055416
2034.6338299677411	0.0014821426172262331
2022.0457994135668	0.001795938441978257
2011.4464901324445	0.002176170396754048
2001.9105539641387	0.002636904186143595
1994.6804242833905	0.0031951834733498015
1989.972981984066	0.003871660366734217
1985.8851262165715	0.004691359391523583
1981.6763899096948	0.005684603207848315
1977.9449360919211	0.006888134319674178
1974.6796087306482	0.008346474269368088
1971.1935087479603	0.010113570597810114
1967.058136726389	0.012254792495111019
1963.10959321864	0.014849348965908013
1959.9481597019578	0.01799321896305318
1956.8178142074444	0.021802701882464616
1953.744310620573	0.02641871976057834
1951.6133833939618	0.03201203032314614
1950.4156838557926	0.03878954372873033
1949.6524291150067	0.047001976678597956
1949.119465915879	0.05695312703715008
1949.2829970976786	0.06901111205364974
1950.1674325614042	0.08362198591439651
1951.1193215388942	0.10132624037171585
1952.359304620009	0.12277879884815232
1954.3103909899573	0.14877324364640107
1956.8720949864005	0.1802711724883803
1959.7635857561163	0.21843777035321432
1962.8607286706533	0.26468491250290815
1966.196087613321	0.32072339318144494
1969.3103231662622	0.38862621205388714
1971.9140904906567	0.4709052595047517
1974.0070377134352	0.5706042375713177
1975.4628204187893	0.691411253883138
1976.444305360867	0.837795253731363
1977.0498612649417	1.0151713372218754
1977.1966769229743	1.2301010769957186
1976.8424099752065	1.490535246756394
1976.493101397387	1.8061079397224828
1976.3184963665924	2.188492957162335
1976.1445457166583	2.6518356506893337
1976.03496658889	3.213276193214313
1975.9473178580024	3.893583635620053
1975.9      	4.7179242044560805
1975.8710827120603	5.716792261853604
1975.78248222157	6.927138366131732
1975.7      	8.39373616279972
1975.7      	10.170838670577226
1975.6185583572717	12.324185232479937
1975.6      	14.93343337397137
1975.6      	18.095105528527277
1975.5560710818768	21.92615963715661
1975.5      	26.568315707037623
1975.5      	32.19329837919403
1975.5      	39.0091894405367
1975.5      	47.26812527513921
1975.5      	57.27562400218677
1975.4279535924074	69.40188733411135
1975.4      	84.09549523812764
1975.4      	101.90000000000002
