# T(K)	P(bar)
2197.6      	1e-08       
2131.4715507922715	1.1660014568589075e-08
2099.141432305576	1.3595593973970945e-08
2096.0245853492224	1.585248238051234e-08
2088.6255739959206	1.8484017550507548e-08
2083.6403262097047	2.1552391392497415e-08
2079.8560049698067	2.5130119762445414e-08
2076.9222640408907	2.9301756254050177e-08
2075.0199565172493	3.416589048074711e-08
2073.529798546214	3.983747807543308e-08
2072.4737620114547	4.645055747353976e-08
2071.9926923012267	5.416141768605577e-08
2071.7576896636024	6.315229192748495e-08
2071.7561536459116	7.363566439142648e-08
2072.03796638518	8.585929195717685e-08
2072.4755657380447	1.0011205950694269e-07
2073.0711482512143	1.167308072342408e-07
2073.8635360752783	1.3610829129544106e-07
2074.8096842011223	1.5870246594106115e-07
2075.864715431109	1.8504730649437846e-07
2077.049822827917	2.1576542896026205e-07
2078.4380931979636	2.5158280450745314e-07
2079.922757265856	2.933459165763401e-07
2081.548741116759	3.4204176609162404e-07
2083.3253190728856	3.988211975694273e-07
2085.1598638124633	4.650260973921673e-07
2087.0700161052555	5.422211070366793e-07
2089.030400923942	6.322306007444177e-07
2090.874045960668	7.371818015387747e-07
2092.7252388376064	8.595550545640853e-07
2094.5266928554665	1.0022424458721613e-06
2095.926555759468	1.168616152012777e-06
2097.1592359148135	1.3626081357557485e-06
2098.3261705916307	1.5888030714190026e-06
2099.4041418090046	1.8525466959364677e-06
2100.306318319366	2.1600721463610764e-06
2101.125083221087	2.518647269577363e-06
2101.839261452702	2.93674638564092e-06
2102.3901136317318	3.4242505640824436e-06
2102.86121579957	3.992681146370065e-06
2103.2760841103473	4.655472033440598e-06
2103.6292902986092	5.428287173357638e-06
2103.9193653937937	6.329390752383527e-06
2104.228788788632	7.3800788383085025e-06
2104.590603271471	8.605182677201307e-06
2104.998475189202	1.0033655538153757e-05
2105.4929028931624	1.169925697510775e-05
2106.0779124952087	1.3641350677142371e-05
2106.7050003959275	1.590583476307125e-05
2107.3780806188392	1.854622650629817e-05
2108.072308415282	2.162492712557895e-05
2108.7133386665882	2.5214696532892764e-05
2109.2728911043587	2.9400372891608263e-05
2109.7489651876645	3.428087762381036e-05
2110.102286411267	3.99715532517648e-05
2110.170762531728	4.6606889324471264e-05
2110.077916161361	5.4343700851995354e-05
2109.8124493625637	6.336483436453123e-05
2109.321251339035	7.388348918266692e-05
2108.629448410553	8.614825602480895e-05
2107.70917659826	0.0001004489920307814
2106.4862708894984	0.00011712367104790002
2105.06807710915	0.000136566371074515
2103.4548337304445	0.0001592365876308188
2101.614410564919	0.0001856700931627758
2099.472108581142	0.00021649159912292588
2097.089436542159	0.0002524295199750464
2094.415248333971	0.0002943331880450988
2091.4368608205727	0.0003431929260625123
2088.2616757187525	0.0004001634517725611
2084.742902475709	0.00046659116774849536
2080.8229775135696	0.000544045981352245
2076.6724677574157	0.0006343584068549517
2072.205486937457	0.00073966282656357
2067.375183729482	0.0008624479333575008
2062.22476885745	0.0010056155467597998
2056.743731530387	0.0011725491925618945
2050.838207000431	0.0013671940667659061
2044.609440439042	0.001594150273657901
2038.3385058679958	0.0018587815415371403
2031.603618182627	0.002167341985414754
2024.3602027888487	0.00252712391250508
2017.2767365810948	0.002946630163643908
2010.121703093344	0.003435775063633201
2002.8063375213912	0.004006118729635818
1995.6283271893415	0.004671140275105123
1988.4188580062712	0.005446556365964898
1981.0565691918262	0.006350692657579228
1973.7736247625955	0.007404916890800554
1967.1946197618875	0.008634143882592584
1960.4468962792794	0.010067424345832379
1953.5284701731157	0.011738631454057387
1946.940575415969	0.013687261376960736
1940.5616284704274	0.01595936670594487
1934.1652702296185	0.018608644829677265
1927.9161330027935	0.021697706981573712
1921.6863258125295	0.025299557951012634
1915.3540035073997	0.029499321428767086
1909.036676929709	0.03439625176229168
1903.5792548001739	0.04010607966531786
1898.2503020724093	0.04676374731866003
1893.044627298145	0.054526597501739535
1888.2180961623142	0.06357809212458755
1883.787620008833	0.07413214804157893
1879.5450753052653	0.0864381926165614
1875.6805428427197	0.10078705851916145
1872.285642585432	0.11751785706586622
1869.1472048243245	0.13702599254573714
1866.3806083411073	0.1597725069358673
1864.5941207974515	0.18629497585322116
1863.5556123047959	0.21722021325035132
1863.3508310031175	0.2532790851091122
1864.552108063689	0.29532378222911604
1867.468083746137	0.3443479603242327
1871.7820372225215	0.40151022340444853
1877.7098085092553	0.4681615054333324
1886.2754613152938	0.5458769973805261
1897.257209575672	0.6364933742114594
1911.3717889805584	0.7421522016116033
1931.3142173487201	0.8653505482901769
1957.8      	1.0090000000000006
