# T(K)	P(bar)
2775.5      	1e-08       
2772.389635368367	1.085016633264627e-08
2769.014838007528	1.177261094460905e-08
2766.1528249015296	1.2773478691854025e-08
2764.9501350898813	1.3859436845312892e-08
2763.6451966395853	1.50377195048451e-08
2761.124270268168	1.6316175789124866e-08
2757.638248069185	1.7703322122470062e-08
2753.8558559993594	1.920839896692166e-08
2749.1134341838438	2.0841432377493057e-08
2743.902056498118	2.2613300790639907e-08
2738.281359032891	2.4535807490860444e-08
2732.3114634598046	2.662175923816239e-08
2725.8340274641528	2.8885051580172438e-08
2719.4259268007295	3.1340761417193785e-08
2713.0801955496254	3.4005247436833494e-08
2706.1949715919504	3.689625908724367e-08
2700.4563702738146	4.0033054814900523e-08
2694.623950151619	4.343653035456159e-08
2688.5848510568258	4.7129357926003195e-08
2684.187166416688	5.113613726479555e-08
2679.4156054342857	5.548355949320624e-08
2675.117636949027	6.020058492285628e-08
2671.6841435816796	6.531863597355879e-08
2667.958746167904	7.087180649346852e-08
2665.0293793291116	7.689708887492526e-08
2662.279436141788	8.343462047892221e-08
2659.3263511852224	9.052795100975208e-08
2657.040297241303	9.822433262094619e-08
2654.5598906876107	1.0657503468504392e-07
2652.075509528023	1.1563568532402721e-07
2649.80409716089	1.254666419755237e-07
2647.3395769615477	1.3613339346330107e-07
2645.0291572064416	1.4770699625043974e-07
2642.736039100809	1.6026454778128282e-07
2640.247967814158	1.7388970006532546e-07
2637.9877695347027	1.886732169242752e-07
2635.563063697826	2.0471357861438356e-07
2633.056037130197	2.22117637851732e-07
2630.7308061822796	2.4100133161057794e-07
2628.2078919276073	2.6149045343640095e-07
2625.770886906125	2.837214914184045e-07
2623.3840967486676	3.07842537403616e-07
2620.7943897277146	3.340142735093111e-07
2618.4928873042654	3.62411042505403e-07
2616.085780531474	3.9322200919713607e-07
2613.563495742665	4.2665242054462833e-07
2611.324881131662	4.6292497291353647e-07
2608.8959470432546	5.022812955647639e-07
2606.5517823713667	5.449835602654747e-07
2604.364249309309	5.913162277438154e-07
2601.99073955116	6.41587942621334e-07
2599.8586813068214	6.961335894461778e-07
2597.688517782551	7.553165235233119e-07
2595.362492300723	8.195309914024063e-07
2593.248014832838	8.892047571474601e-07
2590.95377160952	9.648019518830274e-07
2588.512206430741	1.0468261655992631e-06
2585.949074507819	1.1358238018118303e-06
2583.168033738197	1.232387717423701e-06
2580.5525387824523	1.3371611720357427e-06
2577.9206970620457	1.4508421130144029e-06
2575.0651050192855	1.5741878248614249e-06
2572.4336293780525	1.7080199738573097e-06
2569.5893076803254	1.8532300815833936e-06
2566.57699682867	2.010785463784343e-06
2563.504131477366	2.181735674132738e-06
2560.170021459419	2.367219495820835e-06
2556.698884696029	2.5684725275539088e-06
2553.0413968719067	2.7868354144792276e-06
2549.0729617467714	3.023762778880883e-06
2545.0044895611713	3.280832910132227e-06
2540.621907209355	3.559758278455458e-06
2535.9052383658	3.8623969425256235e-06
2530.958669370255	4.190764926910739e-06
2525.5915597324974	4.5470496518001705e-06
2519.7956549073674	4.933624504483314e-06
2513.536428041298	5.353064649646347e-06
2506.7450627802364	5.808164183807169e-06
2499.262353796012	6.301954748162641e-06
2491.1133251914607	6.837725723837456e-06
2482.0539100506835	7.419046144065052e-06
2470.212254028092	8.049788469268371e-06
2457.3638602781825	8.73415438341798e-06
2446.4237342841234	9.476702783509661e-06
2439.1544648245426	1.0282380148613168e-05
2431.2671865492157	1.1156553490795288e-05
2260.254680083463	1.2105046107419427e-05
2003.3017283677991	1.3134176372985298e-05
1727.5459030919906	1.4250799828920311e-05
1766.350279678838	1.546235485170324e-05
1808.4536737190317	1.677691220353801e-05
1844.070090573148	1.820322879565904e-05
1860.0062405053834	1.9750806022411682e-05
1877.2972282520577	2.1429953054699834e-05
1887.6374085807772	2.325185551442941e-05
1893.4151718382363	2.522864998742175e-05
1899.684141075645	2.7373504871164014e-05
1904.8313183187408	2.970070809596323e-05
1910.2687506838229	3.222576230385747e-05
1915.7024683351256	3.496548811931755e-05
1919.923980401907	3.793813619967622e-05
1924.5043912118924	4.1163508811707575e-05
1928.6598436980125	4.466309174423773e-05
1932.4100715412562	4.8460197435521965e-05
1936.4791311297079	5.258012026882915e-05
1939.5947075147992	5.7050305070734155e-05
1942.700034409327	6.190052993456783e-05
1945.877996846409	6.716310458690104e-05
1948.0432495923285	7.287308561847937e-05
1950.392584836873	7.906851001336735e-05
1952.3602578071218	8.579064853195428e-05
1953.7175448783435	9.308428063572991e-05
1955.190223926734	0.00010099799278523933
1956.0037629785502	0.00010958450209832547
1956.5929490924716	0.00011890100752470557
1957.1598130223795	0.000129009570876228
1956.2948319991294	0.00013997753025103918
1955.356313201445	0.00015187794860568
1952.8985089579628	0.00016479010046327282
1947.4      	0.00017879999999999993
