# T(K)	P(bar)
3317.7      	1e-08       
3316.7455349627853	1.2117176991639866e-08
3312.468898744024	1.4682597824672656e-08
3304.7023847527025	1.7791163653862504e-08
3293.7086147234154	2.155786788810822e-08
3280.080161315549	2.6122050076259577e-08
3264.5098758102345	3.1652550415851693e-08
3247.7002266223726	3.8353955562567906e-08
3230.6628402429096	4.6474166788112564e-08
3214.846392081341	5.631357045105512e-08
3201.111397195628	6.823615001866158e-08
3189.4555516728606	8.268295070042122e-08
3179.867608828107	1.0018839478280375e-07
3171.970355197288	1.2140005120915212e-07
3165.056564569298	1.4710259072954396e-07
3158.349286579882	1.7824681277986459e-07
3151.2650604858504	2.1598481786493142e-07
3143.335382677865	2.6171262655764745e-07
3134.632296767922	3.171218216945962e-07
3125.139557488346	3.8426212413846813e-07
3114.8649517988324	4.6561721693693075e-07
3103.9715091603694	5.641966227979566e-07
3092.7387861151956	6.836470336528315e-07
3081.511454638845	8.283872106580936e-07
3070.805680264012	1.003771444915498e-06
3062.0357336614293	1.216287625719515e-06
3054.533368144688	1.4737972433584788e-06
3047.7545036222373	1.785826204756562e-06
3041.5239635983826	2.1639172199343756e-06
3035.4188195741435	2.622056794920212e-06
3028.97062589144	3.1771926266180164e-06
3021.748912303934	3.849860539326366e-06
3013.3920462278484	4.664944154814769e-06
3003.7673937815352	5.65259539800064e-06
2993.5915016623167	6.849349889970275e-06
2982.962588779825	8.299478489443886e-06
2972.105804946755	1.0056624979489946e-05
2960.9461519957044	1.2185790481502606e-05
2949.080097365557	1.4765738004740747e-05
2935.9057438181017	1.789190608156269e-05
2920.9305561073948	2.1679939270809287e-05
2904.193490899933	2.6269966131239987e-05
2886.9387207121354	3.183178291766197e-05
2869.8114740862843	3.857113475727685e-05
2853.1334547946867	4.673732666223158e-05
2837.3776321217265	5.66324459282349e-05
2823.033115721192	6.862253707818968e-05
2810.511348654737	8.315114273917935e-05
2800.099655385401	0.00010075571136277464
2791.9727869368267	0.00012208747875013204
2785.444602884845	0.0001479355588478418
2779.915284328369	0.00017925613499164542
2774.635969411484	0.00021720783145310555
2769.1580625510633	0.00026319457376875605
2763.4014614457433	0.00031891752335952325
2757.39569240094	0.00038643800762827845
2751.0298394743254	0.0004682537734728527
2744.073740986385	0.0005673913850173796
2736.876795214588	0.000687518183578727
2729.7620511444184	0.0008330779515394184
2722.1796909218574	0.0010094552986635913
2713.936168986601	0.0012231748519055416
2705.4253599163753	0.0014821426172262331
2696.995976787604	0.001795938441978257
2688.4431694086984	0.002176170396754048
2679.297979127873	0.002636904186143595
2670.6139933297186	0.0031951834733498015
2663.291305308547	0.003871660366734217
2656.2107657291804	0.004691359391523583
2648.6902512663905	0.005684603207848315
2641.075381681716	0.006888134319674178
2633.309566513583	0.008346474269368088
2624.6588614578623	0.010113570597810114
2614.4227828338894	0.012254792495111019
2603.19126364716	0.014849348965908013
2591.423705557287	0.01799321896305318
2578.3307710980985	0.021802701882464616
2563.925385567911	0.02641871976057834
2549.0819542763065	0.03201203032314614
2534.140695053861	0.03878954372873033
2518.7368160057786	0.047001976678597956
2502.5766692258917	0.05695312703715008
2486.6305478883037	0.06901111205364974
2472.0373627368317	0.08362198591439651
2458.796647826189	0.10132624037171585
2446.907499035921	0.12277879884815232
2437.6555395739974	0.14877324364640107
2431.3618426787743	0.1802711724883803
2427.575976017202	0.21843777035321432
2425.9132537724545	0.26468491250290815
2426.616870090657	0.32072339318144494
2429.1120436939727	0.38862621205388714
2432.1497722390995	0.4709052595047517
2435.2718851166815	0.5706042375713177
2438.172160957233	0.691411253883138
2440.634181557964	0.837795253731363
2442.5369103760017	1.0151713372218754
2443.8324769233077	1.2301010769957186
2444.5431925185953	1.490535246756394
2444.8      	1.8061079397224828
2444.8      	2.188492957162335
2444.8      	2.6518356506893337
2444.73496658889	3.213276193214313
2444.752682141998	3.893583635620053
2444.8      	4.7179242044560805
2444.857834575879	5.716792261853604
2445.03503555686	6.927138366131732
2445.212777782908	8.39373616279972
2445.3891651285935	10.170838670577226
2445.7257665709135	12.324185232479937
2446.0739211979517	14.93343337397137
2446.4802971041913	18.095105528527277
2446.919644590615	21.92615963715661
2447.4245958394217	26.568315707037623
2448.044426318909	32.19329837919403
2448.684991460417	39.0091894405367
2449.4833848278868	47.26812527513921
2450.3493630399125	57.27562400218677
2451.29251048352	69.40188733411135
2452.313808939529	84.09549523812764
2453.5      	101.90000000000002
